001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-TempTra-001,007-TempTra-002,008-TempTra-003,009-TempTra-004,010-TempVib001,011-TempVib002,012-TempVib003,013-XiVibMean001,014-XiVibMean002,015-XiVibMean003,016-TempRot001,017-TempRot002,018-TempRot003,019-TempTotal001,020-TempTotal002,021-TempTotal003,022-TempTotal004
4.03999999999830E-004,1.04437657945551E+021,1.39726924963644E+022,1.39807865838819E+022,2.89978556597018E+022,3.07714108955293E+003,3.28900259482467E+003,3.15092975637873E+003,3.21480296755611E+003,3.11093879348462E+003,3.24930985116417E+003,0.00000000000000E+000,1.08206689793241E+001,7.42093275420829E+000,0.00000000000000E+000,3.21774087982975E+003,3.20562049530912E+003,0.00000000000000E+000,3.12395927129734E+003,3.24841648281167E+003,3.15092975637873E+003,3.19693263064722E+003
4.04999999999829E-004,1.04437657945551E+021,1.39726924963644E+022,1.39807865838819E+022,2.89978556597018E+022,3.02489190298645E+003,3.29848233434339E+003,3.26062118966212E+003,3.27037473797324E+003,3.10674015364817E+003,3.24574658848387E+003,0.00000000000000E+000,1.08130037818899E+001,7.41700615647578E+000,0.00000000000000E+000,2.93975354655627E+003,3.11612088583522E+003,0.00000000000000E+000,3.06233972509031E+003,3.22855423814303E+003,3.26062118966212E+003,3.23802840975800E+003
4.05999999999829E-004,1.04437657945551E+021,1.39726924963644E+022,1.39807865838819E+022,2.89978556597018E+022,3.02835652194583E+003,3.22934688365660E+003,3.32060701053368E+003,3.26610748911409E+003,3.10918413803058E+003,3.21803232319269E+003,0.00000000000000E+000,1.08174675126324E+001,7.38624623430079E+000,0.00000000000000E+000,2.78399724500456E+003,3.24250769072076E+003,0.00000000000000E+000,3.03675685214955E+003,3.22605322629702E+003,3.32060701053368E+003,3.26482297505255E+003
4.06999999999828E-004,1.04437657945551E+021,1.39726924963644E+022,1.39807865838819E+022,2.89978556597018E+022,3.20988369354354E+003,3.23695766946285E+003,3.22236488283808E+003,3.22894693706409E+003,3.14133193259922E+003,3.22383912163466E+003,0.00000000000000E+000,1.08756935722057E+001,7.39272359027098E+000,0.00000000000000E+000,3.34977516511309E+003,3.24803645248540E+003,0.00000000000000E+000,3.19057346313656E+003,3.23219796181248E+003,3.22236488283808E+003,3.22595798902705E+003
4.07999999999828E-004,1.04437657945551E+021,1.39726924963644E+022,1.39807865838819E+022,2.89978556597018E+022,3.04245173491303E+003,3.28992941585008E+003,3.31073844421430E+003,3.29104903969573E+003,3.07452969281332E+003,3.21229151109666E+003,0.00000000000000E+000,1.07536755726817E+001,7.37982546926145E+000,0.00000000000000E+000,3.13969030584228E+003,3.20356731307299E+003,0.00000000000000E+000,3.08045364454292E+003,3.22774321640210E+003,3.31073844421430E+003,3.26245312047525E+003
4.08999999999827E-004,1.04437657945551E+021,1.39726924963644E+022,1.39807865838819E+022,2.89978556597018E+022,2.84176058958896E+003,3.22213454135096E+003,3.23798460121073E+003,3.21607694369700E+003,3.18582498161234E+003,3.22020987260843E+003,0.00000000000000E+000,1.09548059388659E+001,7.38867726780063E+000,0.00000000000000E+000,2.57104169089263E+003,3.32790291385946E+003,0.00000000000000E+000,3.01616553174301E+003,3.24477190539202E+003,3.23798460121073E+003,3.23326612380227E+003
4.09999999999827E-004,1.04028709345332E+021,1.39767819823666E+022,1.39849492092971E+022,2.90020182851171E+022,3.22607328085568E+003,3.25522088879648E+003,3.29958770123159E+003,3.27556932566511E+003,3.13168132760200E+003,3.18847044021543E+003,0.00000000000000E+000,1.08583093675957E+001,7.35300086691696E+000,0.00000000000000E+000,3.25461022716459E+003,3.27807423204193E+003,0.00000000000000E+000,3.17035439642716E+003,3.22359832838811E+003,3.29958770123159E+003,3.25833103335146E+003
4.10999999999826E-004,1.02966992574336E+021,1.39873991500766E+022,1.39948620363807E+022,2.90119311122007E+022,3.02794613521709E+003,3.29882326819853E+003,3.32771562343632E+003,3.30314667871441E+003,3.17109840905165E+003,3.20787042591926E+003,0.00000000000000E+000,1.09288076289243E+001,7.37486917146590E+000,0.00000000000000E+000,3.15634323339893E+003,3.12053095264985E+003,0.00000000000000E+000,3.14311520085142E+003,3.20868090913899E+003,3.32771562343632E+003,3.26377422092047E+003
4.11999999999825E-004,1.02966992574336E+021,1.39873991500766E+022,1.39948620363807E+022,2.90119311122007E+022,2.96115387288531E+003,3.30420106892519E+003,3.26648339028041E+003,3.27383152591092E+003,3.10611349098601E+003,3.22390510798059E+003,0.00000000000000E+000,1.08118583823149E+001,7.39279709736895E+000,0.00000000000000E+000,2.89378704928877E+003,3.16706411282285E+003,0.00000000000000E+000,3.04235741149623E+003,3.22915904387232E+003,3.26648339028041E+003,3.24053384875399E+003
4.12999999999825E-004,1.02966992574336E+021,1.39873991500766E+022,1.39948620363807E+022,2.90119311122007E+022,2.95934792827506E+003,3.24493101522747E+003,3.24422211892820E+003,3.23445335275589E+003,3.09069758949696E+003,3.21499695127985E+003,0.00000000000000E+000,1.07835714307250E+001,7.38285345880043E+000,0.00000000000000E+000,3.01583512455312E+003,3.27718463802103E+003,0.00000000000000E+000,3.05383795082883E+003,3.23564764830177E+003,3.24422211892820E+003,3.23333117222906E+003
4.13999999999824E-004,1.02966992574336E+021,1.39873991500766E+022,1.39948620363807E+022,2.90119311122007E+022,2.76112113597111E+003,3.31015781872352E+003,3.30329755539774E+003,3.28736254196032E+003,3.07647234706601E+003,3.18088201043333E+003,0.00000000000000E+000,1.07572801905629E+001,7.34439350083374E+000,0.00000000000000E+000,3.14980806831851E+003,3.28462492762766E+003,0.00000000000000E+000,3.03314512085324E+003,3.23326776902250E+003,3.30329755539774E+003,3.25994634217522E+003
4.14999999999824E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,3.02211003691730E+003,3.14658235538292E+003,3.35786162002123E+003,3.24398705178014E+003,3.13262132159524E+003,3.22845816584985E+003,0.00000000000000E+000,1.08600061966109E+001,7.39786371445301E+000,0.00000000000000E+000,2.94062197955050E+003,3.21452163176223E+003,0.00000000000000E+000,3.07879382772691E+003,3.20700422066951E+003,3.35786162002123E+003,3.27514094627146E+003
4.15999999999823E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,3.25010114570085E+003,3.12966698889515E+003,3.22792554836559E+003,3.18136803771454E+003,3.14139459886543E+003,3.24046768080936E+003,0.00000000000000E+000,1.08758061923513E+001,7.41117719981739E+000,0.00000000000000E+000,3.31069326626910E+003,3.27971004905606E+003,0.00000000000000E+000,3.19081538701689E+003,3.22446051247477E+003,3.22792554836559E+003,3.22492343736145E+003
4.16999999999823E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,2.82057681314239E+003,3.12783404130851E+003,3.21742432619155E+003,3.16000185831796E+003,3.10705348497925E+003,3.26527854687956E+003,0.00000000000000E+000,1.08135763510176E+001,7.43845146221449E+000,0.00000000000000E+000,2.95598463224359E+003,3.26419737940242E+003,0.00000000000000E+000,3.02898344524983E+003,3.23435407464308E+003,3.21742432619155E+003,3.21881844295519E+003
4.17999999999822E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,3.22140322648235E+003,3.28333698940386E+003,3.23892057432303E+003,3.25969725301867E+003,2.94092521324153E+003,3.24165543503613E+003,0.00000000000000E+000,1.04973046179910E+001,7.41248994287451E+000,0.00000000000000E+000,2.73175785110877E+003,3.23710627116439E+003,0.00000000000000E+000,2.95389290452674E+003,3.24996091537292E+003,3.23892057432303E+003,3.23400906452876E+003
4.18999999999822E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,3.52694981769333E+003,3.19345219237407E+003,3.20878410105010E+003,3.21281700012359E+003,2.90589477042698E+003,3.26640031476040E+003,0.00000000000000E+000,1.04272126103575E+001,7.43967732547496E+000,0.00000000000000E+000,2.96970841378498E+003,3.23453994542180E+003,0.00000000000000E+000,3.03096809361375E+003,3.24300500045633E+003,3.20878410105010E+003,3.21889273494275E+003
4.19999999999821E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,2.80839076386099E+003,3.18442714542786E+003,3.33550381937816E+003,3.24377293304504E+003,2.98930357076002E+003,3.27695813010942E+003,0.00000000000000E+000,1.05921033720055E+001,7.45118423448044E+000,0.00000000000000E+000,3.32709953577140E+003,3.07254240596621E+003,0.00000000000000E+000,3.01766944239093E+003,3.21073049461315E+003,3.33550381937816E+003,3.26396212605078E+003
4.20999999999821E-004,1.04107195132473E+021,1.39759971244952E+022,1.39830843547609E+022,2.90001534305808E+022,2.87010498721001E+003,3.30979074808220E+003,3.19414607677323E+003,3.23824582635965E+003,2.91516937782689E+003,3.26633432841447E+003,0.00000000000000E+000,1.04458905704855E+001,7.43960523321411E+000,0.00000000000000E+000,2.77844672955105E+003,3.19745230947982E+003,0.00000000000000E+000,2.88200844231290E+003,3.26065880473076E+003,3.19414607677323E+003,3.21499506848407E+003
4.21999999999820E-004,1.02933360461819E+021,1.39877354712017E+022,1.39948227014674E+022,2.90118917772873E+022,3.61039027412231E+003,3.11032266213441E+003,3.18395424497975E+003,3.16358348899159E+003,2.90106946792837E+003,3.27570438953672E+003,0.00000000000000E+000,1.04174603805165E+001,7.44982067992949E+000,0.00000000000000E+000,2.78240172653851E+003,3.28893216624482E+003,0.00000000000000E+000,3.00900085033116E+003,3.24176625289199E+003,3.18395424497975E+003,3.20562031454208E+003
4.22999999999820E-004,1.02933360461819E+021,1.39877354712017E+022,1.39948227014674E+022,2.90118917772873E+022,3.12092964891486E+003,3.22880382449671E+003,3.19856760972586E+003,3.21039106523995E+003,2.97614365485473E+003,3.24046768080936E+003,0.00000000000000E+000,1.05665422414051E+001,7.41117719981739E+000,0.00000000000000E+000,3.07944542523965E+003,3.27600588464475E+003,0.00000000000000E+000,3.02106934197096E+003,3.24580822933102E+003,3.19856760972586E+003,3.21504651990659E+003
4.23999999999819E-004,1.01950819799046E+021,1.39975608778295E+022,1.40046481080951E+022,2.90217171839151E+022,3.02342753969411E+003,3.27099295011395E+003,3.24031317468497E+003,3.24749143157671E+003,2.94568784947392E+003,3.24409692983559E+003,0.00000000000000E+000,1.05067391911628E+001,7.41518611949226E+000,0.00000000000000E+000,3.07887921095252E+003,3.17310302769130E+003,0.00000000000000E+000,2.98402329221449E+003,3.23423544566240E+003,3.24031317468497E+003,3.22837855978820E+003
4.24999999999819E-004,1.01950819799046E+021,1.39975608778295E+022,1.40046481080951E+022,2.90217171839151E+022,2.77653084748651E+003,3.31356904176836E+003,3.27450815536572E+003,3.27585422277170E+003,2.91372805370393E+003,3.22449898509397E+003,0.00000000000000E+000,1.04429936463029E+001,7.39345856105422E+000,0.00000000000000E+000,3.10979135646247E+003,3.19787190641792E+003,0.00000000000000E+000,2.92446808641465E+003,3.23848558408489E+003,3.27450815536572E+003,3.24483737989288E+003
4.25999999999818E-004,1.01950819799046E+021,1.39975608778295E+022,1.40046481080951E+022,2.90217171839151E+022,3.27827068523580E+003,3.22047222666483E+003,3.26351978902352E+003,3.24327556255619E+003,2.89586816783247E+003,3.25168535961770E+003,0.00000000000000E+000,1.04069215624815E+001,7.42354693569588E+000,0.00000000000000E+000,3.47441049198102E+003,3.14114511709453E+003,0.00000000000000E+000,3.07157660367018E+003,3.22000519874328E+003,3.26351978902352E+003,3.23578932178626E+003
4.26999999999818E-004,1.01950819799046E+021,1.39975608778295E+022,1.40046481080951E+022,2.90217171839151E+022,3.13472410388473E+003,3.28163626631819E+003,3.30092614469186E+003,3.28578384324904E+003,2.86046172742062E+003,3.21479899224206E+003,0.00000000000000E+000,1.03344381559355E+001,7.38263202632458E+000,0.00000000000000E+000,2.60762157517945E+003,3.26747677153538E+003,0.00000000000000E+000,2.86439615553228E+003,3.24159081909668E+003,3.30092614469186E+003,3.25697299999137E+003
4.27999999999817E-004,1.01950819799046E+021,1.39975608778295E+022,1.40046481080951E+022,2.90217171839151E+022,3.05456338300536E+003,3.29143164787975E+003,3.24869160564297E+003,3.26248613841141E+003,2.81753533506289E+003,3.22027585895436E+003,0.00000000000000E+000,1.02447873037533E+001,7.38875089751953E+000,0.00000000000000E+000,3.20341422405254E+003,3.26526033813897E+003,0.00000000000000E+000,2.93257043991555E+003,3.24629925777602E+003,3.24869160564297E+003,3.23643267717670E+003
4.28999999999817E-004,1.02982714755785E+021,1.39872419282621E+022,1.39949591685024E+022,2.90120282443224E+022,2.91345522720014E+003,3.26554633144449E+003,3.24740649354109E+003,3.24429792843197E+003,2.92124800564981E+003,3.22931598834696E+003,0.00000000000000E+000,1.04580849100760E+001,7.39881711009556E+000,0.00000000000000E+000,2.87544951912999E+003,3.27528779106290E+003,0.00000000000000E+000,2.91147932382645E+003,3.24772107854366E+003,3.24740649354109E+003,3.23563390254676E+003
4.29999999999816E-004,1.00913914825757E+021,1.40079299275624E+022,1.40156471678027E+022,2.90327162436227E+022,3.13890744712695E+003,3.30083761831502E+003,3.28592986861189E+003,3.28801236862738E+003,2.86867100829487E+003,3.18794254944798E+003,0.00000000000000E+000,1.03513603407005E+001,7.35240307029242E+000,0.00000000000000E+000,3.02693972603130E+003,3.29689518328606E+003,0.00000000000000E+000,2.94728926652662E+003,3.23778699352383E+003,3.28592986861189E+003,3.25093081785232E+003
4.30999999999816E-004,1.00913914825757E+021,1.40079299275624E+022,1.40156471678027E+022,2.90327162436227E+022,3.17378353954654E+003,3.20591269536393E+003,3.26876770748432E+003,3.23513940899800E+003,2.90689743068643E+003,3.21994592722470E+003,0.00000000000000E+000,1.04292360666263E+001,7.38838272660302E+000,0.00000000000000E+000,2.93078680532665E+003,3.28648083912541E+003,0.00000000000000E+000,2.95999341439275E+003,3.23171023388788E+003,3.26876770748432E+003,3.24015534088400E+003
4.31999999999815E-004,1.00913914825757E+021,1.40079299275624E+022,1.40156471678027E+022,2.90327162436227E+022,2.71901647842646E+003,3.32706368802240E+003,3.19312480128380E+003,3.24126928970062E+003,2.85131245255314E+003,3.24818808328334E+003,0.00000000000000E+000,1.03154947223309E+001,7.41969729282957E+000,0.00000000000000E+000,3.10931720704446E+003,3.18153431028896E+003,0.00000000000000E+000,2.87442706522729E+003,3.25092029805942E+003,3.19312480128380E+003,3.20993290504340E+003
4.32999999999815E-004,1.00913914825757E+021,1.40079299275624E+022,1.40156471678027E+022,2.90327162436227E+022,2.63463639526143E+003,3.20339640539682E+003,3.23139988666125E+003,3.19714583353176E+003,2.91153473438639E+003,3.28309486028104E+003,0.00000000000000E+000,1.04385812416057E+001,7.45784727501904E+000,0.00000000000000E+000,3.38673230570055E+003,3.10050902802871E+003,0.00000000000000E+000,2.94772384875241E+003,3.22462690137722E+003,3.23139988666125E+003,3.21827179711781E+003
4.33999999999814E-004,1.00913914825757E+021,1.40079299275624E+022,1.40156471678027E+022,2.90327162436227E+022,3.12278397644442E+003,3.23695007798614E+003,3.23411686065808E+003,3.23161406823805E+003,2.87951227235018E+003,3.25709623998407E+003,0.00000000000000E+000,1.03735999672946E+001,7.42949088294167E+000,0.00000000000000E+000,2.54824025115379E+003,3.19589445543850E+003,0.00000000000000E+000,2.86338869831431E+003,3.23892400681770E+003,3.23411686065808E+003,3.22355022497532E+003
4.34999999999814E-004,1.00913914825757E+021,1.40079299275624E+022,1.40156471678027E+022,2.90327162436227E+022,3.08159881083342E+003,3.20776708913132E+003,3.18318539793717E+003,3.19151474623980E+003,2.89762282328651E+003,3.26316698380976E+003,0.00000000000000E+000,1.04104799256204E+001,7.43614225417345E+000,0.00000000000000E+000,2.39543475149021E+003,3.25936995808783E+003,0.00000000000000E+000,2.83945046896933E+003,3.24994959165645E+003,3.18318539793717E+003,3.20345052810645E+003
4.35999999999813E-004,1.00042255257495E+021,1.40166465232450E+022,1.40243637634854E+022,2.90414328393053E+022,2.63219162473014E+003,3.09452066827943E+003,3.26792181587574E+003,3.16233124704516E+003,2.92018267912415E+003,3.27425268992623E+003,0.00000000000000E+000,1.04559504554001E+001,7.44824085556779E+000,0.00000000000000E+000,3.74997965820175E+003,3.15691361461207E+003,0.00000000000000E+000,3.01895654080148E+003,3.20798281117745E+003,3.26792181587574E+003,3.23041628631629E+003
4.36999999999813E-004,1.00042255257495E+021,1.40166465232450E+022,1.40243637634854E+022,2.90414328393053E+022,2.94437737232597E+003,3.20156090392728E+003,3.30092972006805E+003,3.24068749335652E+003,2.90934141506884E+003,3.21631667819848E+003,0.00000000000000E+000,1.04341639522227E+001,7.38432916032939E+000,0.00000000000000E+000,3.79827339137874E+003,3.20444917990251E+003,0.00000000000000E+000,3.07800857749703E+003,3.21034926535733E+003,3.30092972006805E+003,3.24953247798540E+003
4.37999999999812E-004,1.01243825230937E+021,1.40047813275900E+022,1.40138549120554E+022,2.90310744919548E+022,2.94397490900654E+003,3.32363853324379E+003,3.28229539166914E+003,3.29044090688342E+003,2.81922732425072E+003,3.20292144997441E+003,0.00000000000000E+000,1.02483584360742E+001,7.36930909532936E+000,0.00000000000000E+000,3.02593671677238E+003,3.27035178631466E+003,0.00000000000000E+000,2.88042556379871E+003,3.24514070414859E+003,3.28229539166914E+003,3.25035679909441E+003
4.38999999999812E-004,1.01243825230937E+021,1.40047813275900E+022,1.40138549120554E+022,2.90310744919548E+022,3.43599952756592E+003,3.27941494862317E+003,3.30132802684317E+003,3.29545358737297E+003,2.85939640089496E+003,3.22403708067245E+003,0.00000000000000E+000,1.03322369564948E+001,7.39294410488447E+000,0.00000000000000E+000,3.01648420312116E+003,3.16189935669742E+003,0.00000000000000E+000,2.99416500562159E+003,3.22252288275494E+003,3.30132802684317E+003,3.25259981310735E+003
4.39999999999811E-004,1.01243825230937E+021,1.40047813275900E+022,1.40138549120554E+022,2.90310744919548E+022,2.94660886801280E+003,3.22058849777472E+003,3.19254682674264E+003,3.19749740043882E+003,3.04250723077712E+003,3.23664047274534E+003,0.00000000000000E+000,1.06937608862066E+001,7.40694239093873E+000,0.00000000000000E+000,3.60376531830137E+003,3.20496987403921E+003,0.00000000000000E+000,3.12613602981145E+003,3.22596184693675E+003,3.19254682674264E+003,3.20635042260359E+003
4.40999999999810E-004,1.01243825230937E+021,1.40047813275900E+022,1.40138549120554E+022,2.90310744919548E+022,3.41009717291542E+003,3.14228204791784E+003,3.18792688376268E+003,3.17365554683402E+003,3.00302748306125E+003,3.25445678614682E+003,0.00000000000000E+000,1.06185825661791E+001,7.42659323095373E+000,0.00000000000000E+000,2.72058336925147E+003,3.27049567347212E+003,0.00000000000000E+000,3.02552499310125E+003,3.23297646364430E+003,3.18792688376268E+003,3.20399544605162E+003
4.41999999999810E-004,1.00227232227138E+021,1.40149472576280E+022,1.40240208420933E+022,2.90412404219928E+022,3.00352259374593E+003,3.24253142014547E+003,3.09952244375599E+003,3.16522367556060E+003,2.96398639920889E+003,3.26488262880398E+003,0.00000000000000E+000,1.05427792808836E+001,7.43801865496626E+000,0.00000000000000E+000,3.20009393144567E+003,3.20841634187780E+003,0.00000000000000E+000,3.01397383882111E+003,3.24728684382814E+003,3.09952244375599E+003,3.16787927858071E+003
4.42999999999809E-004,1.00962792399724E+021,1.40073424099660E+022,1.40175040881121E+022,2.90344744220754E+022,3.12294739352646E+003,3.19170841455555E+003,3.12325352017845E+003,3.15626813780946E+003,3.00070883121127E+003,3.24977175558569E+003,0.00000000000000E+000,1.06141215565687E+001,7.42144128952884E+000,0.00000000000000E+000,2.63782874879697E+003,3.32314273278309E+003,0.00000000000000E+000,2.95725636471527E+003,3.25319336340791E+003,3.12325352017845E+003,3.18016918840547E+003
4.43999999999809E-004,1.00962792399724E+021,1.40073424099660E+022,1.40175040881121E+022,2.90344744220754E+022,3.31276843869933E+003,3.34010053035856E+003,3.15674235670891E+003,3.25062692205697E+003,3.10573749338872E+003,3.22654456181784E+003,0.00000000000000E+000,1.08111709752752E+001,7.39573555628138E+000,0.00000000000000E+000,3.22449456063225E+003,3.12807251188836E+003,0.00000000000000E+000,3.16387526612923E+003,3.22992263356639E+003,3.15674235670891E+003,3.19229536053198E+003
4.44999999999808E-004,1.00962792399724E+021,1.40073424099660E+022,1.40175040881121E+022,2.90344744220754E+022,2.74714982210926E+003,3.31778521201274E+003,3.21525422876286E+003,3.24844151142899E+003,3.08430563034296E+003,3.22621463008819E+003,0.00000000000000E+000,1.07717803070123E+001,7.39536844356029E+000,0.00000000000000E+000,2.97956247223823E+003,3.16054332353378E+003,0.00000000000000E+000,3.00526232815631E+003,3.23201498014484E+003,3.21525422876286E+003,3.21603812092702E+003
4.45999999999808E-004,1.00962792399724E+021,1.40073424099660E+022,1.40175040881121E+022,2.90344744220754E+022,2.82318531935573E+003,3.23295396823497E+003,3.21699294321954E+003,3.21099911572327E+003,3.03410995110422E+003,3.23109761968711E+003,0.00000000000000E+000,1.06778929104153E+001,7.40079604140186E+000,0.00000000000000E+000,2.48268373639400E+003,3.27212905532269E+003,0.00000000000000E+000,2.89697916655842E+003,3.24069879204678E+003,3.21699294321954E+003,3.21730157965397E+003
4.46999999999807E-004,9.97296090565776E+020,1.40196742433975E+022,1.40298359215436E+022,2.90468062555068E+022,3.00373720782676E+003,3.22217855388765E+003,3.14234930474468E+003,3.17612041049342E+003,2.98435293572898E+003,3.26349691553942E+003,0.00000000000000E+000,1.05825071451984E+001,7.43650321444746E+000,0.00000000000000E+000,3.10997695586257E+003,3.17923624271255E+003,0.00000000000000E+000,3.01058689859630E+003,3.23545858611522E+003,3.14234930474468E+003,3.18276530266851E+003
4.47999999999807E-004,9.89940488839919E+020,1.40270298451233E+022,1.40371915232694E+022,2.90541618572327E+022,3.26818826053863E+003,3.29654532111761E+003,3.15871364896687E+003,3.22898731025469E+003,2.95207980862792E+003,3.23558469121044E+003,0.00000000000000E+000,1.05193660497938E+001,7.40577286096563E+000,0.00000000000000E+000,3.15213036628185E+003,3.15973689796275E+003,0.00000000000000E+000,3.04581688207410E+003,3.23225317944422E+003,3.15871364896687E+003,3.19037107941403E+003
4.48999999999806E-004,9.89940488839919E+020,1.40270298451233E+022,1.40364345225476E+022,2.90534048565108E+022,2.93894934678922E+003,3.32059731614775E+003,3.15472846443969E+003,3.22745793826600E+003,2.94963582424551E+003,3.21374321070715E+003,0.00000000000000E+000,1.05145429049230E+001,7.38145071260072E+000,0.00000000000000E+000,3.36017250912973E+003,3.22883492231427E+003,0.00000000000000E+000,3.02227184143290E+003,3.24108235793419E+003,3.15472846443969E+003,3.19190704892902E+003
4.49999999999806E-004,9.89940488839919E+020,1.40270298451233E+022,1.40364345225476E+022,2.90534048565108E+022,3.20047324898447E+003,3.28985445538389E+003,3.26276209737459E+003,3.27371995456616E+003,3.03404728483800E+003,3.21070783879431E+003,0.00000000000000E+000,1.06777742459748E+001,7.37805123810992E+000,0.00000000000000E+000,3.10086876471419E+003,3.13332871406349E+003,0.00000000000000E+000,3.07600386260118E+003,3.21110419514561E+003,3.26276209737459E+003,3.23145814250181E+003
4.50999999999805E-004,9.89940488839919E+020,1.40270298451233E+022,1.40364345225476E+022,2.90534048565108E+022,2.86216023684673E+003,3.15226475662066E+003,3.29210685528531E+003,3.20994124099687E+003,2.99080756114920E+003,3.21440307416647E+003,0.00000000000000E+000,1.05950140090940E+001,7.38218910089442E+000,0.00000000000000E+000,2.75897634316635E+003,3.29043019622404E+003,0.00000000000000E+000,2.92564126323204E+003,3.21751664648421E+003,3.29210685528531E+003,3.24360795406164E+003
4.51999999999805E-004,9.89940488839919E+020,1.40270298451233E+022,1.40364345225476E+022,2.90534048565108E+022,2.62089528863493E+003,3.30682653575580E+003,3.19844457514887E+003,3.23109264437760E+003,2.98899023942894E+003,3.22370714894279E+003,0.00000000000000E+000,1.05914967155083E+001,7.39257656939415E+000,0.00000000000000E+000,2.83417555874702E+003,3.20465836700313E+003,0.00000000000000E+000,2.89444006584747E+003,3.23805926510387E+003,3.19844457514887E+003,3.20721222448342E+003
4.52999999999804E-004,9.77527369166490E+020,1.40394429647968E+022,1.40488476422210E+022,2.90658179761843E+022,3.59048119143828E+003,3.19196036771206E+003,3.23451935246753E+003,3.22593394126920E+003,2.96636771732509E+003,3.21374321070715E+003,0.00000000000000E+000,1.05474452372387E+001,7.38145071260072E+000,0.00000000000000E+000,3.07266952568768E+003,3.21683076120418E+003,0.00000000000000E+000,3.09878972060183E+003,3.20955189552775E+003,3.23451935246753E+003,3.21789471737095E+003
4.53999999999804E-004,9.66574235067094E+020,1.40503960988962E+022,1.40598007763204E+022,2.90767711102837E+022,2.75901363214456E+003,3.26492147090463E+003,3.15386921509943E+003,3.19440572942600E+003,3.00089683000992E+003,3.22304728548348E+003,0.00000000000000E+000,1.06144834510603E+001,7.39184133136776E+000,0.00000000000000E+000,3.14666519821598E+003,3.20551587176774E+003,0.00000000000000E+000,2.98354182226458E+003,3.22850047995534E+003,3.15386921509943E+003,3.18427027853918E+003
4.54999999999803E-004,9.66574235067094E+020,1.40503960988962E+022,1.40598007763204E+022,2.90767711102837E+022,2.64212411152222E+003,3.24795987623808E+003,3.29342491127705E+003,3.24980478858671E+003,2.98015429589254E+003,3.20872824841637E+003,0.00000000000000E+000,1.05743500385579E+001,7.37583162998071E+000,0.00000000000000E+000,2.63607084164572E+003,3.18853503905924E+003,0.00000000000000E+000,2.85668997233892E+003,3.21299828238313E+003,3.29342491127705E+003,3.24004337429337E+003
4.55999999999803E-004,9.66574235067094E+020,1.40503960988962E+022,1.40598007763204E+022,2.90767711102837E+022,2.93823813097438E+003,3.28438735361032E+003,3.29642596668445E+003,3.27870176981507E+003,2.94217853856584E+003,3.22152959952706E+003,0.00000000000000E+000,1.04997895849499E+001,7.39014943820356E+000,0.00000000000000E+000,3.10195090005332E+003,3.06229348439555E+003,0.00000000000000E+000,2.97051198241257E+003,3.19993648105746E+003,3.29642596668445E+003,3.23896650716791E+003
4.56999999999802E-004,9.66574235067094E+020,1.40503960988962E+022,1.40598007763204E+022,2.90767711102837E+022,3.41890909669988E+003,3.20974203590449E+003,3.12053317945573E+003,3.17355908927080E+003,2.89235885692439E+003,3.22245340837010E+003,0.00000000000000E+000,1.03997953501880E+001,7.39117942664754E+000,0.00000000000000E+000,3.44517152491998E+003,3.27094624342088E+003,0.00000000000000E+000,3.08980575514292E+003,3.23046946015579E+003,3.12053317945573E+003,3.17263483637900E+003
4.57999999999802E-004,9.66574235067094E+020,1.40503960988962E+022,1.40598007763204E+022,2.90767711102837E+022,2.77529292232320E+003,3.12225689598400E+003,3.25678734189958E+003,3.17577400847849E+003,2.84730181151533E+003,3.23743230889652E+003,0.00000000000000E+000,1.03071628310632E+001,7.40781916732067E+000,0.00000000000000E+000,3.11734228517817E+003,3.24284869180922E+003,0.00000000000000E+000,2.88373333302320E+003,3.21287372215767E+003,3.25678734189958E+003,3.22316640988238E+003
4.58999999999801E-004,9.66574235067094E+020,1.40503960988962E+022,1.40598007763204E+022,2.90767711102837E+022,3.23483522197956E+003,3.19704467831871E+003,3.27188701904702E+003,3.23449023105824E+003,2.89029087013928E+003,3.20681464438436E+003,0.00000000000000E+000,1.03955900422127E+001,7.37368408516242E+000,0.00000000000000E+000,2.70436462530875E+003,3.25508907144970E+003,0.00000000000000E+000,2.91931418188372E+003,3.21545200879820E+003,3.27188701904702E+003,3.23289637376774E+003
