001-TIME,002-PCoupled,003-PCoupledMoAv
2.88102211999999E-008,1.62442950064074E-010,1.07503544679100E-010
2.88593853999999E-008,1.62177652403826E-010,1.07596661196173E-010
2.89085495999999E-008,1.61900972561465E-010,1.07688990412695E-010
2.89577137999999E-008,1.61612929955327E-010,1.07780517048906E-010
2.90068779999999E-008,1.61313544801227E-010,1.07871225962928E-010
2.90560421999999E-008,1.61002838111038E-010,1.07961102150945E-010
2.91052063999999E-008,1.60680831691219E-010,1.08050130747380E-010
2.91543705999999E-008,1.60347548141281E-010,1.08138297025063E-010
2.92035347999999E-008,1.60003010852202E-010,1.08225586395402E-010
2.92526989999999E-008,1.59647244004789E-010,1.08311984408544E-010
2.93018631999999E-008,1.59280272567974E-010,1.08397476753531E-010
2.93510273999999E-008,1.58902122297067E-010,1.08482049258459E-010
2.94001915999999E-008,1.58512819731948E-010,1.08565687890622E-010
2.94493557999999E-008,1.58112392195201E-010,1.08648378756657E-010
2.94985200000000E-008,1.57700867790200E-010,1.08730108102686E-010
2.95476842000000E-008,1.57278275399134E-010,1.08810862314452E-010
2.95968484000000E-008,1.56844644680983E-010,1.08890627917443E-010
2.96460126000000E-008,1.56400006069433E-010,1.08969391577027E-010
2.96951768000000E-008,1.55944390770742E-010,1.09047140098562E-010
2.97443410000000E-008,1.55477830761549E-010,1.09123860427524E-010
2.97935052000000E-008,1.55000358786631E-010,1.09199539649607E-010
2.98426694000000E-008,1.54512008356603E-010,1.09274164990836E-010
2.98918336000000E-008,1.54012813745567E-010,1.09347723817667E-010
2.99409978000000E-008,1.53502809988710E-010,1.09420203637082E-010
2.99901620000000E-008,1.52982032879837E-010,1.09491592096682E-010
3.00393262000000E-008,1.52450518968868E-010,1.09561876984771E-010
3.00884904000000E-008,1.51908305559264E-010,1.09631046230440E-010
3.01376546000000E-008,1.51355430705418E-010,1.09699087903643E-010
3.01868188000000E-008,1.50791933209976E-010,1.09765990215265E-010
3.02359830000000E-008,1.50217852621120E-010,1.09831741517193E-010
