001-TIME,002-PCoupled     ,003-PCoupledMoAv      
    6.08652795999990E-008,    1.33788681191345E-010,    1.02291088811083E-010 
    6.09144437999991E-008,    1.34598307050626E-010,    1.02317167184362E-010 
    6.09636079999991E-008,    1.35398486340540E-010,    1.02343848739250E-010 
    6.10127721999991E-008,    1.36189162901769E-010,    1.02371124359752E-010 
    6.10619363999991E-008,    1.36970281241930E-010,    1.02398984914559E-010 
    6.11111005999991E-008,    1.37741786539465E-010,    1.02427421257650E-010 
    6.11602647999991E-008,    1.38503624647497E-010,    1.02456424228896E-010 
    6.12094289999991E-008,    1.39255742097621E-010,    1.02485984654657E-010 
    6.12585931999991E-008,    1.39998086103664E-010,    1.02516093348389E-010 
    6.13077573999991E-008,    1.40730604565386E-010,    1.02546741111243E-010 
    6.13569215999991E-008,    1.41453246072135E-010,    1.02577918732667E-010 
    6.14060857999991E-008,    1.42165959906462E-010,    1.02609616991011E-010 
    6.14552499999991E-008,    1.42868696047672E-010,    1.02641826654125E-010 
    6.15044141999991E-008,    1.43561405175340E-010,    1.02674538479965E-010 
    6.15535783999991E-008,    1.44244038672771E-010,    1.02707743217189E-010 
    6.16027425999991E-008,    1.44916548630413E-010,    1.02741431605766E-010 
    6.16519067999991E-008,    1.45578887849217E-010,    1.02775594377572E-010 
    6.17010709999991E-008,    1.46231009843953E-010,    1.02810222256993E-010 
    6.17502351999991E-008,    1.46872868846470E-010,    1.02845305961526E-010 
    6.17993993999991E-008,    1.47504419808908E-010,    1.02880836202380E-010 
    6.18485635999992E-008,    1.48125618406861E-010,    1.02916803685073E-010 
    6.18977277999992E-008,    1.48736421042489E-010,    1.02953199110039E-010 
    6.19468919999992E-008,    1.49336784847573E-010,    1.02990013173218E-010 
    6.19960561999992E-008,    1.49926667686530E-010,    1.03027236566664E-010 
    6.20452203999992E-008,    1.50506028159365E-010,    1.03064859979138E-010 
    6.20943845999992E-008,    1.51074825604580E-010,    1.03102874096706E-010 
    6.21435487999992E-008,    1.51633020102025E-010,    1.03141269603339E-010 
    6.21927129999992E-008,    1.52180572475701E-010,    1.03180037181508E-010 
    6.22418771999992E-008,    1.52717444296511E-010,    1.03219167512780E-010 
    6.22910413999992E-008,    1.53243597884956E-010,    1.03258651278414E-010 
    6.23402055999992E-008,    1.53758996313777E-010,    1.03298479159955E-010 
    6.23893697999992E-008,    1.54263603410551E-010,    1.03338641839829E-010 
    6.24385339999992E-008,    1.54757383760226E-010,    1.03379130001933E-010 
    6.24876981999992E-008,    1.55240302707610E-010,    1.03419934332233E-010 
    6.25368623999992E-008,    1.55712326359799E-010,    1.03461045519347E-010 
    6.25860265999992E-008,    1.56173421588561E-010,    1.03502454255144E-010 
    6.26351907999992E-008,    1.56623556032654E-010,    1.03544151235328E-010 
    6.26843549999992E-008,    1.57062698100105E-010,    1.03586127160027E-010 
    6.27335191999992E-008,    1.57490816970423E-010,    1.03628372734382E-010 
    6.27826833999993E-008,    1.57907882596761E-010,    1.03670878669134E-010 
    6.28318475999993E-008,    1.58313865708028E-010,    1.03713635681204E-010 
    6.28810117999993E-008,    1.58708737810941E-010,    1.03756634494284E-010 
    6.29301759999993E-008,    1.59092471192026E-010,    1.03799865839417E-010 
    6.29793401999993E-008,    1.59465038919561E-010,    1.03843320455577E-010 
    6.30285043999993E-008,    1.59826414845472E-010,    1.03886989090250E-010 
