001-TIME,002-NumDens-Spe001,003-NumDens-Spe002,004-NumDens-Spe003,005-NumDens-Spe004,006-NumDens-Spe005,007-NumDens-Spe006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
4.84000000000001E-008,7.78599278875721E+022,9.22346844376562E+022,1.50494491625323E+023,1.20623827596457E+021,8.25847782299396E+021,3.30053820049510E+023,2.23443132952048E+004,2.24492739404672E+004,2.27290940045838E+004,1.76012555577536E+004,2.13272783867396E+004,2.25063110300184E+004,0.00000000000000E+000,0.00000000000000E+000,2.27229622579260E+004,1.88149605426347E+004,1.95113864069381E+004,0.00000000000000E+000,0.00000000000000E+000,1.85438184678339E+000,1.88163392474672E+000,1.86291352848431E+000,0.00000000000000E+000,0.00000000000000E+000,2.25342738812410E+004,1.95618617751224E+004,1.92478471542685E+004,2.23443132952048E+004,2.24492739404672E+004,2.26705896995508E+004,1.85029252740997E+004,2.02283701505977E+004,2.24554337021484E+004
4.86000000000001E-008,7.80901642390011E+022,9.22947460945507E+022,1.50379373449608E+023,1.17620744751732E+021,8.25847782299396E+021,3.30198969053671E+023,2.23099055446004E+004,2.24306415851425E+004,2.26468044196795E+004,1.75300247443394E+004,2.13794043410407E+004,2.24567845283422E+004,0.00000000000000E+000,0.00000000000000E+000,2.27556405005270E+004,1.86089977364315E+004,1.92736289295630E+004,0.00000000000000E+000,0.00000000000000E+000,1.85458563791869E+000,1.88035105416421E+000,1.86126341306758E+000,0.00000000000000E+000,0.00000000000000E+000,2.25977364093694E+004,1.93813429875988E+004,1.91294721400851E+004,2.23099055446004E+004,2.24306415851425E+004,2.26619344096286E+004,1.83630468451732E+004,2.01523319165369E+004,2.24359525275128E+004
4.88000000000001E-008,7.84205033519208E+022,9.23347871991470E+022,1.50214203893148E+023,1.15618689521915E+021,8.25847782299396E+021,3.30384159162429E+023,2.22787922863354E+004,2.24225899967847E+004,2.26040531264120E+004,1.80894680686432E+004,2.13839333516184E+004,2.24298361948657E+004,0.00000000000000E+000,0.00000000000000E+000,2.27305172634035E+004,1.84099170289395E+004,1.92370499893288E+004,0.00000000000000E+000,0.00000000000000E+000,1.85442901273476E+000,1.87908435212431E+000,1.86100601271135E+000,0.00000000000000E+000,0.00000000000000E+000,2.25991173683440E+004,1.92329621490449E+004,1.90851923939947E+004,2.22787922863354E+004,2.24225899967847E+004,2.26368271544389E+004,1.85094569276050E+004,2.01315157403908E+004,2.24149009965903E+004
4.90000000000001E-008,7.86857756698715E+022,9.23297820610725E+022,1.50079065165136E+023,1.15618689521915E+021,8.26348296106850E+021,3.30514292752367E+023,2.22631412758672E+004,2.24046629932696E+004,2.25865861244224E+004,1.81779954094947E+004,2.12935050006121E+004,2.24110114465232E+004,0.00000000000000E+000,0.00000000000000E+000,2.26969235055516E+004,1.80454035174599E+004,1.93225663163656E+004,0.00000000000000E+000,0.00000000000000E+000,1.85421905236196E+000,1.87669418771029E+000,1.86160629155951E+000,0.00000000000000E+000,0.00000000000000E+000,2.25940621796823E+004,1.93500182676265E+004,1.92139366572926E+004,2.22631412758672E+004,2.24046629932696E+004,2.26186162919907E+004,1.84826783321247E+004,2.01526280384436E+004,2.23980973625545E+004
4.92000000000001E-008,7.91012021300585E+022,9.23548077514452E+022,1.49863844227930E+023,1.13616634292099E+021,8.27849837529213E+021,3.30734518827647E+023,2.22294662744921E+004,2.23579094889545E+004,2.25536086397766E+004,1.85189685739072E+004,2.13108144053894E+004,2.23764686765424E+004,0.00000000000000E+000,0.00000000000000E+000,2.26497645222189E+004,1.80534326548096E+004,1.92716445773159E+004,0.00000000000000E+000,0.00000000000000E+000,1.85392328628855E+000,1.87674785272133E+000,1.86124947393119E+000,0.00000000000000E+000,0.00000000000000E+000,2.26111113741207E+004,1.92979233868393E+004,1.92141779547153E+004,2.22294662744921E+004,2.23579094889545E+004,2.25963974318321E+004,1.86184656187294E+004,2.01464963461993E+004,2.23670554858313E+004
4.94000000000001E-008,7.95066183140964E+022,9.23798334418179E+022,1.49648623290725E+023,1.11114065254828E+021,8.30352406566484E+021,3.30949739764853E+023,2.22329162276238E+004,2.22818055681371E+004,2.25927603674980E+004,1.92849226132342E+004,2.12626313595281E+004,2.23750349372422E+004,0.00000000000000E+000,0.00000000000000E+000,2.26362399382719E+004,1.72872900984208E+004,1.93018371883098E+004,0.00000000000000E+000,0.00000000000000E+000,1.85383824299409E+000,1.87140768642061E+000,1.86146126047516E+000,0.00000000000000E+000,0.00000000000000E+000,2.25002576977012E+004,1.87339686754581E+004,1.90890337465069E+004,2.22329162276238E+004,2.22818055681371E+004,2.25775278445229E+004,1.85805119685299E+004,2.00971161271391E+004,2.23365393361096E+004
4.96000000000001E-008,7.97869060462707E+022,9.24098642702651E+022,1.49498469148489E+023,1.08611496217557E+021,8.32354461796300E+021,3.31104899045163E+023,2.22410851153961E+004,2.22531075412535E+004,2.25681423768833E+004,1.90841191233691E+004,2.12179805670412E+004,2.23560361970973E+004,0.00000000000000E+000,0.00000000000000E+000,2.25659563656330E+004,1.70626737326341E+004,1.91414253316720E+004,0.00000000000000E+000,0.00000000000000E+000,1.85339469804121E+000,1.86975326151454E+000,1.86032858538705E+000,0.00000000000000E+000,0.00000000000000E+000,2.25411816450141E+004,1.88255527947737E+004,1.90812030552620E+004,2.22410851153961E+004,2.22531075412535E+004,2.25596833565067E+004,1.84586619044669E+004,2.00319396965817E+004,2.23203496422366E+004
4.98000000000001E-008,8.00772040545942E+022,9.24098642702651E+022,1.49323289315880E+023,1.05608413372832E+021,8.38360627485751E+021,3.31250048049325E+023,2.22729311182718E+004,2.22210934482299E+004,2.25440788999908E+004,1.91264792485753E+004,2.10767101725903E+004,2.23403931561265E+004,0.00000000000000E+000,0.00000000000000E+000,2.25516772139024E+004,1.72580385529796E+004,1.93166597584686E+004,0.00000000000000E+000,0.00000000000000E+000,1.85330425629710E+000,1.87119461554282E+000,1.86156499732709E+000,0.00000000000000E+000,0.00000000000000E+000,2.24959658985451E+004,1.91146659010318E+004,1.89994459949141E+004,2.22729311182718E+004,2.22210934482299E+004,2.25320928546751E+004,1.86142185630484E+004,1.99937244976448E+004,2.23059475412142E+004
5.00000000000001E-008,8.03825174771412E+022,9.24549105129360E+022,1.49168130035569E+023,1.03105844335561E+021,8.38861141293205E+021,3.31425227881934E+023,2.23622542401043E+004,2.21363949257098E+004,2.25172207045075E+004,1.94299709489947E+004,2.09544247156016E+004,2.23242401295599E+004,0.00000000000000E+000,0.00000000000000E+000,2.25419710823181E+004,1.77278372155521E+004,1.91487722667543E+004,0.00000000000000E+000,0.00000000000000E+000,1.85324271560358E+000,1.87453352818276E+000,1.86038086673521E+000,0.00000000000000E+000,0.00000000000000E+000,2.24643524872037E+004,1.85017559552368E+004,1.88988829498186E+004,2.23622542401043E+004,2.21363949257098E+004,2.25084849892109E+004,1.86957921542279E+004,1.98655223726432E+004,2.22904634305022E+004
5.02000000000001E-008,8.06227641047192E+022,9.24649207890851E+022,1.49048006721780E+023,1.02605330528107E+021,8.38861141293205E+021,3.31550356333798E+023,2.23602100106604E+004,2.21086584652842E+004,2.25000779672076E+004,1.90438361466712E+004,2.11644167125324E+004,2.23124149322956E+004,0.00000000000000E+000,0.00000000000000E+000,2.25009555284618E+004,1.76757760610466E+004,1.89539757869080E+004,0.00000000000000E+000,0.00000000000000E+000,1.85298209011380E+000,1.87417207251589E+000,1.85898131714646E+000,0.00000000000000E+000,0.00000000000000E+000,2.24861085343985E+004,1.79451761042529E+004,1.87114849481744E+004,2.23602100106604E+004,2.21086584652842E+004,2.24962383598680E+004,1.83511999949120E+004,1.98500769446763E+004,2.22752909999113E+004
5.04000000000001E-008,8.09330826653408E+022,9.25049618936815E+022,1.48892847441469E+023,1.00603275298290E+021,8.38861141293205E+021,3.31725536166407E+023,2.23559592332590E+004,2.20982264550213E+004,2.25176209517784E+004,1.88822174582729E+004,2.10566639751680E+004,2.23132574610876E+004,0.00000000000000E+000,0.00000000000000E+000,2.24164358391065E+004,1.78473318151724E+004,1.88573934502797E+004,0.00000000000000E+000,0.00000000000000E+000,1.85244209799010E+000,1.87535536957884E+000,1.85827695424955E+000,0.00000000000000E+000,0.00000000000000E+000,2.24404039522621E+004,1.78690802247126E+004,1.90266106926499E+004,2.23559592332590E+004,2.20982264550213E+004,2.24677301892521E+004,1.83052214192955E+004,1.98687620645360E+004,2.22590750115246E+004
5.06000000000001E-008,8.12984577447824E+022,9.25399978602032E+022,1.48712662470786E+023,9.91017338759275E+020,8.38360627485751E+021,3.31925741689388E+023,2.23224057904020E+004,2.21485050258434E+004,2.24884245125719E+004,1.85592030985218E+004,2.09580961622177E+004,2.23026094226077E+004,0.00000000000000E+000,0.00000000000000E+000,2.23495282967527E+004,1.72046474130022E+004,1.88547683802819E+004,0.00000000000000E+000,0.00000000000000E+000,1.85201180972339E+000,1.87080388452463E+000,1.85825771176855E+000,0.00000000000000E+000,0.00000000000000E+000,2.24052877394685E+004,1.77895166798300E+004,1.92210003665752E+004,2.23224057904020E+004,2.21485050258434E+004,2.24266162451622E+004,1.79663349357682E+004,1.98816249981529E+004,2.22459584230554E+004
5.08000000000001E-008,8.15787454769567E+022,9.25900492409487E+022,1.48572518604699E+023,9.65991648386566E+020,8.38360627485751E+021,3.32090911245848E+023,2.22292682958098E+004,2.20843009177692E+004,2.25029429410175E+004,1.78952404487338E+004,2.10133346204576E+004,2.22679849553617E+004,0.00000000000000E+000,0.00000000000000E+000,2.23771048367654E+004,1.59002003255146E+004,1.87630406263274E+004,0.00000000000000E+000,0.00000000000000E+000,1.85218946030347E+000,1.86046262888527E+000,1.85758202728991E+000,0.00000000000000E+000,0.00000000000000E+000,2.23993521151044E+004,1.80229233972107E+004,1.92100237669877E+004,2.22292682958098E+004,2.20843009177692E+004,2.24386922858398E+004,1.73914359850421E+004,1.98778429332175E+004,2.22091093067421E+004
5.10000000000001E-008,8.18890640375783E+022,9.26401006216941E+022,1.48422364462462E+023,9.45971096088399E+020,8.37359599870842E+021,3.32271096216532E+023,2.22255366889960E+004,2.20830673808014E+004,2.24471704068240E+004,1.81799385190217E+004,2.09013825998650E+004,2.22399287897078E+004,0.00000000000000E+000,0.00000000000000E+000,2.23764414595414E+004,1.60210321210239E+004,1.86018718914609E+004,0.00000000000000E+000,0.00000000000000E+000,1.85218519177050E+000,1.86148956582194E+000,1.85637910215578E+000,0.00000000000000E+000,0.00000000000000E+000,2.23983735628704E+004,1.76912970358721E+004,1.90498788692072E+004,2.22255366889960E+004,2.20830673808014E+004,2.24138092540974E+004,1.74518073090517E+004,1.97387031495595E+004,2.21936529010868E+004
5.12000000000001E-008,8.22043877362744E+022,9.26551160359177E+022,1.48272210320226E+023,9.45971096088399E+020,8.35858058448480E+021,3.32436265772991E+023,2.21791754677028E+004,2.20143007301901E+004,2.25088513899812E+004,1.80858390087705E+004,2.11355196458493E+004,2.22423744403990E+004,0.00000000000000E+000,0.00000000000000E+000,2.23180494901789E+004,1.56114644479864E+004,1.84538595439983E+004,0.00000000000000E+000,0.00000000000000E+000,1.85180849807864E+000,1.85794594988161E+000,1.85525634452630E+000,0.00000000000000E+000,0.00000000000000E+000,2.23472453724655E+004,1.80025418987551E+004,1.90261901654257E+004,2.21791754677028E+004,2.20143007301901E+004,2.24101124052702E+004,1.73911924705002E+004,1.97943844035457E+004,2.21626378027884E+004
5.14000000000001E-008,8.24396292257779E+022,9.26801417262904E+022,1.48157092144512E+023,9.35960819939316E+020,8.35357544641025E+021,3.32566399362930E+023,2.21505324092940E+004,2.19805156874792E+004,2.25333224889210E+004,1.77426939184510E+004,2.10321669433835E+004,2.22331865104123E+004,0.00000000000000E+000,0.00000000000000E+000,2.22512105193854E+004,1.58155442519604E+004,1.86696300580241E+004,0.00000000000000E+000,0.00000000000000E+000,1.85137494983044E+000,1.85973403215050E+000,1.85688729845025E+000,0.00000000000000E+000,0.00000000000000E+000,2.23447635716692E+004,1.89182124785594E+004,1.89266400570626E+004,2.21505324092940E+004,2.19805156874792E+004,2.24020476901346E+004,1.75629568187581E+004,1.97782425119393E+004,2.21427015072879E+004
5.16000000000001E-008,8.27849837529213E+022,9.26551160359177E+022,1.47971902035754E+023,9.35960819939316E+020,8.37860113678296E+021,3.32726563781315E+023,2.21586184947841E+004,2.19645395666625E+004,2.25106512381532E+004,1.72133020880152E+004,2.11768034418586E+004,2.22224958409476E+004,0.00000000000000E+000,0.00000000000000E+000,2.22347186633042E+004,1.54746329621441E+004,1.84636920907044E+004,0.00000000000000E+000,0.00000000000000E+000,1.85126758588431E+000,1.85672134219340E+000,1.85533147367635E+000,0.00000000000000E+000,0.00000000000000E+000,2.23090779395682E+004,1.89087570219506E+004,1.86575157352818E+004,2.21586184947841E+004,2.19645395666625E+004,2.23772494088683E+004,1.72370285582528E+004,1.97075387778208E+004,2.21262369261554E+004
5.18000000000001E-008,8.30152201043502E+022,9.26851468643649E+022,1.47871799274263E+023,9.35960819939316E+020,8.34857030833571E+021,3.32856697371253E+023,2.21714839018305E+004,2.19023425834924E+004,2.24629767869783E+004,1.72634381984682E+004,2.09649379605022E+004,2.21819734089077E+004,0.00000000000000E+000,0.00000000000000E+000,2.23016142119892E+004,1.53285199613901E+004,1.86241133664484E+004,0.00000000000000E+000,0.00000000000000E+000,1.85170212583883E+000,1.85539015497742E+000,1.85654631372019E+000,0.00000000000000E+000,0.00000000000000E+000,2.22730029695067E+004,1.91129814480970E+004,1.88730283120945E+004,2.21714839018305E+004,2.19023425834924E+004,2.23639148246198E+004,1.72793465930353E+004,1.97209197365017E+004,2.21068078653418E+004
5.20000000000001E-008,8.33305438030463E+022,9.27602239354831E+022,1.47726650270101E+023,9.10935129566607E+020,8.32354461796300E+021,3.33051897756160E+023,2.21697640782547E+004,2.19011486238293E+004,2.23756960225455E+004,1.72379562011672E+004,2.07579912467142E+004,2.21375207412104E+004,0.00000000000000E+000,0.00000000000000E+000,2.22853104290962E+004,1.50192839572011E+004,1.87504290196635E+004,0.00000000000000E+000,0.00000000000000E+000,1.85159645377615E+000,1.85248965337846E+000,1.85748862398790E+000,0.00000000000000E+000,0.00000000000000E+000,2.22991369023921E+004,1.95016880454874E+004,1.90575022787699E+004,2.21697640782547E+004,2.19011486238293E+004,2.23289221229482E+004,1.72988678308914E+004,1.97182517260912E+004,2.20909556762469E+004
5.22000000000001E-008,8.35457647402516E+022,9.27852496258558E+022,1.47631552646685E+023,9.10935129566607E+020,8.29851892759030E+021,3.33172021069949E+023,2.21624740816569E+004,2.18772172814377E+004,2.23606138135748E+004,1.72430959227149E+004,2.08899362906566E+004,2.21256841962466E+004,0.00000000000000E+000,0.00000000000000E+000,2.22800684491259E+004,1.53821086934017E+004,1.89354200902530E+004,0.00000000000000E+000,0.00000000000000E+000,1.85156244619498E+000,1.85588124502154E+000,1.85884653630522E+000,0.00000000000000E+000,0.00000000000000E+000,2.22792089515524E+004,1.92338646202085E+004,1.86201170561993E+004,2.21624740816569E+004,2.18772172814377E+004,2.23150848559796E+004,1.73200759753177E+004,1.96983679861426E+004,2.20760412552176E+004
5.24000000000001E-008,8.38160421962769E+022,9.28353010066012E+022,1.47496413918672E+023,8.85909439193898E+020,8.29851892759030E+021,3.33332185488334E+023,2.20714190362426E+004,2.19230446839525E+004,2.23545511361031E+004,1.66412871961934E+004,2.08623578624626E+004,2.21108468809631E+004,0.00000000000000E+000,0.00000000000000E+000,2.22400486741566E+004,1.61590438883697E+004,1.88841225493178E+004,0.00000000000000E+000,0.00000000000000E+000,1.85130230183868E+000,1.86264418615791E+000,1.85847258901210E+000,0.00000000000000E+000,0.00000000000000E+000,2.22795074898737E+004,1.79589997517200E+004,1.84728058988639E+004,2.20714190362426E+004,2.19230446839525E+004,2.23017048380016E+004,1.68944224849099E+004,1.96294886016246E+004,2.20574425768231E+004
5.26000000000001E-008,8.41263607568985E+022,9.28353010066012E+022,1.47351264914510E+023,8.95919715342981E+020,8.27849837529213E+021,3.33487344768645E+023,2.20563789530387E+004,2.19029846939597E+004,2.23101012341528E+004,1.72039858345386E+004,2.07385718409381E+004,2.20800352574553E+004,0.00000000000000E+000,0.00000000000000E+000,2.22438524896401E+004,1.66392211387732E+004,1.89448803786757E+004,0.00000000000000E+000,0.00000000000000E+000,1.85132706732481E+000,1.86651570639894E+000,1.85891528405149E+000,0.00000000000000E+000,0.00000000000000E+000,2.22639773822023E+004,1.78856016802792E+004,1.85366990493045E+004,2.20563789530387E+004,2.19029846939597E+004,2.22787356613693E+004,1.72489998605208E+004,1.96103954840538E+004,2.20382914425041E+004
5.28000000000001E-008,8.43816227987001E+022,9.28202855923776E+022,1.47221131324572E+023,9.00924853417523E+020,8.28350351336667E+021,3.33607468082434E+023,2.20283582794090E+004,2.18643059914821E+004,2.22572087039761E+004,1.69053206086504E+004,2.09607338336548E+004,2.20433612270656E+004,0.00000000000000E+000,0.00000000000000E+000,2.22823159293655E+004,1.67551561830009E+004,1.89607462287557E+004,0.00000000000000E+000,0.00000000000000E+000,1.85157702873147E+000,1.86741798514206E+000,1.85903043078282E+000,0.00000000000000E+000,0.00000000000000E+000,2.22695789114987E+004,1.78706427504143E+004,1.83815907822642E+004,2.20283582794090E+004,2.18643059914821E+004,2.22676046137838E+004,1.71456182777178E+004,1.96666261589548E+004,2.20164650734024E+004
5.30000000000001E-008,8.46969464973962E+022,9.28252907304521E+022,1.47055961768112E+023,8.90914577268439E+020,8.29851892759030E+021,3.33767632500820E+023,2.20251325374375E+004,2.18586627735278E+004,2.22643345821774E+004,1.67183484579678E+004,2.11391235133018E+004,2.20480317877467E+004,0.00000000000000E+000,0.00000000000000E+000,2.21974506661226E+004,1.67777484995624E+004,1.87997287562373E+004,0.00000000000000E+000,0.00000000000000E+000,1.85102439492471E+000,1.86759239515572E+000,1.85785305025550E+000,0.00000000000000E+000,0.00000000000000E+000,2.22371171415706E+004,1.83897971698052E+004,1.83059856058889E+004,2.20251325374375E+004,2.18586627735278E+004,2.22383182332076E+004,1.72212659712531E+004,1.96791144657739E+004,2.20016111229418E+004
5.32000000000001E-008,8.50222804722415E+022,9.28603266969739E+022,1.46880781935503E+023,8.60883748821189E+020,8.32354461796300E+021,3.33947817471503E+023,2.20378891254879E+004,2.18100245716429E+004,2.22639009943263E+004,1.74255782167179E+004,2.10243000415073E+004,2.20367808853907E+004,0.00000000000000E+000,0.00000000000000E+000,2.21962805236680E+004,1.59486880691621E+004,1.88411690780007E+004,0.00000000000000E+000,0.00000000000000E+000,1.85101674633378E+000,1.86087654396284E+000,1.85815794150307E+000,0.00000000000000E+000,0.00000000000000E+000,2.21551235582522E+004,1.83710796397893E+004,1.83655471145004E+004,2.20378891254879E+004,2.18100245716429E+004,2.22138760843865E+004,1.73006222607318E+004,1.96574449659678E+004,2.19803877944277E+004
5.34000000000001E-008,8.53476144470867E+022,9.27852496258558E+022,1.46695591826745E+023,8.75899163044814E+020,8.36859086063388E+021,3.34072945923367E+023,2.19605039695030E+004,2.17772012060343E+004,2.22686969431879E+004,1.77018152363289E+004,2.12187536346152E+004,2.20151781694298E+004,0.00000000000000E+000,0.00000000000000E+000,2.22378087492727E+004,1.59930862977063E+004,1.87418542208628E+004,0.00000000000000E+000,0.00000000000000E+000,1.85128771451125E+000,1.86125340235195E+000,1.85742504788738E+000,0.00000000000000E+000,0.00000000000000E+000,2.20976733266620E+004,1.82843062099512E+004,1.82438088214877E+004,2.19605039695030E+004,2.17772012060343E+004,2.22104261211752E+004,1.74080794587270E+004,1.96801958574935E+004,2.19502794206388E+004
5.36000000000001E-008,8.56329073173356E+022,9.27602239354831E+022,1.46535427408360E+023,8.70894024970272E+020,8.40362682715567E+021,3.34203079513305E+023,2.19484243696400E+004,2.17704722954804E+004,2.22549911277264E+004,1.81858171383765E+004,2.10513133723430E+004,2.20010875542592E+004,0.00000000000000E+000,0.00000000000000E+000,2.22273707799061E+004,1.67852449535822E+004,1.88603476605120E+004,0.00000000000000E+000,0.00000000000000E+000,1.85121970035528E+000,1.86765016560280E+000,1.85829860317501E+000,0.00000000000000E+000,0.00000000000000E+000,2.20617557020865E+004,1.79203609779889E+004,1.80776121432737E+004,2.19484243696400E+004,2.17704722954804E+004,2.21911189702954E+004,1.77276267649930E+004,1.95904742401127E+004,2.19351548402310E+004
5.38000000000001E-008,8.58381179783918E+022,9.28052701781539E+022,1.46445334923018E+023,8.60883748821189E+020,8.37860113678296E+021,3.34328207965168E+023,2.19459170081157E+004,2.17302638718245E+004,2.22804329559443E+004,1.82593055967830E+004,2.09861860065207E+004,2.19990372800588E+004,0.00000000000000E+000,0.00000000000000E+000,2.21882270023715E+004,1.75897341051550E+004,1.88783634817586E+004,0.00000000000000E+000,0.00000000000000E+000,1.85096408350627E+000,1.87357010646009E+000,1.85843048306465E+000,0.00000000000000E+000,0.00000000000000E+000,2.20271029639922E+004,1.78000748395634E+004,1.79923025754926E+004,2.19459170081157E+004,2.17302638718245E+004,2.21815665943641E+004,1.79431742979622E+004,1.95419767928497E+004,2.19187236180597E+004
5.40000000000001E-008,8.60533389155971E+022,9.28102753162285E+022,1.46335221885378E+023,8.55878610746647E+020,8.38360627485751E+021,3.34438321002808E+023,2.19429310739077E+004,2.17333257395109E+004,2.23027776801630E+004,1.79830496389030E+004,2.09219517003404E+004,2.20064884952288E+004,0.00000000000000E+000,0.00000000000000E+000,2.21803350530232E+004,1.77394668156925E+004,1.87925247197293E+004,0.00000000000000E+000,0.00000000000000E+000,1.85091244110939E+000,1.87461398795602E+000,1.85779991388369E+000,0.00000000000000E+000,0.00000000000000E+000,2.19220942316788E+004,1.77927978289374E+004,1.82849411335286E+004,2.19429310739077E+004,2.17333257395109E+004,2.21585636813188E+004,1.78612788181683E+004,1.95760287351430E+004,2.19093360616207E+004
5.42000000000001E-008,8.63936883046659E+022,9.28202855923776E+022,1.46160042052769E+023,8.45868334597563E+020,8.39361655100659E+021,3.34613500835417E+023,2.19172363802689E+004,2.17783534160908E+004,2.22620202364265E+004,1.81187166932604E+004,2.08345794995348E+004,2.19925531628209E+004,0.00000000000000E+000,0.00000000000000E+000,2.21473537482546E+004,1.76267689127910E+004,1.88092983276701E+004,0.00000000000000E+000,0.00000000000000E+000,1.85069623437539E+000,1.87382991331651E+000,1.85792357327233E+000,0.00000000000000E+000,0.00000000000000E+000,2.18763786348535E+004,1.77637719347937E+004,1.83464852868522E+004,2.19172363802689E+004,2.17783534160908E+004,2.21184587636407E+004,1.78813357856232E+004,1.95602862001554E+004,2.18972800398255E+004
5.44000000000001E-008,8.66739760368403E+022,9.28403061446757E+022,1.46024903324757E+023,8.40863196523021E+020,8.38360627485751E+021,3.34763654977653E+023,2.18598484143005E+004,2.17521811232697E+004,2.22285204612854E+004,1.82349741889262E+004,2.06688933430800E+004,2.19518742766188E+004,0.00000000000000E+000,0.00000000000000E+000,2.21967727900885E+004,1.78335827445710E+004,1.87482985179991E+004,0.00000000000000E+000,0.00000000000000E+000,1.85101996410984E+000,1.87526135664520E+000,1.85747283310783E+000,0.00000000000000E+000,0.00000000000000E+000,2.18603144812384E+004,1.80611548037509E+004,1.84425313674896E+004,2.18598484143005E+004,2.17521811232697E+004,2.21124534322212E+004,1.80749289807867E+004,1.94993405271425E+004,2.18715539588356E+004
5.46000000000001E-008,8.69142226644183E+022,9.28803472492721E+022,1.45909785149042E+023,8.25847782299396E+020,8.37359599870842E+021,3.34903798843741E+023,2.18418801357537E+004,2.17446601312634E+004,2.21722285625389E+004,1.82229321460906E+004,2.07439757437716E+004,2.19224678516826E+004,0.00000000000000E+000,0.00000000000000E+000,2.21580809141533E+004,1.84552336213224E+004,1.87478314929738E+004,0.00000000000000E+000,0.00000000000000E+000,1.85076662432386E+000,1.87937504158564E+000,1.85746937113830E+000,0.00000000000000E+000,0.00000000000000E+000,2.18909364978193E+004,1.81248473800787E+004,1.87024557448057E+004,2.18418801357537E+004,2.17446601312634E+004,2.20862866297348E+004,1.82578789343085E+004,1.96078690573965E+004,2.18567050663623E+004
5.48000000000001E-008,8.71845001204435E+022,9.28403061446757E+022,1.45759631006806E+023,8.30852920373938E+020,8.40362682715567E+021,3.35018917019455E+023,2.18179753136657E+004,2.17303811402293E+004,2.21460251156464E+004,1.78016183330976E+004,2.09957344745346E+004,2.19058430119182E+004,0.00000000000000E+000,0.00000000000000E+000,2.21211044916505E+004,1.86522234347896E+004,1.86446450398085E+004,0.00000000000000E+000,0.00000000000000E+000,1.85052371077376E+000,1.88062259138812E+000,1.85670032596587E+000,0.00000000000000E+000,0.00000000000000E+000,2.19060804470738E+004,1.85868397093061E+004,1.85743212500572E+004,2.18179753136657E+004,2.17303811402293E+004,2.20692418557170E+004,1.82623484314141E+004,1.96528006242808E+004,2.18398926595776E+004
5.50000000000001E-008,8.75448700618105E+022,9.28403061446757E+022,1.45574440898048E+023,8.25847782299396E+020,8.41363710330476E+021,3.35199101990139E+023,2.18011582356752E+004,2.16854491047496E+004,2.21540718799401E+004,1.79547375214364E+004,2.09887983827599E+004,2.18925107366578E+004,0.00000000000000E+000,0.00000000000000E+000,2.21201900936459E+004,1.84414416448085E+004,1.86468653758666E+004,0.00000000000000E+000,0.00000000000000E+000,1.85051769369846E+000,1.87928671907235E+000,1.85671696135701E+000,0.00000000000000E+000,0.00000000000000E+000,2.18234521230158E+004,1.84502490396453E+004,1.86581473315180E+004,2.18011582356752E+004,2.16854491047496E+004,2.20483954345605E+004,1.82317545595990E+004,1.96748154825584E+004,2.18143172371161E+004
5.52000000000001E-008,8.78702040366557E+022,9.28653318350484E+022,1.45424286755812E+023,8.25847782299396E+020,8.38861141293205E+021,3.35374281822747E+023,2.18318299560362E+004,2.16537733544557E+004,2.20894113062003E+004,1.81909100206466E+004,2.09958787430030E+004,2.18643428342995E+004,0.00000000000000E+000,0.00000000000000E+000,2.21027481603628E+004,1.94895615190738E+004,1.86085630846375E+004,0.00000000000000E+000,0.00000000000000E+000,1.85040282660421E+000,1.88564977394492E+000,1.85642944754788E+000,0.00000000000000E+000,0.00000000000000E+000,2.18318649474017E+004,1.74101570119889E+004,1.85169905350105E+004,2.18318299560362E+004,2.16537733544557E+004,2.20178222073735E+004,1.83197716264873E+004,1.96264109206330E+004,2.17993637701598E+004
5.54000000000001E-008,8.82606048064700E+022,9.28353010066012E+022,1.45219076094756E+023,8.30852920373938E+020,8.40863196523021E+021,3.35554466793431E+023,2.18304438817092E+004,2.16057059604370E+004,2.20565114653153E+004,1.84178532965842E+004,2.08321276337115E+004,2.18326369035943E+004,0.00000000000000E+000,0.00000000000000E+000,2.21320538413233E+004,1.97351226454271E+004,1.82880787808674E+004,0.00000000000000E+000,0.00000000000000E+000,1.85059572393850E+000,1.88704478355969E+000,1.85397779127206E+000,0.00000000000000E+000,0.00000000000000E+000,2.17919615924670E+004,1.70499035207595E+004,1.86119586960197E+004,2.18304438817092E+004,2.16057059604370E+004,2.19996840938913E+004,1.83815309977995E+004,1.94961227286288E+004,2.17744747500692E+004
