001-TIME,002-NumDens-Spec-001,003-NumDens-Spec-002,004-NumDens-Spec-003,005-NumDens-Spec-004,006-NumDens-Spec-005,007-NumDens-Spec-006,008-TempTra-001,009-TempTra-002,010-TempTra-003,011-TempTra-004,012-TempTra-005,013-TempTra-006,014-TempVib001,015-TempVib002,016-TempVib003,017-TempVib004,018-TempVib005,019-XiVibMean001,020-XiVibMean002,021-XiVibMean003,022-XiVibMean004,023-XiVibMean005,024-TempRot001,025-TempRot002,026-TempRot003,027-TempRot004,028-TempRot005,029-TempTotal001,030-TempTotal002,031-TempTotal003,032-TempTotal004,033-TempTotal005,034-TempTotal006
0.4200000000000001E-008,0.4709834928143838E+022,0.2168726327698964E+023,0.1909860586483662E+024,0.4039146426155236E+023,0.4254367363360533E+021,0.2582000578513881E+024,0.2614682697658369E+005,0.2727552637682632E+005,0.2956961889875406E+005,0.2872606895635015E+005,0.2972837302549662E+005,0.2918279462072468E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2920299306985030E+005,0.2869437846985203E+005,0.2680081009110798E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1886052790364162E+001,0.1921838367402142E+001,0.1899549254312290E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2918826528093112E+005,0.2856700637085328E+005,0.3380253071081749E+005,0.2614682697658369E+005,0.2727552637682632E+005,0.2935844089191330E+005,0.2867131050292938E+005,0.3010336351926756E+005,0.2901864169630254E+005
0.4400000000000001E-008,0.4945076417647303E+022,0.2277337823916521E+023,0.1908509199203536E+024,0.3983088879720367E+023,0.4604727028578460E+021,0.2588607360772276E+024,0.2592420875419039E+005,0.2724320673735341E+005,0.2948644613349963E+005,0.2876145505804849E+005,0.3023706093184081E+005,0.2911082687944956E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2918447335102405E+005,0.2867087645773059E+005,0.2444501687808031E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885981910303199E+001,0.1921775154516637E+001,0.1890052498135956E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2919036893053605E+005,0.2847191926731367E+005,0.3357263921832129E+005,0.2592420875419039E+005,0.2724320673735341E+005,0.2931774548539861E+005,0.2865264723515929E+005,0.2961644000604678E+005,0.2896860227741810E+005
0.4600000000000001E-008,0.5210348735598018E+022,0.2375939043984995E+023,0.1907007657781173E+024,0.3932036471360042E+023,0.4955086693796387E+021,0.2594863783365453E+024,0.2602987497716289E+005,0.2724124572511755E+005,0.2943044901119171E+005,0.2873069418773197E+005,0.3053080611321456E+005,0.2905778324257012E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2915525606049460E+005,0.2858270172854463E+005,0.2441611917525257E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885869908289393E+001,0.1921537078715469E+001,0.1889924847262423E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2915517613046748E+005,0.2845767154185950E+005,0.3317891557395321E+005,0.2602987497716289E+005,0.2724124572511755E+005,0.2927512747878024E+005,0.2861071819396069E+005,0.2962222147773840E+005,0.2892371976381870E+005
0.4800000000000002E-008,0.5470615915474192E+022,0.2475040777860922E+023,0.1905556167739556E+024,0.3880984062999715E+023,0.5255394978268894E+021,0.2601120205958630E+024,0.2589934413251907E+005,0.2719128738580867E+005,0.2939542500153523E+005,0.2864674925586691E+005,0.2930421549297697E+005,0.2900027624689471E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2914954087842754E+005,0.2856669705675223E+005,0.2557682419115750E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885847973896107E+001,0.1921493709920865E+001,0.1894829386675502E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2912998642596692E+005,0.2827700957448982E+005,0.3200810060753555E+005,0.2589934413251907E+005,0.2719128738580867E+005,0.2925098712978975E+005,0.2851768764037516E+005,0.2906418049683807E+005,0.2887472089477688E+005
0.5000000000000002E-008,0.5650800886157697E+022,0.2557125042283408E+023,0.1904555140124647E+024,0.3838940903173564E+023,0.5455600501250566E+021,0.2606125344033172E+024,0.2588373472902210E+005,0.2706122333741226E+005,0.2941864615509830E+005,0.2872413120203470E+005,0.2977743969664990E+005,0.2900913551787525E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2905383659366562E+005,0.2855612702259361E+005,0.2534064575229877E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885479412575895E+001,0.1921465041389637E+001,0.1893867148567354E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2910314017360947E+005,0.2808705091682309E+005,0.3157177767564604E+005,0.2588373472902210E+005,0.2706122333741226E+005,0.2922710497088373E+005,0.2849340335489874E+005,0.2907913463297061E+005,0.2883370823904896E+005
0.5200000000000002E-008,0.5906062927959329E+022,0.2653724207122065E+023,0.1903103650083030E+024,0.3788889522428146E+023,0.5805960166468493E+021,0.2612231612484113E+024,0.2596023095262381E+005,0.2697819877014729E+005,0.2941336701705405E+005,0.2859682161890531E+005,0.3061482005064208E+005,0.2897214453208122E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2903436687402369E+005,0.2842217774395017E+005,0.2637266775822921E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885404142440067E+001,0.1921099915987701E+001,0.1897947204027706E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2903095233026897E+005,0.2811441819422474E+005,0.3166614615276930E+005,0.2596023095262381E+005,0.2697819877014729E+005,0.2919850703460127E+005,0.2840894466312527E+005,0.2975242886349051E+005,0.2878644418056914E+005
0.5400000000000002E-008,0.6206371212431837E+022,0.2738811554389275E+023,0.1901351851756941E+024,0.3743843279757270E+023,0.6306473973922673E+021,0.2617987521269836E+024,0.2577633099990482E+005,0.2701864593929570E+005,0.2941158841449257E+005,0.2854182912889166E+005,0.3159729363160317E+005,0.2895595615400037E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2895292643640258E+005,0.2833191086168669E+005,0.2838759962261101E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1885088217794775E+001,0.1920851941649283E+001,0.1905072371915381E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2898939798948485E+005,0.2804722016606185E+005,0.2908999954597985E+005,0.2577633099990482E+005,0.2701864593929570E+005,0.2916337094990782E+005,0.2834063426898889E+005,0.2998553825082751E+005,0.2874303022246869E+005
0.5600000000000002E-008,0.6486658944606178E+022,0.2827903012116120E+023,0.1899650104811597E+024,0.3696294468049123E+023,0.6907090542867690E+021,0.2623843532817050E+024,0.2615905849021905E+005,0.2706339886030611E+005,0.2936506567101348E+005,0.2854650383683758E+005,0.3106479763313585E+005,0.2892690076397988E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2884430202779083E+005,0.2843456360830179E+005,0.2798090152937962E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1884664120765429E+001,0.1921133820339005E+001,0.1903715479159538E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2895248502078304E+005,0.2805352207745543E+005,0.2893148838782130E+005,0.2615905849021905E+005,0.2706339886030611E+005,0.2910265260008492E+005,0.2837297509012682E+005,0.2959638844534821E+005,0.2870860391037753E+005
0.5800000000000002E-008,0.6666843915289683E+022,0.2930007828836772E+023,0.1898398820292961E+024,0.3641738463036617E+023,0.7607809873303542E+021,0.2629849698506500E+024,0.2606873530109347E+005,0.2703526446939290E+005,0.2937084244096077E+005,0.2840900306995561E+005,0.3157434552547877E+005,0.2890009865110392E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2884029425132219E+005,0.2829107929344309E+005,0.2687825047420070E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1884648413533981E+001,0.1920739259621719E+001,0.1899833670802803E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2887993556769173E+005,0.2798765382057704E+005,0.2934231566354460E+005,0.2606873530109347E+005,0.2703526446939290E+005,0.2908299759669130E+005,0.2825451100114069E+005,0.2963431916220277E+005,0.2866530742490419E+005
0.6000000000000002E-008,0.6827008333675021E+022,0.3027107507482883E+023,0.1897347741297307E+024,0.3590686054676290E+023,0.8108323680757723E+021,0.2635505504530733E+024,0.2623432531537129E+005,0.2703424079573461E+005,0.2929901098035697E+005,0.2839511772365067E+005,0.3109879306538750E+005,0.2884188307756389E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2880786963024035E+005,0.2805884070090088E+005,0.2755128356689760E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1884521177899380E+001,0.1920092204771030E+001,0.1902239352123610E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2891663102237480E+005,0.2794177243889193E+005,0.3015437118525941E+005,0.2623432531537129E+005,0.2703424079573461E+005,0.2905348538054802E+005,0.2817078928790054E+005,0.2984745194409495E+005,0.2863071181698051E+005
0.6200000000000003E-008,0.7017203580507609E+022,0.3116198965209727E+023,0.1896146508159417E+024,0.3543637756775598E+023,0.8608837488211903E+021,0.2640911053651238E+024,0.2628556808203731E+005,0.2696336636327939E+005,0.2929334410465432E+005,0.2846649868199963E+005,0.3137508608334825E+005,0.2883433134266567E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2881701522410936E+005,0.2799367417698899E+005,0.2814603438789507E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1884557094010183E+001,0.1919908737996113E+001,0.1904271071764858E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2881220547047471E+005,0.2770725052778024E+005,0.3016701768624964E+005,0.2628556808203731E+005,0.2696336636327939E+005,0.2902318202830371E+005,0.2811587610892650E+005,0.3013453129660049E+005,0.2858926646242261E+005
0.6400000000000003E-008,0.7377573521874619E+022,0.3212297616240930E+023,0.1894094401548855E+024,0.3493085862222725E+023,0.9109351295666084E+021,0.2647517835909633E+024,0.2633309615229593E+005,0.2709621303020503E+005,0.2925495278614225E+005,0.2834502485907538E+005,0.3147064726889470E+005,0.2879917656413996E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2874125572024989E+005,0.2781093577679974E+005,0.2629580002580526E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1884258899682885E+001,0.1919389743050451E+001,0.1897654150737555E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2881109315174990E+005,0.2756626982947787E+005,0.3009174337372608E+005,0.2633309615229593E+005,0.2709621303020503E+005,0.2898540197987917E+005,0.2797177876924730E+005,0.2964714642850047E+005,0.2855081425365758E+005
0.6600000000000003E-008,0.7602804735229001E+022,0.3307895753464678E+023,0.1892843117030220E+024,0.3444035509092216E+023,0.9359608199393174E+021,0.2653423898837592E+024,0.2671066775394549E+005,0.2704561095849890E+005,0.2920846838095445E+005,0.2821313463127460E+005,0.3205795218015178E+005,0.2874812730277637E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2868740132113469E+005,0.2772065925880539E+005,0.2583330176343200E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1884045987164498E+001,0.1919130859175373E+001,0.1895854764667430E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2881912464960636E+005,0.2753814894264736E+005,0.3000353292839380E+005,0.2671066775394549E+005,0.2704561095849890E+005,0.2895274641612802E+005,0.2788143168929302E+005,0.2975078763023097E+005,0.2851451389913929E+005
0.6800000000000003E-008,0.7898107881626967E+022,0.3403493890688427E+023,0.1890991215942639E+024,0.3392482586924435E+023,0.1011037891057444E+022,0.2659680321430769E+024,0.2692849918083307E+005,0.2692552904674335E+005,0.2917331037904190E+005,0.2811320884944347E+005,0.3101069996988526E+005,0.2869077512996549E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2862002133763495E+005,0.2754970515398704E+005,0.2580456289077563E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883778496231342E+001,0.1918636035178475E+001,0.1895740864260977E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2883713857964356E+005,0.2751726910325277E+005,0.3037495251190211E+005,0.2692849918083307E+005,0.2692552904674335E+005,0.2892422950025734E+005,0.2778467039520439E+005,0.2939506766277235E+005,0.2846563510003966E+005
0.7000000000000003E-008,0.8163380199577682E+022,0.3486078668918367E+023,0.1889439623139531E+024,0.3348937885675921E+023,0.1056084133728321E+022,0.2665135921932020E+024,0.2713841526561001E+005,0.2688697650728385E+005,0.2916822366291877E+005,0.2798071846493586E+005,0.3164713650540735E+005,0.2866826027265160E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2848928340254190E+005,0.2748705529192189E+005,0.2604652599712435E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883255946573414E+001,0.1918453176805209E+001,0.1896692125611997E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2885699160749259E+005,0.2750416969521438E+005,0.2873288081707344E+005,0.2713841526561001E+005,0.2688697650728385E+005,0.2889203425367247E+005,0.2770606643312710E+005,0.2926176900940822E+005,0.2842849240370749E+005
0.7200000000000003E-008,0.8403626827155690E+022,0.3568162933340852E+023,0.1888188338620896E+024,0.3307395239657224E+023,0.1066094409877404E+022,0.2670441368291034E+024,0.2745505191541860E+005,0.2680562383129549E+005,0.2911000066187040E+005,0.2793440923305757E+005,0.3145515982448403E+005,0.2861378012300884E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2850546097298720E+005,0.2733214478288822E+005,0.2586585592270769E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883320861604329E+001,0.1917997486268038E+001,0.1895983486001631E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2880132715195814E+005,0.2761006852853705E+005,0.2822405905640694E+005,0.2745505191541860E+005,0.2680562383129549E+005,0.2885490733368335E+005,0.2767366569938110E+005,0.2898133872749387E+005,0.2839124173844443E+005
0.7400000000000003E-008,0.8748981354299074E+022,0.3662760042949692E+023,0.1886136232010333E+024,0.3256843345104352E+023,0.1131161204846448E+022,0.2676897996407193E+024,0.2722057560496487E+005,0.2664695211117357E+005,0.2908855424898905E+005,0.2775398007773211E+005,0.3083362537069490E+005,0.2853842506451639E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2852189826676283E+005,0.2729048643944446E+005,0.2612798482224780E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883386744948571E+001,0.1917874072458455E+001,0.1897008482925683E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2874616387514140E+005,0.2756234355045592E+005,0.2810965992621511E+005,0.2722057560496487E+005,0.2664695211117357E+005,0.2883402647385689E+005,0.2757008030262077E+005,0.2874945062122944E+005,0.2832790426336258E+005
0.7600000000000004E-008,0.9039279362622499E+022,0.3764864859670345E+023,0.1884334382303498E+024,0.3202287340091847E+023,0.1201233137890033E+022,0.2683454727284843E+024,0.2718100290864015E+005,0.2665079593838412E+005,0.2903830029244085E+005,0.2767784713311137E+005,0.3043314850577063E+005,0.2848466686519144E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2848652012740744E+005,0.2741064886486688E+005,0.2785626560946161E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883244851279553E+001,0.1918229051376873E+001,0.1903291850983973E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2868138121847182E+005,0.2740324680989161E+005,0.2812124334523083E+005,0.2718100290864015E+005,0.2665079593838412E+005,0.2878362748322797E+005,0.2752437604691593E+005,0.2905288373582521E+005,0.2828134136298098E+005
0.7800000000000004E-008,0.9304551680573215E+022,0.3843445527440652E+023,0.1882782789500391E+024,0.3160744694073149E+023,0.1246279380560909E+022,0.2688710122263112E+024,0.2725036948095559E+005,0.2662666518526699E+005,0.2900226094930412E+005,0.2761324158459336E+005,0.2962827626469100E+005,0.2844166329137456E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2855218225971179E+005,0.2739303160657111E+005,0.2855952909894404E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883507933578873E+001,0.1918177199250793E+001,0.1905634561209329E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2854752726296016E+005,0.2730950844369521E+005,0.2850184777316992E+005,0.2725036948095559E+005,0.2662666518526699E+005,0.2874698498068091E+005,0.2746437751086053E+005,0.2900711705314232E+005,0.2824252590272254E+005
0.8000000000000004E-008,0.9674931898089308E+022,0.3934539040397312E+023,0.1880530477366847E+024,0.3111193827135186E+023,0.1326361589753578E+022,0.2695116698998525E+024,0.2677943855568840E+005,0.2661066444349981E+005,0.2898171222447894E+005,0.2761918436932524E+005,0.2957185500632267E+005,0.2840212771803483E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2850150919133007E+005,0.2725378501406088E+005,0.2867359270859263E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883305011124146E+001,0.1917765035483723E+001,0.1906003876924255E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2850055193665582E+005,0.2717500148666461E+005,0.2964818760295249E+005,0.2677943855568840E+005,0.2661066444349981E+005,0.2871052137192835E+005,0.2738946915571443E+005,0.2934604768612707E+005,0.2818527382794462E+005
0.8200000000000004E-008,0.9990255596785440E+022,0.4016122791012344E+023,0.1878878781802248E+024,0.3069651181116489E+023,0.1341377003977204E+022,0.2700772505022758E+024,0.2659640159376022E+005,0.2667813875034132E+005,0.2894252843099259E+005,0.2739793947174543E+005,0.2887330355349759E+005,0.2834312427385966E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2852884093408128E+005,0.2709076330425487E+005,0.2829587807745036E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883414549952269E+001,0.1917277191830715E+001,0.1904769705176087E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2843828145046997E+005,0.2719556866859880E+005,0.2975069697317205E+005,0.2659640159376022E+005,0.2667813875034132E+005,0.2868282606977512E+005,0.2725428707232006E+005,0.2896815454977142E+005,0.2814659782766957E+005
0.8400000000000004E-008,0.1028555874318341E+023,0.4116726066310634E+023,0.1876976829333922E+024,0.3015095176103983E+023,0.1426464351244414E+022,0.2707279184519662E+024,0.2617607071596902E+005,0.2651424630299928E+005,0.2889069867807283E+005,0.2738497680902597E+005,0.2907880873885282E+005,0.2825949626692623E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2849530885604825E+005,0.2709510220103136E+005,0.2862024476332972E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1883280133083968E+001,0.1917290250960098E+001,0.1905831507088078E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2844510125282776E+005,0.2710863486410046E+005,0.2972555993921500E+005,0.2617607071596902E+005,0.2651424630299928E+005,0.2865304677149560E+005,0.2722473231883617E+005,0.2913956271579625E+005,0.2807720412283255E+005
0.8600000000000004E-008,0.1053081050883596E+023,0.4192303651236215E+023,0.1875525339292305E+024,0.2975054071507649E+023,0.1471510593915290E+022,0.2712284322594204E+024,0.2613755779272667E+005,0.2650049382140359E+005,0.2882028548429800E+005,0.2733305526927325E+005,0.2763113534257712E+005,0.2818797803696006E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2842289779306065E+005,0.2705274001875163E+005,0.2840935298341476E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1882988806153847E+001,0.1917162573439799E+001,0.1905143872635960E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2854717301207361E+005,0.2698031247972751E+005,0.2933417630331512E+005,0.2613755779272667E+005,0.2650049382140359E+005,0.2863221289618124E+005,0.2715337241912190E+005,0.2833911457974671E+005,0.2804205914071568E+005
0.8800000000000004E-008,0.1088117017405388E+023,0.4277390998503426E+023,0.1873423181300997E+024,0.2929006801221864E+023,0.1541582526958876E+022,0.2718290488283654E+024,0.2591823758514962E+005,0.2649761619173114E+005,0.2879943749444386E+005,0.2747684557066673E+005,0.2844728760970358E+005,0.2817739066037587E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2833024614396880E+005,0.2701687293959827E+005,0.2790803021979035E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1882613919778248E+001,0.1917054163334860E+001,0.1903468246676149E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2848860659516200E+005,0.2685324471947143E+005,0.2883339454776802E+005,0.2591823758514962E+005,0.2649761619173114E+005,0.2858077522694650E+005,0.2716905643102321E+005,0.2841045895586299E+005,0.2799331675238466E+005
0.9000000000000004E-008,0.1112141680163189E+023,0.4344459848702286E+023,0.1871571280213417E+024,0.2888965696625529E+023,0.1671716116896963E+022,0.2722845163931487E+024,0.2581817635385992E+005,0.2648199191168690E+005,0.2873252168992769E+005,0.2737277564881896E+005,0.2948773012655797E+005,0.2811476671587726E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2831905071740799E+005,0.2705766097436285E+005,0.2821044553669450E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1882568458268569E+001,0.1917177425184238E+001,0.1904486050392781E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2849710402676634E+005,0.2669714428739137E+005,0.2844641595402107E+005,0.2581817635385992E+005,0.2648199191168690E+005,0.2855101637760535E+005,0.2709008903506412E+005,0.2883377862373850E+005,0.2795599913660107E+005
0.9200000000000005E-008,0.1149179701914798E+023,0.4402519450366971E+023,0.1869469122222109E+024,0.2857433326755916E+023,0.1721767497642381E+022,0.2727600045102302E+024,0.2608945643542585E+005,0.2648387678655041E+005,0.2866648139795729E+005,0.2744763575904581E+005,0.2948179565302281E+005,0.2808308149475870E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2825837571712843E+005,0.2701900392528581E+005,0.2771576186909087E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1882321460395429E+001,0.1917060612275874E+001,0.1902809798442818E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2845352352257627E+005,0.2667677276956829E+005,0.2939035795549649E+005,0.2608945643542585E+005,0.2648387678655041E+005,0.2849297862875841E+005,0.2710595316912756E+005,0.2896848268526601E+005,0.2792512958087330E+005
0.9400000000000005E-008,0.1170701795635328E+023,0.4494113477131086E+023,0.1868167786322728E+024,0.2809384001240315E+023,0.1766813740313257E+022,0.2733255851126534E+024,0.2593712112415431E+005,0.2650593912669119E+005,0.2864777501516417E+005,0.2725479763373919E+005,0.2856216042021655E+005,0.2803577391850197E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2820847579823768E+005,0.2702666910037527E+005,0.2786600407572475E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1882117546428473E+001,0.1917083800889075E+001,0.1903325085473552E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2844936816214547E+005,0.2651562612029361E+005,0.2914445350194948E+005,0.2593712112415431E+005,0.2650593912669119E+005,0.2846997705369487E+005,0.2697784789626782E+005,0.2853892152179722E+005,0.2788563326184446E+005
0.9600000000000005E-008,0.1199231082660216E+023,0.4562683868752309E+023,0.1866566142138875E+024,0.2773347007103614E+023,0.1801849706835049E+022,0.2738110835058840E+024,0.2579978052197922E+005,0.2654320748585563E+005,0.2862184610522697E+005,0.2720082252188417E+005,0.2844496689227686E+005,0.2800677450460519E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2821798084941981E+005,0.2683364015007924E+005,0.2900973576327451E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1882156442873576E+001,0.1916495876272829E+001,0.1907075626315709E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2836521340289150E+005,0.2644910221515603E+005,0.2908425967332956E+005,0.2579978052197922E+005,0.2654320748585563E+005,0.2843681645521665E+005,0.2688170946892449E+005,0.2878601462910950E+005,0.2785056240759527E+005
0.9800000000000005E-008,0.1232264993952192E+023,0.4631754774180985E+023,0.1864564086909058E+024,0.2735307957737096E+023,0.1871921639878635E+022,0.2743216075894872E+024,0.2591522644687576E+005,0.2659721511802107E+005,0.2860408735657893E+005,0.2711928675293419E+005,0.2790698648051714E+005,0.2799164533567196E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2812997761552374E+005,0.2668334314590197E+005,0.2905810337803536E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1881795333268039E+001,0.1916032299927716E+001,0.1907227832746419E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2833238168670314E+005,0.2646806437845140E+005,0.2819276892594443E+005,0.2591522644687576E+005,0.2659721511802107E+005,0.2839548062411971E+005,0.2681018947167819E+005,0.2830758236985902E+005,0.2782176830341839E+005
0.1000000000000001E-007,0.1261294794784535E+023,0.4714840066218380E+023,0.1862712185821478E+024,0.2689761201258766E+023,0.1952003849071304E+022,0.2748821830538359E+024,0.2584213116381391E+005,0.2649496519177742E+005,0.2854607610031399E+005,0.2706698141947325E+005,0.2798577974126886E+005,0.2792148439613955E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2811442162670125E+005,0.2654602587883429E+005,0.2889729092997293E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1881731271125803E+001,0.1915604236763345E+001,0.1906719840355969E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2832555898602423E+005,0.2656675150473663E+005,0.2738560609367231E+005,0.2584213116381391E+005,0.2649496519177742E+005,0.2836395740074249E+005,0.2677801108486922E+005,0.2806362409943638E+005,0.2777035007709858E+005
0.1020000000000001E-007,0.1286320485157244E+023,0.4796924330640865E+023,0.1861160593018370E+024,0.2645715986202798E+023,0.2012065505965805E+022,0.2754177328278118E+024,0.2593784889675981E+005,0.2645202809440183E+005,0.2852975502000586E+005,0.2703076443911008E+005,0.2804751554054250E+005,0.2789930709311378E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2803883071705740E+005,0.2642489767829211E+005,0.2818337650369626E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1881418984515197E+001,0.1915223001667317E+001,0.1904395822500999E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2831465966123912E+005,0.2642953624856640E+005,0.2771805821256656E+005,0.2593784889675981E+005,0.2645202809440183E+005,0.2833301870383226E+005,0.2668907967539647E+005,0.2798955513161335E+005,0.2773311439385168E+005
0.1040000000000001E-007,0.1314349258374678E+023,0.4860990097995000E+023,0.1859609000215262E+024,0.2612181561103368E+023,0.2042096334413056E+022,0.2758782055306697E+024,0.2585778184536299E+005,0.2646507063421072E+005,0.2847216040936347E+005,0.2699370467398399E+005,0.2800103352068237E+005,0.2785047833496306E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2802593420418951E+005,0.2628631047491962E+005,0.2758014724101462E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1881365540824214E+001,0.1914782570920398E+001,0.1902339941399977E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2830169448273314E+005,0.2644558293941984E+005,0.2765139513640182E+005,0.2585778184536299E+005,0.2646507063421072E+005,0.2830061793685789E+005,0.2663928289323656E+005,0.2778372380225432E+005,0.2769967954212734E+005
0.1060000000000001E-007,0.1348884711089016E+023,0.4926557406771498E+023,0.1857506842223954E+024,0.2575644053159213E+023,0.2117173405531183E+022,0.2763787193381239E+024,0.2590463072028453E+005,0.2649455818193220E+005,0.2843874007723035E+005,0.2692572569172366E+005,0.2801064735447361E+005,0.2782422220544832E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.2794585973127691E+005,0.2623606870563406E+005,0.2778312333610717E+005,0.0000000000000000E+000,0.0000000000000000E+000,0.1881032628144051E+001,0.1914621770241798E+001,0.1903041506162094E+001,0.0000000000000000E+000,0.0000000000000000E+000,0.2827280600709793E+005,0.2638825658845916E+005,0.2747192952228041E+005,0.2590463072028453E+005,0.2649455818193220E+005,0.2825577449331134E+005,0.2657930464865166E+005,0.2779184187378250E+005,0.2766729331944199E+005
