001-TIME,002-TempTra-001
2.25839999999989E-003,9.54769398362070E+002
2.25879999999989E-003,9.54713661072003E+002
2.25919999999989E-003,9.54613000310135E+002
2.25959999999989E-003,9.54788631140391E+002
2.25999999999988E-003,9.54774876473304E+002
2.26039999999988E-003,9.54634538690527E+002
2.26079999999988E-003,9.54673954342513E+002
2.26119999999988E-003,9.54890759812139E+002
2.26159999999988E-003,9.54717439553326E+002
2.26199999999988E-003,9.54469049560314E+002
2.26239999999988E-003,9.54386547976578E+002
2.26279999999988E-003,9.54272982730021E+002
2.26319999999988E-003,9.54522690958184E+002
2.26359999999988E-003,9.54752170376192E+002
2.26399999999988E-003,9.54402681008934E+002
2.26439999999988E-003,9.54530859204412E+002
2.26479999999988E-003,9.54182288900722E+002
2.26519999999988E-003,9.54294882929366E+002
2.26559999999988E-003,9.54468282681214E+002
2.26599999999988E-003,9.54701457960785E+002
2.26639999999988E-003,9.54807401654666E+002
2.26679999999988E-003,9.54838819820497E+002
2.26719999999988E-003,9.54903175443696E+002
2.26759999999988E-003,9.55289592390872E+002
2.26799999999988E-003,9.55489392858625E+002
2.26839999999988E-003,9.55683472072827E+002
2.26879999999988E-003,9.56155092213979E+002
2.26919999999988E-003,9.56006481185306E+002
2.26959999999988E-003,9.56178063458581E+002
2.26999999999988E-003,9.56412365694092E+002
2.27039999999988E-003,9.56437616047838E+002
2.27079999999988E-003,9.56682468840385E+002
2.27119999999988E-003,9.56438122579204E+002
2.27159999999988E-003,9.56441042564860E+002
2.27199999999988E-003,9.56442886069487E+002
2.27239999999988E-003,9.56461289016790E+002
2.27279999999988E-003,9.56471438417303E+002
2.27319999999988E-003,9.56695292765211E+002
2.27359999999988E-003,9.56431260864004E+002
2.27399999999988E-003,9.56666106410765E+002
2.27439999999988E-003,9.56558359627533E+002
2.27479999999988E-003,9.56569618839391E+002
2.27519999999988E-003,9.56457272671880E+002
2.27559999999988E-003,9.56193943225594E+002
2.27599999999988E-003,9.55995822861323E+002
2.27639999999988E-003,9.55597244644905E+002
2.27679999999988E-003,9.55664260815623E+002
2.27719999999988E-003,9.55868131595243E+002
2.27759999999988E-003,9.55848934689013E+002
2.27799999999988E-003,9.55838354052435E+002
2.27839999999988E-003,9.56184135700878E+002
2.27879999999988E-003,9.56421544917712E+002
2.27919999999987E-003,9.56458901368146E+002
2.27959999999987E-003,9.56741449266691E+002
2.27999999999987E-003,9.56792915794504E+002
2.28039999999987E-003,9.56845913675130E+002
2.28079999999987E-003,9.57216439867252E+002
2.28119999999987E-003,9.57264209680416E+002
2.28159999999987E-003,9.56985516539482E+002
2.28199999999987E-003,9.56969707196956E+002
2.28239999999987E-003,9.57231260251596E+002
2.28279999999987E-003,9.57289604016637E+002
2.28319999999987E-003,9.57173983026873E+002
2.28359999999987E-003,9.57334050768107E+002
2.28399999999987E-003,9.57526270940387E+002
2.28439999999987E-003,9.57391287557009E+002
2.28479999999987E-003,9.57292593881392E+002
2.28519999999987E-003,9.57687420567729E+002
2.28559999999987E-003,9.57507302714217E+002
2.28599999999987E-003,9.57520615175176E+002
2.28639999999987E-003,9.57821478092937E+002
2.28679999999987E-003,9.57701469394759E+002
2.28719999999987E-003,9.57747358107791E+002
2.28759999999987E-003,9.57781197760562E+002
2.28799999999987E-003,9.58227411386139E+002
2.28839999999987E-003,9.58048148329018E+002
2.28879999999987E-003,9.58105195585281E+002
2.28919999999987E-003,9.58213370294316E+002
2.28959999999987E-003,9.58161343878209E+002
2.28999999999987E-003,9.57849277358407E+002
2.29039999999987E-003,9.57523455142895E+002
2.29079999999987E-003,9.57314980606183E+002
2.29119999999987E-003,9.57560294896716E+002
2.29159999999987E-003,9.57755511366278E+002
2.29199999999987E-003,9.57844867808923E+002
2.29239999999987E-003,9.57683172315419E+002
2.29279999999987E-003,9.57899477213658E+002
2.29319999999987E-003,9.57973538283030E+002
2.29359999999987E-003,9.58028734446334E+002
2.29399999999987E-003,9.58189575367159E+002
2.29439999999987E-003,9.58327346714167E+002
2.29479999999987E-003,9.58274888329724E+002
2.29519999999987E-003,9.58256658291613E+002
2.29559999999987E-003,9.58079328009969E+002
2.29599999999987E-003,9.57800912896565E+002
2.29639999999987E-003,9.57693804381979E+002
2.29679999999987E-003,9.58046838199990E+002
2.29719999999987E-003,9.58094666499707E+002
2.29759999999987E-003,9.58076880973858E+002
2.29799999999987E-003,9.58228788266727E+002
2.29839999999987E-003,9.58186292659394E+002
2.29879999999986E-003,9.58298897942094E+002
2.29919999999986E-003,9.58469584663553E+002
2.29959999999986E-003,9.58363744045809E+002
2.29999999999986E-003,9.58295973254377E+002
2.30039999999986E-003,9.58231198107175E+002
2.30079999999986E-003,9.58088370101119E+002
2.30119999999986E-003,9.58009107917409E+002
2.30159999999986E-003,9.58232811722814E+002
2.30199999999986E-003,9.58344741701537E+002
2.30239999999986E-003,9.58472117633079E+002
2.30279999999986E-003,9.58220590253936E+002
2.30319999999986E-003,9.58443907399143E+002
2.30359999999986E-003,9.58648648741287E+002
2.30399999999986E-003,9.58401039024766E+002
2.30439999999986E-003,9.58401672294224E+002
2.30479999999986E-003,9.58385247879040E+002
2.30519999999986E-003,9.58279567982877E+002
2.30559999999986E-003,9.58196430227269E+002
2.30599999999986E-003,9.58413947097181E+002
2.30639999999986E-003,9.58306981008321E+002
2.30679999999986E-003,9.58162999258843E+002
2.30719999999986E-003,9.58398581056117E+002
2.30759999999986E-003,9.58380856076365E+002
2.30799999999986E-003,9.58675657519780E+002
2.30839999999986E-003,9.58497478206458E+002
2.30879999999986E-003,9.58611126740240E+002
2.30919999999986E-003,9.58626159160884E+002
2.30959999999986E-003,9.58742044394045E+002
2.30999999999986E-003,9.58866353300201E+002
2.31039999999986E-003,9.59010755168100E+002
2.31079999999986E-003,9.59314473970792E+002
2.31119999999986E-003,9.59191348890109E+002
2.31159999999986E-003,9.59182429870170E+002
2.31199999999986E-003,9.59288954373186E+002
2.31239999999986E-003,9.59362436938156E+002
2.31279999999986E-003,9.59673669242983E+002
2.31319999999986E-003,9.59858747419238E+002
2.31359999999986E-003,9.59826730337200E+002
2.31399999999986E-003,9.59908455502798E+002
2.31439999999986E-003,9.59826209622656E+002
2.31479999999986E-003,9.59604136610837E+002
2.31519999999986E-003,9.59508495362176E+002
2.31559999999986E-003,9.59503410639144E+002
2.31599999999986E-003,9.59284291742470E+002
2.31639999999986E-003,9.59413234594372E+002
2.31679999999986E-003,9.59280600271317E+002
2.31719999999986E-003,9.59195966236784E+002
2.31759999999986E-003,9.59209967607953E+002
2.31799999999985E-003,9.59433697002706E+002
2.31839999999985E-003,9.59497526651385E+002
2.31879999999985E-003,9.59373002439253E+002
2.31919999999985E-003,9.59451245350101E+002
2.31959999999985E-003,9.59027908756877E+002
2.31999999999985E-003,9.59043645040588E+002
2.32039999999985E-003,9.59155384574082E+002
2.32079999999985E-003,9.59273368261555E+002
2.32119999999985E-003,9.59823131015603E+002
2.32159999999985E-003,9.60009451835752E+002
2.32199999999985E-003,9.59678549463829E+002
2.32239999999985E-003,9.60028053243791E+002
2.32279999999985E-003,9.60229138988367E+002
2.32319999999985E-003,9.60481963616880E+002
2.32359999999985E-003,9.60614161919349E+002
2.32399999999985E-003,9.60723130987304E+002
2.32439999999985E-003,9.60510390939208E+002
2.32479999999985E-003,9.60324739835249E+002
2.32519999999985E-003,9.60454051567766E+002
2.32559999999985E-003,9.60350057407346E+002
2.32599999999985E-003,9.60550031953062E+002
2.32639999999985E-003,9.60680603240061E+002
2.32679999999985E-003,9.60831984459588E+002
2.32719999999985E-003,9.60914605772539E+002
2.32759999999985E-003,9.60894655482443E+002
2.32799999999985E-003,9.60841323441234E+002
2.32839999999985E-003,9.60993954715469E+002
2.32879999999985E-003,9.61002365662015E+002
2.32919999999985E-003,9.61100020761524E+002
2.32959999999985E-003,9.61294102466689E+002
2.32999999999985E-003,9.61313617866873E+002
2.33039999999985E-003,9.61127363676562E+002
2.33079999999985E-003,9.61224811266128E+002
2.33119999999985E-003,9.61201077921614E+002
2.33159999999985E-003,9.61112616743801E+002
2.33199999999985E-003,9.61279755413938E+002
2.33239999999985E-003,9.61103984042635E+002
2.33279999999985E-003,9.61144966532266E+002
2.33319999999985E-003,9.61323995348990E+002
2.33359999999985E-003,9.61406745620311E+002
2.33399999999985E-003,9.61558276345234E+002
2.33439999999985E-003,9.61896631626547E+002
2.33479999999985E-003,9.62110206375402E+002
2.33519999999985E-003,9.62174761426656E+002
2.33559999999985E-003,9.62469681361540E+002
2.33599999999985E-003,9.62549659347923E+002
2.33639999999985E-003,9.62441813493325E+002
2.33679999999985E-003,9.62362452733539E+002
2.33719999999984E-003,9.62506585531840E+002
2.33759999999984E-003,9.62334205159612E+002
2.33799999999984E-003,9.62245929774468E+002
2.33839999999984E-003,9.62246723047711E+002
2.33879999999984E-003,9.62170798534343E+002
2.33919999999984E-003,9.62153477232620E+002
2.33959999999984E-003,9.62194051389435E+002
2.33999999999984E-003,9.62183091761053E+002
2.34039999999984E-003,9.62208100870899E+002
2.34079999999984E-003,9.62337876584092E+002
2.34119999999984E-003,9.62443174324011E+002
2.34159999999984E-003,9.62286068997601E+002
2.34199999999984E-003,9.62325548421075E+002
2.34239999999984E-003,9.62383953196360E+002
2.34279999999984E-003,9.62513008069981E+002
2.34319999999984E-003,9.62522165136732E+002
2.34359999999984E-003,9.62559412839129E+002
2.34399999999984E-003,9.62560842438318E+002
2.34439999999984E-003,9.62548611426943E+002
2.34479999999984E-003,9.62612125433925E+002
2.34519999999984E-003,9.62742304266774E+002
2.34559999999984E-003,9.62960746488404E+002
2.34599999999984E-003,9.63004277963239E+002
2.34639999999984E-003,9.62643653476340E+002
2.34679999999984E-003,9.62788413748055E+002
2.34719999999984E-003,9.62870137800625E+002
2.34759999999984E-003,9.62801127395134E+002
2.34799999999984E-003,9.63025246650918E+002
2.34839999999984E-003,9.63136487487101E+002
2.34879999999984E-003,9.63129858017112E+002
2.34919999999984E-003,9.63185316669708E+002
2.34959999999984E-003,9.63034516537437E+002
2.34999999999984E-003,9.62852097138711E+002
2.35039999999984E-003,9.62758304484273E+002
2.35079999999984E-003,9.62877452783566E+002
2.35119999999984E-003,9.62852999429010E+002
2.35159999999984E-003,9.62626802841141E+002
2.35199999999984E-003,9.62679182853405E+002
2.35239999999984E-003,9.62775622804078E+002
2.35279999999984E-003,9.62939653929872E+002
2.35319999999984E-003,9.63046926144217E+002
2.35359999999984E-003,9.62847694755912E+002
2.35399999999984E-003,9.62933187619260E+002
2.35439999999984E-003,9.63133898694938E+002
2.35479999999984E-003,9.63004800711398E+002
2.35519999999984E-003,9.62977894091068E+002
2.35559999999984E-003,9.62879082109328E+002
2.35599999999984E-003,9.62852306927039E+002
2.35639999999984E-003,9.63327375544927E+002
2.35679999999983E-003,9.63355110771222E+002
2.35719999999983E-003,9.63415459973009E+002
2.35759999999983E-003,9.63238191291163E+002
2.35799999999983E-003,9.63308743146237E+002
2.35839999999983E-003,9.63319812910966E+002
2.35879999999983E-003,9.63502983864073E+002
2.35919999999983E-003,9.63587139571733E+002
2.35959999999983E-003,9.63662512942424E+002
2.35999999999983E-003,9.63835140161299E+002
2.36039999999983E-003,9.63906881919516E+002
2.36079999999983E-003,9.63998889770396E+002
2.36119999999983E-003,9.63820019716046E+002
2.36159999999983E-003,9.64161243772043E+002
2.36199999999983E-003,9.64190878920241E+002
2.36239999999983E-003,9.64279593154101E+002
2.36279999999983E-003,9.64239824340232E+002
2.36319999999983E-003,9.64190298152328E+002
2.36359999999983E-003,9.64056003299216E+002
2.36399999999983E-003,9.63988921699161E+002
2.36439999999983E-003,9.63816981282645E+002
2.36479999999983E-003,9.63964494966473E+002
2.36519999999983E-003,9.64038846401880E+002
2.36559999999983E-003,9.63794423717282E+002
2.36599999999983E-003,9.63946747496961E+002
2.36639999999983E-003,9.63996272066099E+002
2.36679999999983E-003,9.63801028520619E+002
2.36719999999983E-003,9.64082828265946E+002
2.36759999999983E-003,9.63843136222203E+002
2.36799999999983E-003,9.63836144649697E+002
2.36839999999983E-003,9.63929833295978E+002
2.36879999999983E-003,9.64050163356554E+002
2.36919999999983E-003,9.64057730578256E+002
2.36959999999983E-003,9.64138734124494E+002
2.36999999999983E-003,9.63866669741819E+002
2.37039999999983E-003,9.63977681964173E+002
2.37079999999983E-003,9.64366692542401E+002
2.37119999999983E-003,9.64682884636973E+002
2.37159999999983E-003,9.64607524030848E+002
2.37199999999983E-003,9.64806986404824E+002
2.37239999999983E-003,9.65182633158844E+002
2.37279999999983E-003,9.65291396460959E+002
2.37319999999983E-003,9.65226131639023E+002
2.37359999999983E-003,9.65228774409985E+002
2.37399999999983E-003,9.65121064731056E+002
2.37439999999983E-003,9.65179962967273E+002
2.37479999999983E-003,9.65224173937211E+002
2.37519999999983E-003,9.65238346328061E+002
2.37559999999983E-003,9.65270609258095E+002
2.37599999999982E-003,9.65431421648358E+002
2.37639999999982E-003,9.65464099124666E+002
2.37679999999982E-003,9.65276748026604E+002
2.37719999999982E-003,9.65247895415151E+002
2.37759999999982E-003,9.65134835980312E+002
2.37799999999982E-003,9.65159590626550E+002
2.37839999999982E-003,9.65135074353704E+002
2.37879999999982E-003,9.65052446601298E+002
2.37919999999982E-003,9.64987878635814E+002
2.37959999999982E-003,9.64951315008507E+002
2.37999999999982E-003,9.64935030638271E+002
2.38039999999982E-003,9.64855588003189E+002
2.38079999999982E-003,9.64866025956740E+002
2.38119999999982E-003,9.64812093630056E+002
2.38159999999982E-003,9.64512726886639E+002
2.38199999999982E-003,9.64496492822711E+002
2.38239999999982E-003,9.64526364493365E+002
2.38279999999982E-003,9.64578763636060E+002
2.38319999999982E-003,9.64831296494250E+002
2.38359999999982E-003,9.65077559377282E+002
2.38399999999982E-003,9.64812046491914E+002
2.38439999999982E-003,9.65089297802807E+002
2.38479999999982E-003,9.65196325539202E+002
2.38519999999982E-003,9.65307691635683E+002
2.38559999999982E-003,9.65248489421811E+002
2.38599999999982E-003,9.65209233193621E+002
2.38639999999982E-003,9.65342655030948E+002
2.38679999999982E-003,9.65494153000831E+002
2.38719999999982E-003,9.65494596080891E+002
2.38759999999982E-003,9.65437075810847E+002
2.38799999999982E-003,9.65508563261674E+002
2.38839999999982E-003,9.65652651548032E+002
2.38879999999982E-003,9.65662374690639E+002
2.38919999999982E-003,9.65927541743225E+002
2.38959999999982E-003,9.65828664012084E+002
2.38999999999982E-003,9.65660005039388E+002
2.39039999999982E-003,9.65666763184801E+002
2.39079999999982E-003,9.65646940535097E+002
2.39119999999982E-003,9.65548650904457E+002
2.39159999999982E-003,9.65518238913376E+002
2.39199999999982E-003,9.65602284392423E+002
2.39239999999982E-003,9.65844853162763E+002
2.39279999999982E-003,9.65503420664102E+002
2.39319999999982E-003,9.65331141765289E+002
2.39359999999982E-003,9.65563335592613E+002
2.39399999999982E-003,9.65670050612271E+002
2.39439999999982E-003,9.65906490726428E+002
2.39479999999982E-003,9.66001959764599E+002
2.39519999999981E-003,9.65985501493311E+002
2.39559999999981E-003,9.66128387836374E+002
2.39599999999981E-003,9.65952395792733E+002
2.39639999999981E-003,9.65876153280122E+002
2.39679999999981E-003,9.65950371077734E+002
2.39719999999981E-003,9.65948225693428E+002
2.39759999999981E-003,9.66230209632161E+002
2.39799999999981E-003,9.66231686282334E+002
2.39839999999981E-003,9.66299834774933E+002
2.39879999999981E-003,9.66295403897976E+002
2.39919999999981E-003,9.66422807837901E+002
2.39959999999981E-003,9.66683872118954E+002
2.39999999999981E-003,9.66912579209016E+002
2.40039999999981E-003,9.66815809609603E+002
2.40079999999981E-003,9.66787879825311E+002
2.40119999999981E-003,9.66771444941885E+002
2.40159999999981E-003,9.67079006069607E+002
2.40199999999981E-003,9.67201626141377E+002
2.40239999999981E-003,9.67066237762837E+002
2.40279999999981E-003,9.66962780790210E+002
2.40319999999981E-003,9.67277640506211E+002
2.40359999999981E-003,9.67265098245489E+002
2.40399999999981E-003,9.67340811843524E+002
2.40439999999981E-003,9.67307374036879E+002
2.40479999999981E-003,9.67514119143631E+002
2.40519999999981E-003,9.67537196814814E+002
2.40559999999981E-003,9.67192400965151E+002
2.40599999999981E-003,9.67256716349400E+002
2.40639999999981E-003,9.67372612837826E+002
2.40679999999981E-003,9.67387287365069E+002
2.40719999999981E-003,9.67832482539083E+002
2.40759999999981E-003,9.67799981111690E+002
2.40799999999981E-003,9.67991487657850E+002
2.40839999999981E-003,9.68052711713777E+002
2.40879999999981E-003,9.68272257911250E+002
2.40919999999981E-003,9.68277264217870E+002
2.40959999999981E-003,9.68394053792233E+002
2.40999999999981E-003,9.68379992807521E+002
2.41039999999981E-003,9.68287970732596E+002
2.41079999999981E-003,9.68081524887386E+002
2.41119999999981E-003,9.68091426595107E+002
2.41159999999981E-003,9.67964580529835E+002
2.41199999999981E-003,9.67848319131214E+002
2.41239999999981E-003,9.68037023861454E+002
2.41279999999981E-003,9.67692135538117E+002
2.41319999999981E-003,9.67645389504861E+002
2.41359999999981E-003,9.67770469323615E+002
2.41399999999981E-003,9.67963246948052E+002
2.41439999999980E-003,9.68353292474766E+002
2.41479999999980E-003,9.68206193852713E+002
2.41519999999980E-003,9.68106407433599E+002
2.41559999999980E-003,9.68090522320541E+002
2.41599999999980E-003,9.68334876791419E+002
2.41639999999980E-003,9.68504520512503E+002
2.41679999999980E-003,9.68762491043627E+002
2.41719999999980E-003,9.68862938710067E+002
2.41759999999980E-003,9.68748465284492E+002
2.41799999999980E-003,9.68815931204534E+002
2.41839999999980E-003,9.68772029034975E+002
2.41879999999980E-003,9.69046511363589E+002
2.41919999999980E-003,9.69236701027227E+002
2.41959999999980E-003,9.69261710581819E+002
2.41999999999980E-003,9.69215962081673E+002
2.42039999999980E-003,9.69182827688236E+002
2.42079999999980E-003,9.69092500285786E+002
2.42119999999980E-003,9.69240801643625E+002
2.42159999999980E-003,9.69418557050781E+002
2.42199999999980E-003,9.69125843245863E+002
2.42239999999980E-003,9.69078805824699E+002
2.42279999999980E-003,9.68771639988514E+002
2.42319999999980E-003,9.68492378261928E+002
2.42359999999980E-003,9.68626009868149E+002
2.42399999999980E-003,9.68610417858893E+002
2.42439999999980E-003,9.68720326106235E+002
2.42479999999980E-003,9.68709108281038E+002
2.42519999999980E-003,9.68614648061311E+002
2.42559999999980E-003,9.68821353795615E+002
2.42599999999980E-003,9.68945323522843E+002
2.42639999999980E-003,9.68750473298869E+002
2.42679999999980E-003,9.68825403599402E+002
2.42719999999980E-003,9.69172048579130E+002
2.42759999999980E-003,9.69000776971460E+002
2.42799999999980E-003,9.68921148991921E+002
2.42839999999980E-003,9.69237523603574E+002
2.42879999999980E-003,9.69201827172637E+002
2.42919999999980E-003,9.69318795511958E+002
2.42959999999980E-003,9.69283790719991E+002
2.42999999999980E-003,9.69174246263040E+002
2.43039999999980E-003,9.69422429754776E+002
2.43079999999980E-003,9.69476973272924E+002
2.43119999999980E-003,9.69481348147757E+002
2.43159999999980E-003,9.69628573549251E+002
2.43199999999980E-003,9.69046997437567E+002
2.43239999999980E-003,9.69106944729231E+002
2.43279999999980E-003,9.69163588596026E+002
2.43319999999980E-003,9.69533578181567E+002
2.43359999999980E-003,9.69620564139630E+002
2.43399999999979E-003,9.69652269798822E+002
2.43439999999979E-003,9.69678952921924E+002
2.43479999999979E-003,9.69679693434962E+002
2.43519999999979E-003,9.70000263553717E+002
2.43559999999979E-003,9.69743655788328E+002
2.43599999999979E-003,9.69678916254434E+002
2.43639999999979E-003,9.69867007154446E+002
2.43679999999979E-003,9.69729621892492E+002
2.43719999999979E-003,9.69749362161061E+002
2.43759999999979E-003,9.69882853824623E+002
2.43799999999979E-003,9.69817870401603E+002
2.43839999999979E-003,9.70010483819566E+002
2.43879999999979E-003,9.69948885076817E+002
2.43919999999979E-003,9.69999445949668E+002
2.43959999999979E-003,9.70083073967817E+002
2.43999999999979E-003,9.70081969906280E+002
2.44039999999979E-003,9.69801731198677E+002
2.44079999999979E-003,9.69746319930319E+002
2.44119999999979E-003,9.69467175462940E+002
2.44159999999979E-003,9.69460160088432E+002
2.44199999999979E-003,9.69575757940895E+002
2.44239999999979E-003,9.69424475412438E+002
2.44279999999979E-003,9.69295509784374E+002
2.44319999999979E-003,9.68858190673100E+002
2.44359999999979E-003,9.68784539345581E+002
2.44399999999979E-003,9.69012115873049E+002
2.44439999999979E-003,9.69060851968019E+002
2.44479999999979E-003,9.69174718238686E+002
2.44519999999979E-003,9.69408093719591E+002
2.44559999999979E-003,9.69387315968569E+002
2.44599999999979E-003,9.69544596893803E+002
2.44639999999979E-003,9.69923502245118E+002
2.44679999999979E-003,9.70120443180716E+002
2.44719999999979E-003,9.70421444849066E+002
2.44759999999979E-003,9.70277897015224E+002
2.44799999999979E-003,9.70345805690469E+002
2.44839999999979E-003,9.70235425578054E+002
2.44879999999979E-003,9.70331880909751E+002
2.44919999999979E-003,9.70302315289900E+002
2.44959999999979E-003,9.70355289550837E+002
2.44999999999979E-003,9.70324390393393E+002
2.45039999999979E-003,9.70440934962845E+002
2.45079999999979E-003,9.70158038386943E+002
2.45119999999979E-003,9.70375295396057E+002
2.45159999999979E-003,9.70332527367874E+002
2.45199999999979E-003,9.70169240019268E+002
2.45239999999979E-003,9.70082310609340E+002
2.45279999999979E-003,9.69746387137425E+002
2.45319999999978E-003,9.69368036135321E+002
2.45359999999978E-003,9.69383665760510E+002
2.45399999999978E-003,9.69247498914723E+002
2.45439999999978E-003,9.69562673938806E+002
2.45479999999978E-003,9.69536963522501E+002
2.45519999999978E-003,9.69237178506729E+002
2.45559999999978E-003,9.69406195783011E+002
2.45599999999978E-003,9.69431833576252E+002
2.45639999999978E-003,9.69285330619049E+002
2.45679999999978E-003,9.69110868535197E+002
2.45719999999978E-003,9.68756127349198E+002
2.45759999999978E-003,9.69030793778480E+002
2.45799999999978E-003,9.69070945578169E+002
2.45839999999978E-003,9.68796499216144E+002
2.45879999999978E-003,9.68884037992545E+002
2.45919999999978E-003,9.68781652351864E+002
2.45959999999978E-003,9.68838551336561E+002
2.45999999999978E-003,9.69141083369214E+002
2.46039999999978E-003,9.68965623889661E+002
2.46079999999978E-003,9.69220787660026E+002
2.46119999999978E-003,9.68877029972536E+002
2.46159999999978E-003,9.68693852593944E+002
2.46199999999978E-003,9.68598947872576E+002
2.46239999999978E-003,9.68903866143871E+002
2.46279999999978E-003,9.69164312396372E+002
2.46319999999978E-003,9.69082305325236E+002
2.46359999999978E-003,9.69139680925727E+002
2.46399999999978E-003,9.69120402786594E+002
2.46439999999978E-003,9.69078485405967E+002
2.46479999999978E-003,9.68675543750807E+002
2.46519999999978E-003,9.68544636991095E+002
2.46559999999978E-003,9.68529039113552E+002
2.46599999999978E-003,9.68114543887718E+002
2.46639999999978E-003,9.67849912767429E+002
2.46679999999978E-003,9.67689862169702E+002
2.46719999999978E-003,9.67767743476938E+002
2.46759999999978E-003,9.67621588962150E+002
2.46799999999978E-003,9.67297862887547E+002
2.46839999999978E-003,9.67157063055525E+002
2.46879999999978E-003,9.67158398778939E+002
2.46919999999978E-003,9.67102605102336E+002
2.46959999999978E-003,9.66985834425637E+002
2.46999999999978E-003,9.66847397709458E+002
2.47039999999978E-003,9.67028062219781E+002
2.47079999999978E-003,9.67006193111087E+002
2.47119999999978E-003,9.66996196116500E+002
2.47159999999978E-003,9.67043638726278E+002
2.47199999999978E-003,9.67186516016533E+002
2.47239999999977E-003,9.66984683956007E+002
2.47279999999977E-003,9.66920603621986E+002
2.47319999999977E-003,9.67128090738924E+002
2.47359999999977E-003,9.66993122758192E+002
2.47399999999977E-003,9.67210368994412E+002
2.47439999999977E-003,9.67408303026690E+002
2.47479999999977E-003,9.67502347391690E+002
2.47519999999977E-003,9.67452070569437E+002
2.47559999999977E-003,9.67348172660076E+002
2.47599999999977E-003,9.67197043345054E+002
2.47639999999977E-003,9.67021506807024E+002
2.47679999999977E-003,9.66995522225639E+002
2.47719999999977E-003,9.67288835401412E+002
2.47759999999977E-003,9.67318166433159E+002
2.47799999999977E-003,9.67393730301206E+002
2.47839999999977E-003,9.67366877823077E+002
2.47879999999977E-003,9.67478929670251E+002
2.47919999999977E-003,9.67563284970653E+002
2.47959999999977E-003,9.67804678353634E+002
2.47999999999977E-003,9.67896784602725E+002
2.48039999999977E-003,9.68077341049409E+002
2.48079999999977E-003,9.68027474021022E+002
2.48119999999977E-003,9.67833713033897E+002
2.48159999999977E-003,9.68235025770554E+002
2.48199999999977E-003,9.68225484109375E+002
2.48239999999977E-003,9.68413572100805E+002
2.48279999999977E-003,9.68114660478428E+002
2.48319999999977E-003,9.68038198389159E+002
2.48359999999977E-003,9.68261578876154E+002
2.48399999999977E-003,9.68179254227229E+002
2.48439999999977E-003,9.67831934547864E+002
2.48479999999977E-003,9.67639537906803E+002
2.48519999999977E-003,9.67400550100968E+002
2.48559999999977E-003,9.67188624213284E+002
2.48599999999977E-003,9.67041412210130E+002
2.48639999999977E-003,9.67126203975207E+002
2.48679999999977E-003,9.67247943899092E+002
2.48719999999977E-003,9.67375231625431E+002
2.48759999999977E-003,9.67409356421163E+002
2.48799999999977E-003,9.67304071847116E+002
2.48839999999977E-003,9.67296344396250E+002
2.48879999999977E-003,9.67066094191178E+002
2.48919999999977E-003,9.67087128019746E+002
2.48959999999977E-003,9.67380937798514E+002
2.48999999999977E-003,9.67717201178540E+002
2.49039999999977E-003,9.67769644023175E+002
2.49079999999977E-003,9.67686812722231E+002
2.49119999999977E-003,9.67591151218973E+002
2.49159999999977E-003,9.67269589886572E+002
2.49199999999976E-003,9.67176201176882E+002
2.49239999999976E-003,9.67205194024327E+002
2.49279999999976E-003,9.67219896523579E+002
2.49319999999976E-003,9.67420308975570E+002
2.49359999999976E-003,9.67650172773506E+002
2.49399999999976E-003,9.67558508757160E+002
2.49439999999976E-003,9.67536476629893E+002
2.49479999999976E-003,9.67693906609878E+002
2.49519999999976E-003,9.67726404463318E+002
2.49559999999976E-003,9.67800144966339E+002
2.49599999999976E-003,9.68129207275485E+002
2.49639999999976E-003,9.68089990352756E+002
2.49679999999976E-003,9.68264316467791E+002
2.49719999999976E-003,9.68241943831378E+002
2.49759999999976E-003,9.68286389565397E+002
2.49799999999976E-003,9.68270652770234E+002
2.49839999999976E-003,9.68392825862159E+002
2.49879999999976E-003,9.68367661644957E+002
2.49919999999976E-003,9.68293466585567E+002
2.49959999999976E-003,9.68121962009554E+002
2.49999999999976E-003,9.67860544713059E+002
2.50039999999976E-003,9.67950136589840E+002
2.50079999999976E-003,9.68097945444583E+002
2.50119999999976E-003,9.68420521429185E+002
2.50159999999976E-003,9.68752525658213E+002
2.50199999999976E-003,9.68742115944139E+002
2.50239999999976E-003,9.68588225418817E+002
2.50279999999976E-003,9.68578391126536E+002
2.50319999999976E-003,9.68709214037718E+002
2.50359999999976E-003,9.68603895279340E+002
2.50399999999976E-003,9.68588143896238E+002
2.50439999999976E-003,9.69069842942330E+002
2.50479999999976E-003,9.69463514518905E+002
2.50519999999976E-003,9.69277869205781E+002
2.50559999999976E-003,9.69091834529568E+002
2.50599999999976E-003,9.68857623703858E+002
2.50639999999976E-003,9.69317111701882E+002
2.50679999999976E-003,9.69498945845226E+002
2.50719999999976E-003,9.69911919398617E+002
2.50759999999976E-003,9.69856213762576E+002
2.50799999999976E-003,9.69919446252060E+002
2.50839999999976E-003,9.69697855859108E+002
2.50879999999976E-003,9.69632835964032E+002
2.50919999999976E-003,9.69953557847274E+002
2.50959999999976E-003,9.69750055491914E+002
2.50999999999976E-003,9.69502329398615E+002
2.51039999999976E-003,9.69357716678958E+002
2.51079999999976E-003,9.69162637277896E+002
2.51119999999975E-003,9.69255115499091E+002
2.51159999999975E-003,9.69420680704150E+002
2.51199999999975E-003,9.69166354401994E+002
