001-TIME,002-TempTra-001,003-TempTra-002,004-TempTra-003,005-TempVib001,006-TempVib002,007-XiVibMean001,008-XiVibMean002,009-TempRot001,010-TempRot002,011-TempTotal001,012-TempTotal002,013-TempTotal003
7.50000000000000E-008,5.01063115492831E+003,4.99575102928590E+003,5.00319109210711E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01063115492831E+003,4.99575102928590E+003,5.00319109210711E+003
7.60000000000000E-008,5.00295516656604E+003,5.00349721992592E+003,5.00322619324598E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00295516656604E+003,5.00349721992592E+003,5.00322619324598E+003
7.70000000000000E-008,5.00111712910593E+003,5.00535568467250E+003,5.00323640688921E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00111712910593E+003,5.00535568467250E+003,5.00323640688921E+003
7.80000000000000E-008,5.00515414288824E+003,5.00132766526590E+003,5.00324090407707E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00515414288824E+003,5.00132766526590E+003,5.00324090407707E+003
7.90000000000000E-008,5.00020435724702E+003,5.00624560733832E+003,5.00322498229267E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00020435724702E+003,5.00624560733832E+003,5.00322498229267E+003
8.00000000000000E-008,4.99391423857880E+003,5.01239048199595E+003,5.00315236028738E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,4.99391423857880E+003,5.01239048199595E+003,5.00315236028738E+003
8.10000000000000E-008,4.99289385458882E+003,5.01346098433738E+003,5.00317741946310E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,4.99289385458882E+003,5.01346098433738E+003,5.00317741946310E+003
8.20000000000000E-008,4.99116841593227E+003,5.01515035733804E+003,5.00315938663515E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,4.99116841593227E+003,5.01515035733804E+003,5.00315938663515E+003
8.30000000000000E-008,4.99096077345148E+003,5.01523177933979E+003,5.00309627639564E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,4.99096077345148E+003,5.01523177933979E+003,5.00309627639564E+003
8.40000000000000E-008,4.99188212684452E+003,5.01465475659625E+003,5.00326844172039E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,4.99188212684452E+003,5.01465475659625E+003,5.00326844172039E+003
8.50000000000000E-008,4.99432568727197E+003,5.01206970563651E+003,5.00319769645424E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,4.99432568727197E+003,5.01206970563651E+003,5.00319769645424E+003
8.59999999999999E-008,5.00457930007154E+003,5.00170370283193E+003,5.00314150145174E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00457930007154E+003,5.00170370283193E+003,5.00314150145174E+003
8.69999999999999E-008,5.00335271428338E+003,5.00320967760223E+003,5.00328119594280E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00335271428338E+003,5.00320967760223E+003,5.00328119594280E+003
8.79999999999999E-008,5.00996401709694E+003,4.99620725953394E+003,5.00308563831544E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00996401709694E+003,4.99620725953394E+003,5.00308563831544E+003
8.89999999999999E-008,5.00283243431491E+003,5.00359734975432E+003,5.00321489203461E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.00283243431491E+003,5.00359734975432E+003,5.00321489203461E+003
8.99999999999999E-008,5.01941997407151E+003,4.98688148531734E+003,5.00315072969442E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01941997407151E+003,4.98688148531734E+003,5.00315072969442E+003
9.09999999999999E-008,5.02089783626680E+003,4.98557671845132E+003,5.00323727735906E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.02089783626680E+003,4.98557671845132E+003,5.00323727735906E+003
9.19999999999999E-008,5.01642537776113E+003,4.98996109929914E+003,5.00319323853014E+003,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,0.00000000000000E+000,5.01642537776113E+003,4.98996109929914E+003,5.00319323853014E+003
