"001-time","002-E-El","003-HDG-#iterations","004-HDG-RunTime","005-HDG-RunTimePerIteration","006-HDG-Norm"
0.3553999999999996E+002,0.5695009110332436E-006,0.1260000000000000E+003,0.7432627000000025E-002,0.5898910317460338E-004,0.5464262457376942E-012
0.3555999999999996E+002,0.5732830730647603E-006,0.1260000000000000E+003,0.7439331000000493E-002,0.5904230952381343E-004,0.5415694147640889E-012
0.3557999999999996E+002,0.5770830403573802E-006,0.1260000000000000E+003,0.7322734999998914E-002,0.5811694444443583E-004,0.5365831244213619E-012
0.3559999999999997E+002,0.5808952311439837E-006,0.1260000000000000E+003,0.1345542800000032E-001,0.1067891111111137E-003,0.5314420924652335E-012
0.3561999999999997E+002,0.5847140336667920E-006,0.1250000000000000E+003,0.1448005099999961E-001,0.1158404079999968E-003,0.9931693454244982E-012
0.3563999999999997E+002,0.5885338206302565E-006,0.1250000000000000E+003,0.1410446600000093E-001,0.1128357280000074E-003,0.9812692693645999E-012
0.3565999999999998E+002,0.5923489635066948E-006,0.1250000000000000E+003,0.1428360099999892E-001,0.1142688079999914E-003,0.9708706922082445E-012
0.3567999999999998E+002,0.5961538467721538E-006,0.1250000000000000E+003,0.1426931399999987E-001,0.1141545119999989E-003,0.9608775127565393E-012
0.3569999999999998E+002,0.5999428819146239E-006,0.1250000000000000E+003,0.1434787100000001E-001,0.1147829680000001E-003,0.9503850410819321E-012
0.3571999999999998E+002,0.6037105212462492E-006,0.1250000000000000E+003,0.1427718099999886E-001,0.1142174479999909E-003,0.9398176201758412E-012
0.3573999999999999E+002,0.6074512714519722E-006,0.1250000000000000E+003,0.1433103499999966E-001,0.1146482799999973E-003,0.9289828559359866E-012
0.3575999999999999E+002,0.6111597068348884E-006,0.1250000000000000E+003,0.1437134699999909E-001,0.1149707759999927E-003,0.9179478341633294E-012
0.3577999999999999E+002,0.6148304822387813E-006,0.1250000000000000E+003,0.1529599900000100E-001,0.1223679920000080E-003,0.9066838987670105E-012
0.3580000000000000E+002,0.6184583455853061E-006,0.1250000000000000E+003,0.9793060999999881E-002,0.7834448799999905E-004,0.8951815683745221E-012
0.3582000000000000E+002,0.6220381500255757E-006,0.1250000000000000E+003,0.7542896000000354E-002,0.6034316800000283E-004,0.8834626222305631E-012
0.3584000000000000E+002,0.6255648656368917E-006,0.1250000000000000E+003,0.7326306999999588E-002,0.5861045599999670E-004,0.8715016778640343E-012
0.3586000000000001E+002,0.6290335906656138E-006,0.1250000000000000E+003,0.7307813000000607E-002,0.5846250400000485E-004,0.8592553034264678E-012
0.3588000000000001E+002,0.6324395622628016E-006,0.1250000000000000E+003,0.7415379000001110E-002,0.5932303200000888E-004,0.8328323611895748E-012
0.3590000000000001E+002,0.6357781667104656E-006,0.1250000000000000E+003,0.7408519000000169E-002,0.5926815200000135E-004,0.8342383680083935E-012
0.3592000000000002E+002,0.6390449490844840E-006,0.1250000000000000E+003,0.9248994000000010E-002,0.7399195200000009E-004,0.8214226731932121E-012
0.3594000000000002E+002,0.6422356223506534E-006,0.1250000000000000E+003,0.1431453300000030E-001,0.1145162640000024E-003,0.8083214741876750E-012
0.3596000000000002E+002,0.6453460758796152E-006,0.1250000000000000E+003,0.1431614199999842E-001,0.1145291359999874E-003,0.7949676466371630E-012
0.3598000000000003E+002,0.6483723833324980E-006,0.1250000000000000E+003,0.1427773500000029E-001,0.1142218800000023E-003,0.7813523274403665E-012
0.3600000000000003E+002,0.6513108099276991E-006,0.1250000000000000E+003,0.1425815300000011E-001,0.1140652240000009E-003,0.7674955660545883E-012
0.3602000000000003E+002,0.6541578190665808E-006,0.1250000000000000E+003,0.1428580400000001E-001,0.1142864320000001E-003,0.7533724905796140E-012
0.3604000000000003E+002,0.6569100782983420E-006,0.1250000000000000E+003,0.1450589300000082E-001,0.1160471440000066E-003,0.7390030299633394E-012
0.3606000000000004E+002,0.6595644646172375E-006,0.1250000000000000E+003,0.1430602599999986E-001,0.1144482079999989E-003,0.7243199488375659E-012
0.3608000000000004E+002,0.6621180690962807E-006,0.1250000000000000E+003,0.1414659099999938E-001,0.1131727279999950E-003,0.7094230631610837E-012
0.3610000000000004E+002,0.6645682008300069E-006,0.1250000000000000E+003,0.1426839399999835E-001,0.1141471519999868E-003,0.6942159453815747E-012
0.3612000000000005E+002,0.6669123901863248E-006,0.1240000000000000E+003,0.1417773900000086E-001,0.1143366048387166E-003,0.9989021915472216E-012
0.3614000000000005E+002,0.6691483914200020E-006,0.1240000000000000E+003,0.1393439499999971E-001,0.1123741532258041E-003,0.9736868303539326E-012
0.3616000000000005E+002,0.6712741845133649E-006,0.1240000000000000E+003,0.1429693100000051E-001,0.1152978306451654E-003,0.9518869580249898E-012
0.3618000000000006E+002,0.6732879764203420E-006,0.1240000000000000E+003,0.1412329899999953E-001,0.1138975725806414E-003,0.9399653771323402E-012
0.3620000000000006E+002,0.6751882015881466E-006,0.1240000000000000E+003,0.1441540600000124E-001,0.1162532741935584E-003,0.9116293569566027E-012
0.3622000000000006E+002,0.6769735218183294E-006,0.1240000000000000E+003,0.1074520599999929E-001,0.8665488709676843E-004,0.9019696454189277E-012
0.3624000000000007E+002,0.6786428254650794E-006,0.1240000000000000E+003,0.7483485999999928E-002,0.6035069354838652E-004,0.8696595591672247E-012
0.3626000000000007E+002,0.6801952259820359E-006,0.1240000000000000E+003,0.7349072000000234E-002,0.5926670967742124E-004,0.8596111888443632E-012
0.3628000000000007E+002,0.6816300598260807E-006,0.1240000000000000E+003,0.7255672999999518E-002,0.5851349193547999E-004,0.8252673717560224E-012
0.3630000000000008E+002,0.6829468837486604E-006,0.1240000000000000E+003,0.7370341999999752E-002,0.5943824193548187E-004,0.8136104111996796E-012
0.3632000000000008E+002,0.6841454714609907E-006,0.1240000000000000E+003,0.7580327999999525E-002,0.6113167741935101E-004,0.7781184554058299E-012
0.3634000000000008E+002,0.6852258097196725E-006,0.1230000000000000E+003,0.7334718000000962E-002,0.5963185365854441E-004,0.9754954664264026E-012
0.3636000000000008E+002,0.6861880938563777E-006,0.1230000000000000E+003,0.7246131999998795E-002,0.5891164227641297E-004,0.9494759179056665E-012
0.3638000000000009E+002,0.6870327227164852E-006,0.1230000000000000E+003,0.7262699999998290E-002,0.5904634146340073E-004,0.9176097109055246E-012
0.3640000000000009E+002,0.6877602931082898E-006,0.1230000000000000E+003,0.7351385999999849E-002,0.5976736585365730E-004,0.8876312221774651E-012
0.3642000000000009E+002,0.6883715937391678E-006,0.1230000000000000E+003,0.7142619999999766E-002,0.5807008130081111E-004,0.8544554927537972E-012
0.3644000000000010E+002,0.6888675986670270E-006,0.1230000000000000E+003,0.1221328200000116E-001,0.9929497560976552E-004,0.8212062709606627E-012
0.3646000000000010E+002,0.6892494603084537E-006,0.1230000000000000E+003,0.1411926399999963E-001,0.1147907642276393E-003,0.7853186260433327E-012
0.3648000000000010E+002,0.6895185020180855E-006,0.1230000000000000E+003,0.1428369000000096E-001,0.1161275609756176E-003,0.7484398365469006E-012
0.3650000000000011E+002,0.6896762102823891E-006,0.1230000000000000E+003,0.1411109600000060E-001,0.1147243577235821E-003,0.7093583552291000E-012
0.3652000000000011E+002,0.6897242265350513E-006,0.1230000000000000E+003,0.1407923299999858E-001,0.1144653089430779E-003,0.6686471532061841E-012
0.3654000000000011E+002,0.6896643386500466E-006,0.1220000000000000E+003,0.1392876299999912E-001,0.1141701885245830E-003,0.9963533054540034E-012
0.3656000000000012E+002,0.6894984721418063E-006,0.1220000000000000E+003,0.1402141199999996E-001,0.1149296065573767E-003,0.9309734369691774E-012
0.3658000000000012E+002,0.6892286810599179E-006,0.1220000000000000E+003,0.1395806400000055E-001,0.1144103606557422E-003,0.8567492313431985E-012
0.3660000000000012E+002,0.6888571386830535E-006,0.1220000000000000E+003,0.1387031700000030E-001,0.1136911229508221E-003,0.7864513973276153E-012
0.3662000000000013E+002,0.6883861279941433E-006,0.1220000000000000E+003,0.1396947099999934E-001,0.1145038606557323E-003,0.7012079122501993E-012
0.3664000000000013E+002,0.6878180319803604E-006,0.1220000000000000E+003,0.1388012099999969E-001,0.1137714836065548E-003,0.6222914838655161E-012
0.3666000000000013E+002,0.6871553238100991E-006,0.1220000000000000E+003,0.1398307000000010E-001,0.1146153278688533E-003,0.5278877781582045E-012
0.3668000000000013E+002,0.6864005568831532E-006,0.1210000000000000E+003,0.1383262299999899E-001,0.1143191983470991E-003,0.9384501043345037E-012
0.3670000000000014E+002,0.6855563548658335E-006,0.1210000000000000E+003,0.1387435000000004E-001,0.1146640495867771E-003,0.6991165144049977E-012
0.3672000000000014E+002,0.6846254016007192E-006,0.1200000000000000E+003,0.1379794099999998E-001,0.1149828416666665E-003,0.8666043102523385E-012
0.3674000000000014E+002,0.6836104311289997E-006,0.1200000000000000E+003,0.1375945599999895E-001,0.1146621333333246E-003,0.5637063813270895E-012
0.3676000000000015E+002,0.6825142176022166E-006,0.1190000000000000E+003,0.1357498799999846E-001,0.1140755294117517E-003,0.6757426462625722E-012
0.3678000000000015E+002,0.6813395654708395E-006,0.1190000000000000E+003,0.1352448199999934E-001,0.1136511092436919E-003,0.9661472615519354E-012
0.3680000000000015E+002,0.6800892995563182E-006,0.1210000000000000E+003,0.1386406800000017E-001,0.1145790743801667E-003,0.5810125978777773E-012
0.3682000000000016E+002,0.6787662553742603E-006,0.1210000000000000E+003,0.1376842200000006E-001,0.1137886115702484E-003,0.8044311041810248E-012
0.3684000000000016E+002,0.6773732696160107E-006,0.1220000000000000E+003,0.1394990399999863E-001,0.1143434754098248E-003,0.4733415460653492E-012
0.3686000000000016E+002,0.6759131708182829E-006,0.1220000000000000E+003,0.1399127699999880E-001,0.1146825983606459E-003,0.5459309807853177E-012
0.3688000000000017E+002,0.6743887702403992E-006,0.1220000000000000E+003,0.1404624199999915E-001,0.1151331311475340E-003,0.6239102006120607E-012
0.3690000000000017E+002,0.6728028530386420E-006,0.1220000000000000E+003,0.1402113299999996E-001,0.1149273196721309E-003,0.6894709609494479E-012
0.3692000000000017E+002,0.6711581697069138E-006,0.1220000000000000E+003,0.1388884800000056E-001,0.1138430163934472E-003,0.7529560214284490E-012
0.3694000000000018E+002,0.6694574278437204E-006,0.1220000000000000E+003,0.1405092299999922E-001,0.1151714999999936E-003,0.8020542220020006E-012
0.3696000000000018E+002,0.6677032842701220E-006,0.1220000000000000E+003,0.1385464099999822E-001,0.1135626311475264E-003,0.8478480443606597E-012
0.3698000000000018E+002,0.6658983375121305E-006,0.1220000000000000E+003,0.1396107999999785E-001,0.1144350819671955E-003,0.8792693495723795E-012
0.3700000000000018E+002,0.6640451206978998E-006,0.1220000000000000E+003,0.1404820800000195E-001,0.1151492459016553E-003,0.9104396862848793E-012
0.3702000000000019E+002,0.6621460948601352E-006,0.1220000000000000E+003,0.1384347400000152E-001,0.1134710983606682E-003,0.9284333436933111E-012
0.3704000000000019E+002,0.6602036427039665E-006,0.1220000000000000E+003,0.1384443899999965E-001,0.1134790081967185E-003,0.9488231718012001E-012
0.3706000000000019E+002,0.6582200628426504E-006,0.1220000000000000E+003,0.1398968799999878E-001,0.1146695737704818E-003,0.9575602523914997E-012
0.3708000000000020E+002,0.6561975645150079E-006,0.1220000000000000E+003,0.1390819899999940E-001,0.1140016311475361E-003,0.9720534366645757E-012
0.3710000000000020E+002,0.6541382628250494E-006,0.1220000000000000E+003,0.1387547599999905E-001,0.1137334098360578E-003,0.9760507117649657E-012
0.3712000000000020E+002,0.6520441745124806E-006,0.1220000000000000E+003,0.1377788599999974E-001,0.1129334918032766E-003,0.9872394760792201E-012
0.3714000000000021E+002,0.6499172142580347E-006,0.1220000000000000E+003,0.1577588900000038E-001,0.1293105655737736E-003,0.9889840253705824E-012
0.3716000000000021E+002,0.6477591915655380E-006,0.1220000000000000E+003,0.1423012299999726E-001,0.1166403524589940E-003,0.9989059560625126E-012
0.3718000000000021E+002,0.6455718082136037E-006,0.1230000000000000E+003,0.8906521000000112E-002,0.7241073983739928E-004,0.6680923479372760E-012
0.3720000000000022E+002,0.6433566562859821E-006,0.1230000000000000E+003,0.7232779999998940E-002,0.5880308943088569E-004,0.6735851455297148E-012
0.3722000000000022E+002,0.6411152168249799E-006,0.1230000000000000E+003,0.7308299999998269E-002,0.5941707317071763E-004,0.6716548712963277E-012
0.3724000000000022E+002,0.6388488590598397E-006,0.1230000000000000E+003,0.7321644999997545E-002,0.5952556910567110E-004,0.6694509396361500E-012
0.3726000000000023E+002,0.6365588402758377E-006,0.1230000000000000E+003,0.7317720999999722E-002,0.5949366666666441E-004,0.6670089680488996E-012
0.3728000000000023E+002,0.6342463062832194E-006,0.1230000000000000E+003,0.7277799000000584E-002,0.5916909756098036E-004,0.6646436988806976E-012
0.3730000000000023E+002,0.6319122925172289E-006,0.1230000000000000E+003,0.7309638000002394E-002,0.5942795121953166E-004,0.6621380710905446E-012
0.3732000000000023E+002,0.6295577257469258E-006,0.1230000000000000E+003,0.7302401000000458E-002,0.5936911382114194E-004,0.6601195772688453E-012
0.3734000000000024E+002,0.6271834264253084E-006,0.1230000000000000E+003,0.7315078999997837E-002,0.5947218699185234E-004,0.6580253953658532E-012
0.3736000000000024E+002,0.6247901116253826E-006,0.1230000000000000E+003,0.7363545000000471E-002,0.5986621951219895E-004,0.6566296826709165E-012
0.3738000000000024E+002,0.6223783986077658E-006,0.1230000000000000E+003,0.7241697000001324E-002,0.5887558536586442E-004,0.6551860063693197E-012
0.3740000000000025E+002,0.6199488089845848E-006,0.1230000000000000E+003,0.7264318000000713E-002,0.5905949593496515E-004,0.6545880951826044E-012
0.3742000000000025E+002,0.6175017734575874E-006,0.1230000000000000E+003,0.7260341999998587E-002,0.5902717073169583E-004,0.6539741832928804E-012
0.3744000000000025E+002,0.6150376371537707E-006,0.1230000000000000E+003,0.7107097000002227E-002,0.5778127642278234E-004,0.6542313443332226E-012
0.3746000000000026E+002,0.6125566655006212E-006,0.1230000000000000E+003,0.7241808999999932E-002,0.5887649593495880E-004,0.6545025677739372E-012
0.3748000000000026E+002,0.6100590506496140E-006,0.1230000000000000E+003,0.7275044000000008E-002,0.5914669918699194E-004,0.6556098959362787E-012
0.3750000000000026E+002,0.6075449184207978E-006,0.1230000000000000E+003,0.7278357000000568E-002,0.5917363414634608E-004,0.6567507531069489E-012
0.3752000000000027E+002,0.6050143357245573E-006,0.1230000000000000E+003,0.7313906000000259E-002,0.5946265040650617E-004,0.6586227091035318E-012
0.3754000000000027E+002,0.6024673184650544E-006,0.1230000000000000E+003,0.7312975999997917E-002,0.5945508943087738E-004,0.6605717830351304E-012
0.3756000000000027E+002,0.5999038398675127E-006,0.1230000000000000E+003,0.7268279999998128E-002,0.5909170731705795E-004,0.6631313319187205E-012
0.3758000000000028E+002,0.5973238392071964E-006,0.1230000000000000E+003,0.7139081000001823E-002,0.5804130894310426E-004,0.6657581533798790E-012
0.3760000000000028E+002,0.5947272309035434E-006,0.1230000000000000E+003,0.7214183999998625E-002,0.5865190243901321E-004,0.6687600814384947E-012
0.3762000000000028E+002,0.5921139139337638E-006,0.1230000000000000E+003,0.7313968999998366E-002,0.5946316260161273E-004,0.6706463537019973E-012
0.3764000000000028E+002,0.5894837815323012E-006,0.1230000000000000E+003,0.7290091000001553E-002,0.5926903252033783E-004,0.6730444313665227E-012
0.3766000000000029E+002,0.5868367311148391E-006,0.1230000000000000E+003,0.7315537000000205E-002,0.5947591056910736E-004,0.6789046682983980E-012
0.3768000000000029E+002,0.5841726744038676E-006,0.1230000000000000E+003,0.7273449999999571E-002,0.5913373983739488E-004,0.6826861774216785E-012
0.3770000000000029E+002,0.5814915476707968E-006,0.1230000000000000E+003,0.7467612999999318E-002,0.6071230081300258E-004,0.6862598531921787E-012
0.3772000000000030E+002,0.5787933220697684E-006,0.1230000000000000E+003,0.7287374999997098E-002,0.5924695121948860E-004,0.6898097794560298E-012
0.3774000000000030E+002,0.5760780139903740E-006,0.1230000000000000E+003,0.7537933000001829E-002,0.6128400813009617E-004,0.6930812136549680E-012
0.3776000000000030E+002,0.5733456953698635E-006,0.1230000000000000E+003,0.7177972000000921E-002,0.5835749593496684E-004,0.6961271277858047E-012
0.3778000000000031E+002,0.5705965039109793E-006,0.1230000000000000E+003,0.7354715999998263E-002,0.5979443902437612E-004,0.6987189296229905E-012
0.3780000000000031E+002,0.5678306531340208E-006,0.1230000000000000E+003,0.7275434000000303E-002,0.5914986991870165E-004,0.7008305574404765E-012
0.3782000000000031E+002,0.5650484421988536E-006,0.1230000000000000E+003,0.7167460000001569E-002,0.5827203252033796E-004,0.7022575919278914E-012
0.3784000000000032E+002,0.5622502654329861E-006,0.1230000000000000E+003,0.7332236999999964E-002,0.5961168292682897E-004,0.7028653818108278E-012
0.3786000000000032E+002,0.5594366214856193E-006,0.1230000000000000E+003,0.7267991999999168E-002,0.5908936585365177E-004,0.7024927706342981E-012
0.3788000000000032E+002,0.5566081220562495E-006,0.1230000000000000E+003,0.7298480000002883E-002,0.5933723577238116E-004,0.7009415411303748E-012
0.3790000000000033E+002,0.5537655001093324E-006,0.1230000000000000E+003,0.7290464000000441E-002,0.5927206504065399E-004,0.6979937906726203E-012
0.3792000000000033E+002,0.5509096175094752E-006,0.1230000000000000E+003,0.7294498000000260E-002,0.5930486178862000E-004,0.6934343208149950E-012
0.3794000000000033E+002,0.5480414720162662E-006,0.1230000000000000E+003,0.7276290000000074E-002,0.5915682926829328E-004,0.6870076084208075E-012
0.3796000000000033E+002,0.5451622035483575E-006,0.1230000000000000E+003,0.7304553000000880E-002,0.5938660975610472E-004,0.6784425040819313E-012
0.3798000000000034E+002,0.5422730996732208E-006,0.1220000000000000E+003,0.7222402999996547E-002,0.5920002459013563E-004,0.9894724790527541E-012
0.3800000000000034E+002,0.5393756002413830E-006,0.1220000000000000E+003,0.7217766000000125E-002,0.5916201639344365E-004,0.9226115875624139E-012
0.3802000000000034E+002,0.5364713010782998E-006,0.1210000000000000E+003,0.7155584999999576E-002,0.5913706611569897E-004,0.9880714124593955E-012
0.3804000000000035E+002,0.5335619567351450E-006,0.1210000000000000E+003,0.7104282000000239E-002,0.5871307438016727E-004,0.9055235055335354E-012
0.3806000000000035E+002,0.5306494821609611E-006,0.1200000000000000E+003,0.7101565999999337E-002,0.5917971666666115E-004,0.9443511486399874E-012
0.3808000000000035E+002,0.5277359533111658E-006,0.1200000000000000E+003,0.7109523999996981E-002,0.5924603333330817E-004,0.8799241781068931E-012
0.3810000000000036E+002,0.5248236065946879E-006,0.1200000000000000E+003,0.7263815000001728E-002,0.6053179166668106E-004,0.8204862624707509E-012
0.3812000000000036E+002,0.5219148371408197E-006,0.1200000000000000E+003,0.7143320000000841E-002,0.5952766666667368E-004,0.7593087530149591E-012
0.3814000000000036E+002,0.5190121958446252E-006,0.1200000000000000E+003,0.7067053000000101E-002,0.5889210833333418E-004,0.7001687102189321E-012
0.3816000000000037E+002,0.5161183851498036E-006,0.1200000000000000E+003,0.7104927000000316E-002,0.5920772500000264E-004,0.6309912439774041E-012
0.3818000000000037E+002,0.5132362535575411E-006,0.1190000000000000E+003,0.7084811999998664E-002,0.5953623529410642E-004,0.9003131265473222E-012
0.3820000000000037E+002,0.5103687888324531E-006,0.1170000000000000E+003,0.6895939999999712E-002,0.5893965811965565E-004,0.8677889218697164E-012
0.3822000000000038E+002,0.5075191099007400E-006,0.1170000000000000E+003,0.7012653000000313E-002,0.5993720512820780E-004,0.8659834297551991E-012
0.3824000000000038E+002,0.5046904574931187E-006,0.1170000000000000E+003,0.6906538000002627E-002,0.5903023931626176E-004,0.8487969330485852E-012
0.3826000000000038E+002,0.5018861834339653E-006,0.1170000000000000E+003,0.6927301000001052E-002,0.5920770085470984E-004,0.7272723999761965E-012
0.3828000000000038E+002,0.4991097387127550E-006,0.1160000000000000E+003,0.6849416999997970E-002,0.5904669827584457E-004,0.9729415112847487E-012
0.3830000000000039E+002,0.4963646602972736E-006,0.1160000000000000E+003,0.6911371000001054E-002,0.5958078448276771E-004,0.9521406357687804E-012
0.3832000000000039E+002,0.4936545567675713E-006,0.1160000000000000E+003,0.6887350999999597E-002,0.5937371551723791E-004,0.8678480949307283E-012
0.3834000000000039E+002,0.4909830928262854E-006,0.1160000000000000E+003,0.6759777999999272E-002,0.5827394827585580E-004,0.9565688187581760E-012
0.3836000000000040E+002,0.4883539727183098E-006,0.1170000000000000E+003,0.6917450999999630E-002,0.5912351282050966E-004,0.7215157550745931E-012
0.3838000000000040E+002,0.4857709226689834E-006,0.1200000000000000E+003,0.7111549000001105E-002,0.5926290833334254E-004,0.5912387549861544E-012
0.3840000000000040E+002,0.4832376724787031E-006,0.1200000000000000E+003,0.7107243000000096E-002,0.5922702500000080E-004,0.5907171676233415E-012
0.3842000000000041E+002,0.4807579362200372E-006,0.1200000000000000E+003,0.7177486999999871E-002,0.5981239166666559E-004,0.6193112518697302E-012
0.3844000000000041E+002,0.4783353923387669E-006,0.1200000000000000E+003,0.7052265999998752E-002,0.5876888333332293E-004,0.6266411303139453E-012
0.3846000000000041E+002,0.4759736631620118E-006,0.1200000000000000E+003,0.7176675000000188E-002,0.5980562500000156E-004,0.6469471248932366E-012
0.3848000000000042E+002,0.4736762939950148E-006,0.1200000000000000E+003,0.7177914999999757E-002,0.5981595833333131E-004,0.6554951845438362E-012
0.3850000000000042E+002,0.4714467319301193E-006,0.1200000000000000E+003,0.7102620000001281E-002,0.5918850000001067E-004,0.6790702832304506E-012
0.3852000000000042E+002,0.4692883045536279E-006,0.1200000000000000E+003,0.7161440000000852E-002,0.5967866666667376E-004,0.6902994776750629E-012
0.3854000000000043E+002,0.4672041986737377E-006,0.1200000000000000E+003,0.6999408999998735E-002,0.5832840833332280E-004,0.7172622265426158E-012
0.3856000000000043E+002,0.4651974392831493E-006,0.1200000000000000E+003,0.7217127000000545E-002,0.6014272500000454E-004,0.7314411309978576E-012
0.3858000000000043E+002,0.4632708689024531E-006,0.1200000000000000E+003,0.7080160000001001E-002,0.5900133333334168E-004,0.7614221554333206E-012
0.3860000000000043E+002,0.4614271274995708E-006,0.1200000000000000E+003,0.7127439999997875E-002,0.5939533333331563E-004,0.7783674220806972E-012
0.3862000000000044E+002,0.4596686331845458E-006,0.1200000000000000E+003,0.7110355999998319E-002,0.5925296666665266E-004,0.8107590557758921E-012
0.3864000000000044E+002,0.4579975638440086E-006,0.1200000000000000E+003,0.7036615999997053E-002,0.5863846666664211E-004,0.8300233421990565E-012
0.3866000000000044E+002,0.4564158399316579E-006,0.1200000000000000E+003,0.7076595000000907E-002,0.5897162500000756E-004,0.8638378470136081E-012
0.3868000000000045E+002,0.4549251085893819E-006,0.1200000000000000E+003,0.7178220999996654E-002,0.5981850833330545E-004,0.8834642678087149E-012
0.3870000000000045E+002,0.4535267292993279E-006,0.1200000000000000E+003,0.7130804999999185E-002,0.5942337499999321E-004,0.9158361642804532E-012
0.3872000000000045E+002,0.4522217612366789E-006,0.1200000000000000E+003,0.7135590000000747E-002,0.5946325000000622E-004,0.9274206826172961E-012
0.3874000000000046E+002,0.4510109525161802E-006,0.1200000000000000E+003,0.7044644000000488E-002,0.5870536666667073E-004,0.9170943715524128E-012
0.3876000000000046E+002,0.4498947314964810E-006,0.1190000000000000E+003,0.7120493999998700E-002,0.5983608403360253E-004,0.9251003759664373E-012
0.3878000000000046E+002,0.4488732002708423E-006,0.1190000000000000E+003,0.7025516000002341E-002,0.5903794957985160E-004,0.9282578506128989E-012
0.3880000000000047E+002,0.4479461305753831E-006,0.1200000000000000E+003,0.7097793999999880E-002,0.5914828333333233E-004,0.9666216227183181E-012
0.3882000000000047E+002,0.4471129621771077E-006,0.1220000000000000E+003,0.7237153999998469E-002,0.5932093442621696E-004,0.9433026561029104E-012
0.3884000000000047E+002,0.4463728038108929E-006,0.1230000000000000E+003,0.7273648000001742E-002,0.5913534959351010E-004,0.6882984115554908E-012
0.3886000000000048E+002,0.4457244369138021E-006,0.1230000000000000E+003,0.7216581000001554E-002,0.5867139024391507E-004,0.7067973366532985E-012
0.3888000000000048E+002,0.4451663221171023E-006,0.1230000000000000E+003,0.7283735000001457E-002,0.5921735772358908E-004,0.7065307041198380E-012
0.3890000000000048E+002,0.4446966085789527E-006,0.1230000000000000E+003,0.7268985999999700E-002,0.5909744715446911E-004,0.6994951254721503E-012
0.3892000000000048E+002,0.4443131462065720E-006,0.1230000000000000E+003,0.7300103999998697E-002,0.5935043902437965E-004,0.6921227517599176E-012
0.3894000000000049E+002,0.4440135007671090E-006,0.1230000000000000E+003,0.7267594000001765E-002,0.5908613008131516E-004,0.6801032958899995E-012
0.3896000000000049E+002,0.4437949718751191E-006,0.1230000000000000E+003,0.7329755000000659E-002,0.5959150406504601E-004,0.6671064364463663E-012
0.3898000000000049E+002,0.4436546138024084E-006,0.1230000000000000E+003,0.7309248000002100E-002,0.5942478048782195E-004,0.6508946871802668E-012
0.3900000000000050E+002,0.4435892590531133E-006,0.1230000000000000E+003,0.7327758999998935E-002,0.5957527642275557E-004,0.6332323391618548E-012
0.3902000000000050E+002,0.4435955445760862E-006,0.1230000000000000E+003,0.7320489999997903E-002,0.5951617886177158E-004,0.6134611505094886E-012
0.3904000000000050E+002,0.4436699405180341E-006,0.1230000000000000E+003,0.7449037000000658E-002,0.6056127642276957E-004,0.5922197287384990E-012
0.3906000000000051E+002,0.4438087813247416E-006,0.1230000000000000E+003,0.7274573000000117E-002,0.5914286991870014E-004,0.5696808289281234E-012
0.3908000000000051E+002,0.4440082990102849E-006,0.1220000000000000E+003,0.7229975000001332E-002,0.5926209016394534E-004,0.9860157579831155E-012
0.3910000000000051E+002,0.4442646584099575E-006,0.1220000000000000E+003,0.7091813999998919E-002,0.5812962295081081E-004,0.9402884870494432E-012
0.3912000000000052E+002,0.4445739940795383E-006,0.1220000000000000E+003,0.7266398000002283E-002,0.5956063934428101E-004,0.8804440579857986E-012
0.3914000000000052E+002,0.4449324486743068E-006,0.1220000000000000E+003,0.7224261999997594E-002,0.5921526229506225E-004,0.8352722346367114E-012
0.3916000000000052E+002,0.4453362124438481E-006,0.1220000000000000E+003,0.7225936999997629E-002,0.5922899180325925E-004,0.7697203601259859E-012
0.3918000000000053E+002,0.4457815635223742E-006,0.1220000000000000E+003,0.7255846999999704E-002,0.5947415573770249E-004,0.7171429812732315E-012
0.3920000000000053E+002,0.4462649086919451E-006,0.1220000000000000E+003,0.7203817999997142E-002,0.5904768852456674E-004,0.6507116876665058E-012
0.3922000000000053E+002,0.4467828242323439E-006,0.1220000000000000E+003,0.7234569000001301E-002,0.5929974590165000E-004,0.5955269659021945E-012
0.3924000000000053E+002,0.4473320964843566E-006,0.1210000000000000E+003,0.7202389999999781E-002,0.5952388429751885E-004,0.9824369212548835E-012
0.3926000000000054E+002,0.4479097617585437E-006,0.1210000000000000E+003,0.7208866999999231E-002,0.5957741322313414E-004,0.8595634853829680E-012
0.3928000000000054E+002,0.4485131450666271E-006,0.1190000000000000E+003,0.7053016000000412E-002,0.5926904201681018E-004,0.9798355020081857E-012
0.3930000000000054E+002,0.4491398975127819E-006,0.1180000000000000E+003,0.7019422000002606E-002,0.5948662711866616E-004,0.8310043207801081E-012
0.3932000000000055E+002,0.4497880315961943E-006,0.1190000000000000E+003,0.7069856000001096E-002,0.5941055462185795E-004,0.7654563023664626E-012
0.3934000000000055E+002,0.4504559542286123E-006,0.1200000000000000E+003,0.7112847000001921E-002,0.5927372500001600E-004,0.9661445181411823E-012
0.3936000000000055E+002,0.4511424971499688E-006,0.1210000000000000E+003,0.7204715999996836E-002,0.5954310743799038E-004,0.9530235953125732E-012
0.3938000000000056E+002,0.4518469439667124E-006,0.1220000000000000E+003,0.7188821999999817E-002,0.5892477049180178E-004,0.6960090224812537E-012
