001-TIME,002-nPart-Spec-001,003-nPart-Spec-002,004-nPart-Spec-003,005-nPart-Spec-004,006-TempTra-001,007-TempTra-002,008-TempTra-003,009-TempTra-004,010-TempVib001,011-TempVib002,012-TempVib003,013-XiVibMean001,014-XiVibMean002,015-XiVibMean003,016-TempRot001,017-TempRot002,018-TempRot003,019-TempTotal001,020-TempTotal002,021-TempTotal003,022-TempTotal004
0.000918400000002,171,2825,2825,5821,2929.3135915675,3118.21080942878,3194.65995167918,3149.76336098403,3080.67098690246,3165.83712356097,0,10.7650591450533,7.32723880995316,0,2948.83312692164,3203.42634483636,0,3029.99500904896,3163.5777449305,3194.65995167918,3174.73812737841
0.000918500000002,171,2825,2825,5821,3042.40338384885,3154.66998486628,3193.59759099032,3170.26402343808,3091.13625336047,3157.39087128175,0,10.7843792798626,7.31755551853853,0,2958.16346678148,3188.21396265639,0,3058.65861691157,3163.72135849167,3193.59759099032,3175.13428204407
0.000918600000002,171,2825,2825,5821,3115.5696594713,3164.25778178086,3175.91763105243,3168.48616269088,3093.83090280774,3160.2282841568,0,10.7893379981955,7.32081273601477,0,2913.82716617817,3184.79635559554,0,3065.55135182431,3166.66878511486,3175.91763105243,3168.18689346067
0.000918700000002,171,2825,2825,5821,3391.3961833962,3165.43434544228,3216.7607145172,3196.98158250236,3088.37893764698,3161.41603838357,0,10.779298502524,7.32217494842368,0,3173.74991192207,3107.05804265712,0,3157.81954387362,3150.08012164416,3216.7607145172,3182.66835666693
0.000918800000002,171,2825,2825,5821,3217.59816196802,3167.61870399018,3199.20277198868,3184.41504128789,3087.75227498483,3156.46706243871,0,10.7781428283029,7.31649410224786,0,3232.80017903314,3145.90066361856,0,3136.90439995681,3156.59890856732,3199.20277198868,3176.69651262039
0.000918900000002,171,2825,2825,5821,3304.45885379913,3171.83248624659,3170.31388415072,3174.99157539462,3087.62694245239,3157.39087128175,0,10.7779116511093,7.31755551853853,0,3192.52014339408,3165.01675192159,0,3145.15349026929,3162.36194023821,3170.31388415072,3165.71559023102
0.000919000000002,171,2825,2825,5821,3470.88093852233,3205.82285538656,3161.65245375701,3192.1728893348,3109.99879949139,3158.18270743293,0,10.8189542468094,7.31846494138227,0,3316.0231298957,3112.67520689348,0,3211.11801197919,3158.66308878849,3161.65245375701,3161.65479947423
0.000919100000002,171,2825,2825,5821,3151.0332308544,3186.4378028943,3128.44099934266,3157.25121092519,3142.83592298839,3159.10651627597,0,10.878395516828,7.31952551196665,0,3364.10218470246,3169.32160354649,0,3183.62123981865,3167.56320803765,3128.44099934266,3149.04846553142
0.000919200000002,171,2825,2825,5821,3156.17838428274,3133.52613058557,3197.02659455865,3165.00909676083,3135.37863730873,3156.53304878465,0,10.8649791203364,7.31656993280873,0,3431.12895020837,3157.23554404295,0,3191.68764147914,3151.50823615197,3197.02659455865,3174.77915881299
0.000919300000002,171,2825,2825,5821,3200.94755873125,3123.57610706043,3200.44413983185,3163.15396495683,3166.96243548142,3150.3303322671,0,10.9214729286025,7.30943168273877,0,2927.14698354721,3203.81105148325,0,3130.47087303538,3156.35459265174,3200.44413983185,3176.99139985487
0.000919400000002,171,2825,2825,5821,2963.17884853459,3167.50121172945,3118.57228244163,3137.75317026846,3195.41292034333,3145.97523343562,0,10.9716343757628,7.30440739832703,0,3074.08720215741,3255.94366806626,0,3132.91573554075,3175.62580162425,3118.57228244163,3146.68238760756
0.000919500000002,171,2825,2825,5821,3515.45383393388,3146.47123697389,3124.83353171048,3146.80958205395,3159.75581486662,3157.85277570327,0,10.9086579389547,7.31808605585575,0,2917.85302744654,3216.11287334866,0,3179.94580842933,3168.41252701875,3124.83353171048,3147.60193251185
0.000919600000002,171,2825,2825,5821,2927.54553065846,3173.74118036714,3151.68163308092,3155.80308086813,3183.00499963263,3154.09155398518,0,10.9498417107894,7.31376265260867,0,3008.63473303868,3198.22963666287,0,3106.92822978979,3168.46488571507,3151.68163308092,3158.51204997298
0.000919700000002,171,2825,2825,5821,3310.80280458028,3139.9621694967,3194.75618175798,3171.57303244764,3200.86488550409,3149.34053707812,0,10.9811692048929,7.30829069391359,0,2921.57933044146,3182.06886919008,0,3170.94686856254,3154.60416523314,3194.75618175798,3174.57050245217
0.000919800000002,171,2825,2825,5821,2999.11062360177,3151.41192163024,3221.88088303327,3181.13727706757,3199.674226446,3147.22897400832,0,10.979089000578,7.30585482728645,0,3184.49372428264,3150.70515647841,0,3161.55484825081,3148.95583715047,3221.88088303327,3184.71733612265
0.000919900000002,171,2825,2825,5821,2976.9706577111,3061.72059663003,3218.38941664546,3135.26417625354,3213.83680261074,3157.12692589803,0,11.0037562284655,7.31725230323228,0,3242.73038455348,3202.13934779145,0,3177.14386956185,3145.77460496265,3218.38941664546,3181.93694601237
0.000920000000002,171,2825,2825,5821,3313.94198525608,3178.88375627969,3109.66716694684,3149.25965256721,3208.94883384591,3158.97454358411,0,10.9952615431465,7.31937402974622,0,3472.5471776125,3157.36888103424,0,3274.01252720085,3163.09715852941,3109.66716694684,3140.42524679982
0.000920100000002,171,2825,2825,5821,3550.9379762601,3137.00587480215,3138.91611596401,3150.09277063303,3213.14747368236,3161.15209299984,0,11.0025594555433,7.3218722994777,0,3379.83519297509,3150.45267624889,0,3302.15964091334,3153.30508002029,3138.91611596401,3150.69475644251
0.000920200000002,171,2825,2825,5821,3435.39023955167,3143.32780550361,3120.98001703805,3141.06190167386,3231.63402221598,3154.88339013636,0,11.0345195142461,7.31467347095626,0,3640.05099992864,3168.25374721999,0,3339.44566806893,3155.29228618361,3120.98001703805,3144.04989964628
0.000920300000002,171,2825,2825,5821,3052.26650132226,3170.80505278592,3175.96647395475,3169.82771598841,3241.2846272132,3151.51808649386,0,11.0510928340415,7.3108001759942,0,3179.05417014582,3146.4142190477,0,3197.07949876711,3154.71468594507,3175.96647395475,3166.27295499161
0.000920400000002,171,2825,2825,5821,2889.34246994481,3155.48641672926,3192.11436400585,3165.44404190641,3216.65678459044,3144.72149286293,0,11.0086480369439,7.30295912422133,0,3271.18517288526,3184.0796029377,0,3168.54256779467,3156.02492546158,3192.11436400585,3173.90727913389
0.000920500000002,171,2825,2825,5821,3183.19110099341,3108.91955306023,3240.53015808435,3174.97356334879,3224.55273413361,3145.18339728445,0,11.022310299239,7.30349279726237,0,3204.95147315635,3165.3263315156,0,3213.80867653289,3141.54805649717,3240.53015808435,3191.7079951692
0.000920600000002,171,2825,2825,5821,3031.75524344186,3189.06994637754,3213.91689959164,3196.50712703856,3208.8861675797,3153.4976768718,0,10.9951525086526,7.31307931877563,0,3093.1638609839,3102.65885120459,0,3157.19144511377,3150.05747589442,3213.91689959164,3181.25877819319
0.000920700000002,171,2825,2825,5821,3036.30521451371,3177.1090340658,3183.78369543415,3176.21201726837,3220.91809069311,3147.22897400832,0,11.0160276816749,7.30585482728645,0,2992.17751985842,3167.66581744587,0,3148.04207260942,3158.57365741607,3183.78369543415,3170.49900639376
0.000920800000002,171,2825,2825,5821,2927.48129170821,3173.01638100217,3218.74826254355,3187.99766687833,3217.34611351881,3141.0922438367,0,11.009842815771,7.29876198132824,0,2860.41240370707,3174.86121509345,0,3103.27124428675,3155.91161766589,3218.74826254355,3184.86059858524
0.000920900000002,170,2826,2826,5822,2830.33541756443,3192.02370395184,3207.88341457222,3189.16086189195,3211.83148209183,3139.50857153435,0,11.0002736178606,7.29692827538225,0,2887.39829297862,3169.05709433259,0,3087.25773648477,3158.02344659034,3207.88341457222,3180.15915576225
0.000921000000002,170,2826,2826,5822,3117.7607212737,3161.11179669096,3203.29582542887,3180.3220994035,3211.51815076076,3141.15823018263,0,10.9997291599412,7.29883835637667,0,2976.9441486961,3174.1509086719,0,3153.57638678394,3153.10203540353,3203.29582542887,3177.47996229227
0.000921100000002,170,2826,2826,5822,3189.05193338618,3168.03694854571,3228.90865101085,3198.19771436319,3215.52879179856,3143.79768401989,0,11.0066921001344,7.30189143368119,0,2734.70037285347,3140.64795446795,0,3126.0395587889,3148.5540455672,3228.90865101085,3186.90077387902
0.000921200000002,170,2826,2826,5822,3146.03589633405,3163.66171275839,3194.49233580907,3178.11223696813,3223.86340520524,3156.26910340092,0,11.0211196007213,7.31626659661281,0,3060.53075811296,3115.66630575637,0,3181.35853567482,3148.78723420445,3194.49233580907,3171.92356851991
0.000921300000002,170,2826,2826,5822,3375.38099746891,3184.21255354908,3166.14225426842,3181.02326631088,3227.24738358089,3156.07114436313,0,11.0269611147267,7.31603907004699,0,3170.46038574368,3102.60332878703,0,3243.34184966359,3150.3653020499,3166.14225426842,3160.73831477128
0.000921400000002,170,2826,2826,5822,3262.08130290054,3161.82805179083,3149.4472709796,3158.74577183826,3223.61274014038,3154.02556763925,0,11.0206865228969,7.31368673594417,0,3050.64847837196,3162.48048393292,0,3199.90705139028,3157.68888061207,3149.4472709796,3154.9211547809
0.000921500000002,170,2826,2826,5822,3178.14591115645,3146.35674741457,3227.69849650586,3186.76827966604,3227.93671250926,3151.05618207234,0,11.0281499040722,7.31026807401624,0,2946.83049860764,3122.05310051354,0,3169.63965432293,3143.45997528766,3227.69849650586,3185.11380668557
0.000921600000002,170,2826,2826,5822,3074.09952455718,3131.20228457391,3224.69852059621,3174.91799975704,3229.12737156736,3146.7670695868,0,11.0302023528235,7.30532166226964,0,3077.02502252602,3153.87465101105,0,3175.0240456605,3144.86019266868,3224.69852059621,3184.49450557349
0.000921700000002,170,2826,2826,5822,3182.867790027,3166.22462622306,3179.19623901804,3173.00702326966,3243.16461519967,3148.35074188915,0,11.0543126076679,7.30714917947712,0,3217.248914355,3139.77906072391,0,3227.99909173344,3150.44785593887,3179.19623901804,3166.66679112726
0.000921800000002,170,2826,2826,5822,2950.19941683621,3130.74179452559,3235.88365387926,3176.50591172351,3276.81640015748,3149.73645515371,0,11.1114662758288,7.30874715249823,0,3044.6363410016,3125.81959535175,0,3178.84752359197,3140.06352652901,3235.88365387926,3187.7071128211
0.000921900000002,170,2826,2826,5822,2769.17329717569,3132.5537850096,3210.84406722009,3159.94534368275,3262.34049266166,3147.8228511217,0,11.0869915965792,7.3065401567452,0,3054.62058784718,3170.14536528522,0,3139.28423146924,3149.41307246437,3210.84406722009,3178.93593199898
0.000922000000002,169,2827,2827,5823,2946.83790970652,3125.56355781663,3148.25439563181,3131.39257447006,3249.93257195096,3157.12692589803,0,11.0658801425491,7.31725230323228,0,2985.00534626069,3193.67342726017,0,3150.08037273414,3158.24948477893,3148.25439563181,3153.15989230865
0.000922100000002,169,2827,2827,5823,2881.03393144585,3187.38574657353,3135.79662906066,3153.44861932547,3251.93789246986,3161.15209299984,0,11.0693004681404,7.3218722994777,0,2896.75160615067,3136.87783352881,0,3124.32453502177,3161.59333595547,3135.79662906066,3147.98768289873
0.000922200000002,169,2827,2827,5823,3114.06159548481,3035.49465192143,3151.25892730307,3093.97712143304,3254.94587324821,3158.84257089224,0,11.0744248934823,7.31922253823942,0,3311.13061653876,3239.80549172192,0,3240.06404823778,3149.29584291632,3151.25892730307,3152.88324910912
0.000922300000002,169,2827,2827,5823,3045.31974805768,3087.42582134742,3172.12279411877,3127.3231965215,3267.41646022513,3163.46161510744,0,11.0955925996587,7.3245192207508,0,3371.24656238789,3148.51136564779,0,3246.66258299357,3142.9762133352,3172.12279411877,3160.13581840946
0.000922400000002,169,2827,2827,5823,2997.23648683284,3152.13028643216,3161.83435427735,3152.34604251426,3278.69638814395,3166.9588914418,0,11.1146326093404,7.32852201886341,0,3564.00204540719,3065.48704803937,0,3279.37050532307,3140.78184459877,3161.83435427735,3155.02483421301
0.000922500000002,169,2827,2827,5823,3412.06912680103,3137.34445266829,3177.10380636311,3164.620455214,3288.15899434251,3161.02012030798,0,11.1305274930325,7.32172096109508,0,3539.45404902964,3065.96588358983,0,3353.86716134991,3134.28260537926,3177.10380636311,3161.44477696442
0.000922600000002,169,2827,2827,5823,3258.85679290804,3184.96688870874,3118.23151052797,3154.71211963655,3311.78417670581,3161.94392915102,0,11.1699061625603,7.3227801350606,0,3626.90060589421,3069.07961859856,0,3357.59497664408,3146.21717761267,3118.23151052797,3138.76523998393
0.000922700000002,168,2828,2828,5824,3159.14935628345,3155.47431065834,3190.71908672107,3172.69437150491,3246.86192490639,3161.61399742136,0,11.0606364909643,7.3224019107944,0,3651.63581119295,3043.16600643439,0,3302.61505894067,3133.55876866061,3190.71908672107,3166.19112378459
0.000922800000002,168,2828,2828,5824,3170.89028852507,3175.04037596694,3187.63907127106,3181.03829760668,3227.74871371061,3162.60379261033,0,11.0278257273201,7.32353640981854,0,3217.13490735128,3054.07293080425,0,3215.86130671714,3140.96668167513,3187.63907127106,3165.79013888398
0.000922900000002,168,2828,2828,5824,3208.99264910809,3167.52648781291,3160.16389089082,3165.14751992176,3251.687227405,3155.67522628754,0,11.0688731044087,7.31558395411233,0,2947.5591767368,3120.76928169887,0,3190.73019289365,3150.48100803709,3160.16389089082,3156.34382667827
0.000923000000002,168,2828,2828,5824,3248.07388148912,3214.22762079213,3130.4559616785,3174.52637076187,3260.58583720762,3149.67046880778,0,11.0840136272962,7.30867108190667,0,2937.47842820577,3117.81050641852,0,3201.65014936947,3157.04096945218,3130.4559616785,3145.41870644431
0.000923100000002,168,2828,2828,5824,3066.4671434367,3174.72962150894,3172.82476832321,3170.68171266186,3266.85246382919,3149.14257804033,0,11.0946379467682,7.30806243308593,0,2913.42454110747,3128.64360313566,0,3169.66176961757,3150.2895673762,3172.82476832321,3161.79095443916
0.000923200000002,168,2828,2828,5824,3204.06792785186,3168.39377842997,3141.13781264649,3156.18797243189,3256.76319496846,3148.94461900254,0,11.0775173800957,7.30783415123114,0,3110.40733150242,3152.11587261104,0,3221.79597002253,3154.04396412036,3141.13781264649,3149.73141958455
0.000923300000002,168,2828,2828,5824,2854.54855270476,3222.22411128411,3166.25647764486,3184.44149422142,3251.24856354149,3142.93986152278,0,11.0681250962489,7.30089959531186,0,3065.45626119749,3118.25065185719,0,3148.86608569533,3155.25369932853,3166.25647764486,3160.4121364831
0.000923400000002,168,2828,2828,5824,2875.93310262577,3152.03901790646,3216.87433812977,3175.55695949718,3259.14451308466,3139.17863980469,0,11.0815655965554,7.29654608291487,0,3047.40800444921,3148.60435786216,0,3154.65504183602,3144.20688458802,3216.87433812977,3179.79391223804
0.000923500000002,168,2828,2828,5824,3332.90083627166,3167.26146014429,3146.04689651159,3161.73821653786,3259.58317694817,3135.6153771244,0,11.0823108253448,7.29241465585629,0,3025.10425537777,3192.64033457902,0,3231.27999293027,3155.6277773023,3146.04689651159,3153.15779813839
0.000923600000002,168,2828,2828,5824,3269.72652685413,3181.08816722415,3192.07891436088,3188.98189615968,3272.99375791832,3126.377288694,0,11.1050194383937,7.2816715037395,0,2898.85543156851,3172.18628432303,0,3206.80168626825,3149.08223380521,3192.07891436088,3171.62541385762
0.000923700000002,168,2828,2828,5824,3089.44935055549,3150.55550252991,3178.787458139,3162.50161120621,3252.87788646309,3123.93579389454,0,11.0709026321114,7.27882448981999,0,3321.52348422736,3218.53892186878,0,3236.22095738571,3151.32289507263,3178.787458139,3167.10803566677
0.000923800000002,168,2828,2828,5824,3315.35764007063,3068.52016344602,3240.14747806499,3158.97873862036,3268.60711928322,3128.15892003415,0,11.0976071465638,7.28374700565575,0,3335.84689635319,3202.5717678014,0,3288.60821596539,3131.49549920255,3240.14747806499,3188.78649038372
0.000923900000002,168,2828,2828,5824,2981.73740573138,3103.76373421946,3198.02174926264,3146.01326089462,3271.3017687305,3130.60041483361,0,11.1021622219396,7.28658840842367,0,3598.33037617855,3206.0625078347,0,3277.87361221369,3141.57962429481,3198.02174926264,3172.91817501242
0.000924000000002,168,2828,2828,5824,2875.08519944444,3118.86105078664,3174.17554844401,3138.68849864885,3274.18441697642,3137.33102211861,0,11.1070287110183,7.2944047183892,0,3285.47710543116,3212.33673791046,0,3206.17613763786,3150.08881285632,3174.17554844401,3163.40267940942
0.000924100000002,168,2828,2828,5824,3307.92029519358,3111.285182773,3153.73471848488,3137.56986441446,3273.05642418454,3137.99088557793,0,11.1051252176069,7.29516970319966,0,3308.50842940992,3212.38124482601,0,3285.38884654448,3148.75073088438,3153.73471848488,3155.11232435366
0.000924200000002,168,2828,2828,5824,3154.75700465578,3157.73837919362,3139.74488329102,3148.91515162924,3257.7031889617,3146.04121978156,0,11.0791159029705,7.30448359986273,0,3314.38731749357,3163.69087880885,0,3249.57711451437,3152.6585720942,3139.74488329102,3149.18371000477
0.000924300000002,167,2829,2829,5825,3027.87555310793,3155.70716914911,3146.41648871188,3147.53013655927,3275.43774230073,3143.99564305768,0,11.1091425211691,7.30212026318476,0,3254.00647145284,3161.93412960602,0,3228.27112485491,3150.68254981836,3146.41648871188,3150.83510006057
0.000924400000002,167,2829,2829,5825,2937.71390981929,3139.38113716945,3137.41271551365,3132.64343900091,3294.80161856137,3139.17863980469,0,11.1416434682154,7.29654608291487,0,3372.92987258873,3195.72192300363,0,3245.98025754684,3151.98176481396,3137.41271551365,3147.60097645616
0.000924500000002,167,2829,2829,5825,2922.27845392212,3168.0241433355,3110.79264918248,3133.18338331989,3294.86428482759,3144.25958844141,0,11.1417481714414,7.30242533637234,0,3270.16608877045,3184.24352413391,0,3225.33508226507,3158.63632553437,3110.79264918248,3137.31253703214
0.000924600000002,167,2829,2829,5825,3412.08441677448,3166.4121631114,3080.19674832308,3131.58364086686,3308.14953326531,3148.68067361881,0,11.1638761545843,7.30752974271124,0,3334.84391172333,3162.31631328329,0,3330.98165943378,3155.75196252746,3080.19674832308,3124.08117426981
0.000924700000002,167,2829,2829,5825,2791.4533595186,3203.31086696431,3119.90414695253,3150.9953623022,3280.70170866285,3138.7827217291,0,11.1180069539913,7.29608737435624,0,3124.83142979658,3179.28673746325,0,3167.64205813032,3162.48115827185,3119.90414695253,3141.95094458155
0.000924800000002,167,2829,2829,5825,2907.74108293367,3124.66518703039,3213.00974419105,3161.35195558376,3256.57519616982,3136.14326789185,0,11.0771975905289,7.29302715239934,0,3258.1094317171,3168.06801547955,0,3195.56403625653,3140.75771721746,3213.00974419105,3177.41928624541
0.000924900000002,167,2829,2829,5825,3219.19135632688,3141.38649939599,3115.70481122113,3131.14442476265,3256.63786243603,3138.71673538317,0,11.0773041901998,7.29601091469833,0,3238.7750946047,3220.04154751829,0,3246.92158520788,3157.66856462432,3115.70481122113,3139.84707038566
0.000925000000002,167,2829,2829,5825,3501.75142167665,3140.82006766613,3112.65109717615,3137.48710948649,3295.36561495731,3139.77251691807,0,11.1425856867588,7.2972339870391,0,3160.56493793695,3197.73281892653,0,3307.89321102835,3153.08532757043,3112.65109717615,3137.8860964549
0.000925100000002,167,2829,2829,5825,3100.66564792343,3144.11829379203,3088.04863469751,3115.64144272963,3287.21900034928,3146.17319247342,0,11.128951683203,7.30463599591115,0,3233.27096012486,3217.59672042776,0,3245.09708937102,3161.81479949542,3088.04863469751,3128.37680158915
0.000925200000002,167,2829,2829,5825,3152.19725066683,3124.16797188378,3085.22108929956,3106.05641115005,3241.15929468076,3140.10244864773,0,11.0508780807102,7.29761607372436,0,2974.7353851439,3289.19347521397,0,3178.6312620712,3170.14314520508,3085.22108929956,3129.14280518103
0.000925300000002,167,2829,2829,5825,2919.44706447184,3143.69421879706,3150.16110104061,3140.40589864164,3231.75935474842,3136.40721327557,0,11.0347352377718,7.293333344123,0,2960.07469804798,3235.80387670031,0,3128.9112143766,3160.48326692995,3150.16110104061,3154.5649939553
0.000925400000002,167,2829,2829,5825,2981.30925166482,3137.30069587948,3191.08695688019,3158.95061196311,3204.43686267839,3132.44803251969,0,10.9874027417535,7.28873650721795,0,3217.07988963649,3204.21667595726,0,3167.26497938546,3149.74568307264,3191.08695688019,3170.32597252943
0.000925500000002,167,2829,2829,5825,3407.83231839398,3107.61718235999,3181.52974520037,3152.12097085666,3214.02480140938,3131.39225098479,0,11.0040825530281,7.28750924905339,0,3080.6677643945,3226.63793774723,0,3224.68997192614,3147.52859756368,3181.52974520037,3166.25395313153
0.000925600000002,167,2829,2829,5825,3186.36877647073,3129.70115826681,3154.08994610961,3143.17057853245,3213.64880381209,3134.62558193543,0,11.0034298747408,7.29126581824449,0,3161.73982400978,3230.27714651367,0,3199.67709203505,3155.1037987171,3154.08994610961,3155.8893010274
0.000925700000002,167,2829,2829,5825,3081.55692877747,3185.29876135112,3149.87501533568,3165.12045001764,3214.71413033776,3140.96027114484,0,11.0052788269856,7.29860922418575,0,3325.05616239661,3151.83028116885,0,3210.68917378158,3153.41461865583,3149.87501533568,3153.33759082978
0.000925800000002,167,2829,2829,5825,3302.91926711504,3255.19652733015,3133.13057637875,3197.28152686707,3244.41794052398,3142.3459844094,0,11.0564575346332,7.30021270576673,0,3419.16422957366,3064.47772995208,0,3285.44303881894,3150.23659997412,3133.13057637875,3145.80510375709
0.000925900000002,167,2829,2829,5825,3142.13473754982,3179.38672164759,3157.43467839151,3167.65738058051,3253.62988165768,3141.35618922043,0,11.0721838519046,7.29906746743187,0,3608.91231834994,3115.62020676244,0,3296.46926788369,3144.12959043806,3157.43467839151,3154.958915752
0.000926000000002,167,2829,2829,5825,3331.7011539092,3141.64672851912,3133.84827487004,3143.30806133747,3252.62722139823,3145.5133290141,0,11.0704754578485,7.30387392202005,0,3695.86712876706,3143.77368720323,0,3344.41971560899,3144.24913130627,3133.84827487004,3144.93659306085
0.000926100000002,167,2829,2829,5825,3038.73982514472,3169.456285884,3109.27489271972,3136.4806961492,3269.23378194538,3145.7112880519,0,11.098666981431,7.30410256877199,0,3613.91552398137,3160.00151652661,0,3289.26828849949,3154.28801679633,3109.27489271972,3136.29652793139
0.000926200000002,167,2829,2829,5825,3480.65944437586,3115.69984670584,3176.77579318277,3155.8255300353,3243.66594532939,3142.80788883092,0,11.0551707308964,7.30074696961328,0,3466.94758196584,3146.72066228906,0,3324.62821940076,3137.57616717199,3176.77579318277,3161.97675682121
0.000926300000002,167,2829,2829,5825,3347.17024815486,3188.69743693897,3218.13324692025,3207.53672722397,3219.10076897285,3136.14326789185,0,11.0128823063864,7.29302715239934,0,3322.59710407682,3079.16938378514,0,3259.93438142882,3135.14581674496,3218.13324692025,3179.02755584678
0.000926400000002,167,2829,2829,5825,3264.769878522,3089.26339062124,3198.34016223152,3147.26987480406,3228.81404023628,3131.12830560106,0,11.0296623470188,7.28720233999769,0,3243.45935965929,3223.91820920971,0,3237.72810265471,3142.62620876963,3198.34016223152,3172.41106552886
0.000926500000002,167,2829,2829,5825,3163.809887402,3213.55304093998,3204.49461962549,3207.72756788598,3226.93405224981,3127.23511119111,0,11.0264206274964,7.28267103510964,0,3113.8788134917,3121.70903777941,0,3195.89181369708,3145.48261339687,3204.49461962549,3175.58790130604
0.000926600000002,167,2829,2829,5825,3305.08388467176,3167.9915853352,3212.54168938164,3193.55839363332,3193.21960102578,3131.45823733072,0,10.967791525869,7.2875859704089,0,2937.09834698225,3156.042243639,0,3167.71416559343,3145.25698627929,3212.54168938164,3178.57866422299
0.000926700000002,167,2829,2829,5825,3263.80258336562,3208.62408168227,3146.56552001302,3180.06633727348,3200.17555657572,3124.85960273758,0,10.9799650199597,7.27990212037683,0,3161.96458184064,3192.03602141135,0,3204.66603438736,3158.95794839937,3146.56552001302,3154.24980598822
0.000926800000002,167,2829,2829,5825,3332.21677282372,3170.02970690889,3198.76578519017,3188.63564776134,3177.99169833538,3126.64123407773,0,10.9409998670783,7.28197909451995,0,3096.82000763822,3180.60265678996,0,3190.9283699069,3148.62965045392,3198.76578519017,3174.19171248268
0.000926900000002,167,2829,2829,5825,3552.66918609632,3195.66643766976,3168.06729679888,3192.4975946592,3180.12235138671,3134.62558193543,0,10.9447602422978,7.29126581824449,0,2703.92100615429,3167.01337594991,0,3161.7707472848,3155.71356204803,3168.06729679888,3161.88699819304
0.000927000000002,167,2829,2829,5825,3545.32195582449,3189.10236914139,3184.08071861152,3196.8761754293,3219.79009790122,3135.6153771244,0,11.0140756992432,7.29241465585629,0,2941.44221099251,3127.9326012079,0,3228.10979246153,3145.95305104288,3184.08071861152,3166.82572870272
0.000927100000002,167,2829,2829,5825,3634.04872096008,3123.80552372027,3167.57158515221,3159.68960985418,3214.46346527289,3137.52898115641,0,11.0048438636199,7.29463423854709,0,3084.09733974735,3189.08978656246,0,3265.48759683468,3146.06716595134,3167.57158515221,3159.93484215336
0.000927200000002,167,2829,2829,5825,3118.31024374251,3192.98342695211,3114.39481479696,3152.67482516964,3211.58081702697,3146.43713785714,0,10.9998380580151,7.30494075991887,0,2748.61934094047,3192.78838797795,0,3113.42128501154,3167.38368866682,3114.39481479696,3140.10175809373
0.000927300000002,167,2829,2829,5825,3004.26037460884,3138.4923116996,3203.34802072491,3166.14210866758,3190.77561664337,3145.44734266817,0,10.9635047518625,7.30379770175256,0,2856.94332271142,3169.45607270379,0,3098.75202654605,3149.29294362724,3203.34802072491,3174.09663117347
0.000927400000002,167,2829,2829,5825,3115.9394721253,3207.80889316624,3131.12083149358,3167.93031466224,3144.02658204649,3138.71673538317,0,10.8805331675483,7.29601091469833,0,3093.66157764913,3189.11126435877,0,3130.08411111743,3165.67670575141,3131.12083149358,3147.87369603823
0.000927500000002,167,2829,2829,5825,3147.04283586278,3235.07323945082,3203.92551736974,3217.42208354239,3141.20660006678,3138.18884461572,0,10.8754683217055,7.29539915275048,0,2908.2792312223,3102.97779365844,0,3100.83596346234,3152.10493916149,3203.92551736974,3175.80253518027
0.000927600000002,167,2829,2829,5825,3604.76315884689,3211.78757342488,3179.98247881111,3207.60736915074,3105.73749338872,3139.04666711283,0,10.8111709752752,7.29639318946872,0,2719.2500255944,3142.18913536882,0,3125.82024630868,3156.1678608426,3179.98247881111,3166.86374111826
0.000927700000002,167,2829,2829,5825,3234.65945367413,3221.7290425127,3087.84740774267,3157.07809554266,3102.66684634415,3143.92965671175,0,10.8055524503119,7.30204398902782,0,2844.51136627559,3221.96948590319,0,3080.14520539633,3179.07595793905,3087.84740774267,3131.93312460339
0.000927800000002,167,2829,2829,5825,2893.89486152016,3219.43141370621,3096.68026545601,3150.48246905129,3093.39223894424,3147.09700131646,0,10.788531208169,7.30570250612216,0,2951.43708914945,3222.2184125059,0,3032.3769202749,3180.34345865564,3096.68026545601,3135.46902338159
0.000927900000002,167,2829,2829,5825,2863.21351869483,3170.17453107857,3096.34656830913,3125.51842880512,3087.06294605645,3161.35005203764,0,10.7768711789945,7.32209928966435,0,3161.54238866779,3210.44045348923,0,3060.3529624445,3174.39188859056,3096.34656830913,3133.21854751887
0.000928000000002,167,2829,2829,5825,3158.76747440419,3130.95518963666,3154.63095233354,3143.25104958956,3083.61630141459,3160.2282841568,0,10.7705065193205,7.32081273601477,0,3229.43276648332,3176.57671007105,0,3123.14420198285,3157.3175003641,3154.63095233354,3155.0330050494
0.000928100000002,167,2829,2829,5825,3290.45186013861,3155.1302157564,3174.3402191891,3168.33945426678,3100.22286196174,3157.65481666548,0,10.8010745687322,7.31785869666139,0,2788.93742586553,3152.73895708706,0,3078.60702350615,3155.97876783729,3174.3402191891,3162.67807505978
0.000928200000002,167,2829,2829,5825,3241.98276582919,3184.34221433362,3142.84993553049,3165.84338435348,3127.42002149934,3166.36501432842,0,10.8506074025423,7.32784275614915,0,2609.61982356688,3125.66184887688,0,3055.62959092855,3161.24956559554,3142.84993553049,3149.28543010654
0.000928300000002,167,2829,2829,5825,2694.21534033211,3103.39727861812,3157.18424058665,3117.78868320442,3128.79867935608,3165.11127375573,0,10.8531009507839,7.32640814238665,0,2924.54541542025,3212.48023560846,0,3015.08015274925,3161.88196399763,3157.18424058665,3155.39170442541
