001-TIME,002-nPart-Spec-001     ,003-nPart-Spec-002     ,004-nPart-Spec-003     ,005-nPart-Spec-004     ,006-Ekin-001     ,007-Ekin-002     ,008-Ekin-003     ,009-Ekin-004     ,010-E-kin+pot     ,011-TempTra-001     ,012-TempTra-002     ,013-TempTra-003     ,014-TempTra-004     ,015-E-Vib001     ,016-E-Vib002     ,017-E-Vib003     ,018-E-Vib004     ,019-E-Rot001     ,020-E-Rot002     ,021-E-Rot003     ,022-E-Rot004     ,023-E-Elec001     ,024-E-Elec002     ,025-E-Elec003     ,026-E-Elec004     ,027-E-TotalPart     ,028-E-Tot     ,029-TempVib001     ,030-TempVib002     ,031-TempVib003     ,032-XiVibMean001     ,033-XiVibMean002     ,034-XiVibMean003     ,035-TempRot001     ,036-TempRot002     ,037-TempRot003     ,038-TempElec001     ,039-TempElec002     ,040-TempElec003     ,041-XiElecMean001     ,042-XiElecMean002     ,043-XiElecMean003     ,044-TempTotal001     ,045-TempTotal002     ,046-TempTotal003     ,047-TempTotal004     ,048-Pmean     ,049-Pmax     ,050-MeanFreePath     ,051-CollRate001+001     ,052-CollRate001+002     ,053-CollRate001+003     ,054-CollRate002+002     ,055-CollRate002+003     ,056-CollRate003+003     ,057-TotalCollRate     ,058-Reaction001     ,059-Reaction002     ,060-Reaction003     ,061-Reaction004     ,062-Reaction005     ,063-Reaction006      
    8.80000000000020E-004,    4.78660000000000E+004,    5.20300000000000E+004,    5.20300000000000E+004,    1.51926000000000E+005,    7.43149301931566E-016,    1.30577598770176E-015,    8.07455653064686E-016,    2.85638094269802E-015,    2.85638094269802E-015,    7.49667427168468E+003,    1.21179069080025E+004,    7.49350932297477E+003,    9.07822095748066E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998833630271E-015,    3.30998833630271E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.49667427168468E+003,    1.21179069080025E+004,    7.49350932297477E+003,    9.07822095748066E+003,    1.36661583169817E-001,    4.61676355725478E-001,    9.31536213798626E-002,    1.18765000000000E+011,    2.24162500000000E+012,    2.57505000000000E+011,    0.00000000000000E+000,    2.44184000000000E+012,    1.40025000000000E+011,    5.19976000000000E+012,    0.00000000000000E+000,    1.00279691208879E-019,    0.00000000000000E+000,    0.00000000000000E+000,    6.06608004276598E-040,    0.00000000000000E+000 
    9.00000000000020E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.51744630415767E-016,    1.29402188106982E-015,    8.10638482955719E-016,    2.85640499444125E-015,    2.85640499444125E-015,    7.58330485680477E+003,    1.20092613016297E+004,    7.52326451808068E+003,    9.07847845617500E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.93663232243663E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.93663232243663E-019,    3.30998818029183E-015,    3.30998818029183E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.24467216815592E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.33996566797821E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.58365588301216E+003,    1.20092613016297E+004,    7.52326451808068E+003,    9.07858905397963E+003,    1.36267452395024E-001,    4.59576322606735E-001,    9.31532179395668E-002,    1.19005000000000E+011,    2.23979000000000E+012,    2.58455000000000E+011,    0.00000000000000E+000,    2.43423000000000E+012,    1.40940000000000E+011,    5.19242000000000E+012,    2.17997506949144E-020,    1.80503142451733E-019,    2.00559047168592E-020,    2.42654126215688E-040,    9.70616504862751E-040,    2.42654126215688E-040 
    9.20000000000021E-004,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.53716349372542E-016,    1.28380784778011E-015,    8.18858781878878E-016,    2.85638297903150E-015,    2.85638297903150E-015,    7.60310924479165E+003,    1.19144446254758E+004,    7.59947773405714E+003,    9.07834718884042E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.15553747539725E-019,    0.00000000000000E+000,    0.00000000000000E+000,    2.15553747539725E-019,    3.30998805539738E-015,    3.30998805539738E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.31239358319052E+003,    0.00000000000000E+000,    0.00000000000000E+000,    7.00514131339176E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.60350827756013E+003,    1.19144446254758E+004,    7.59947773405714E+003,    9.07847291206917E+003,    1.36130408049082E-001,    4.66863813613582E-001,    9.31529319291686E-002,    1.18880000000000E+011,    2.23453500000000E+012,    2.59835000000000E+011,    0.00000000000000E+000,    2.42447000000000E+012,    1.41515000000000E+011,    5.17923500000000E+012,    0.00000000000000E+000,    1.00279523584296E-019,    4.01118094337184E-020,    0.00000000000000E+000,    6.06635315539219E-040,    2.42654126215688E-040 
    9.40000000000021E-004,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.56191490342304E-016,    1.27341868981501E-015,    8.26778401117672E-016,    2.85638858127498E-015,    2.85638858127498E-015,    7.62799002746715E+003,    1.18182458494581E+004,    7.67318851275692E+003,    9.07846669145177E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    4.27693938486917E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.27693938486917E-019,    3.30998792684544E-015,    3.30998792684544E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.76770723027314E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.32510829120531E-003,    0.00000000000000E+000,    0.00000000000000E+000,    7.62893472919188E+003,    1.18182458494581E+004,    7.67318851275692E+003,    9.07876434674099E+003,    1.36077791944760E-001,    4.62438547832015E-001,    9.31523396701854E-002,    1.19575000000000E+011,    2.22823500000000E+012,    2.59710000000000E+011,    0.00000000000000E+000,    2.41941000000000E+012,    1.41110000000000E+011,    5.16804000000000E+012,    0.00000000000000E+000,    6.01676136244821E-020,    2.00558712081607E-020,    0.00000000000000E+000,    6.06662628505973E-040,    0.00000000000000E+000 
    9.60000000000022E-004,    4.78700000000000E+004,    5.20260000000000E+004,    5.20260000000000E+004,    1.51922000000000E+005,    7.64107191791911E-016,    1.26541957390289E-015,    8.27234957204443E-016,    2.85676172289924E-015,    2.85676172289924E-015,    7.70744283531463E+003,    1.17443920960778E+004,    7.67765482951599E+003,    9.07970341278718E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    4.90209910438563E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.90209910438563E-019,    3.30998784246893E-015,    3.30998784246893E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.86319442547192E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.50413547504912E-003,    0.00000000000000E+000,    0.00000000000000E+000,    7.70852314115323E+003,    1.17443920960778E+004,    7.67765482951599E+003,    9.08004381273251E+003,    1.35858666756343E-001,    4.75040650873998E-001,    9.31528702402375E-002,    1.19875000000000E+011,    2.22611000000000E+012,    2.60165000000000E+011,    0.00000000000000E+000,    2.41312500000000E+012,    1.40635000000000E+011,    5.15991000000000E+012,    2.17970184115299E-020,    1.00279021197087E-019,    0.00000000000000E+000,    0.00000000000000E+000,    9.70747615283874E-040,    0.00000000000000E+000 
    9.80000000000020E-004,    4.78690000000000E+004,    5.20270000000000E+004,    5.20270000000000E+004,    1.51923000000000E+005,    7.66085754831628E-016,    1.25534722376065E-015,    8.35407284015095E-016,    2.85684026260728E-015,    2.85684026260728E-015,    7.72759986687492E+003,    1.16506135389884E+004,    7.75339272839337E+003,    9.07989384162047E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.93663232243663E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.93663232243663E-019,    3.30998770648513E-015,    3.30998770648513E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.24467216815592E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.33996566797821E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.72792040534502E+003,    1.16506135389884E+004,    7.75339272839337E+003,    9.07999483920494E+003,    1.35590838450548E-001,    4.66009843249301E-001,    9.31540596362311E-002,    1.18375000000000E+011,    2.22226000000000E+012,    2.59950000000000E+011,    0.00000000000000E+000,    2.41186500000000E+012,    1.40530000000000E+011,    5.15298000000000E+012,    2.17979291155799E-020,    3.00837565735203E-019,    2.00558377156802E-020,    1.21337988635399E-040,    1.45605586362479E-039,    3.64013965906196E-040 
    1.00000000000000E-003,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.70080937879317E-016,    1.24613057796382E-015,    8.40441013758897E-016,    2.85665252960200E-015,    2.85665252960200E-015,    7.76796631457199E+003,    1.15650018386389E+004,    7.79987657125575E+003,    9.07922978236440E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    3.30998758453745E-015,    3.30998758453745E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.13902676070194E+003,    0.00000000000000E+000,    0.00000000000000E+000,    5.41140789269651E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.76821358221377E+003,    1.15650018386389E+004,    7.79987657125575E+003,    9.07930769110480E+003,    1.35447485146359E-001,    4.68039403745284E-001,    9.31536776314966E-002,    1.19495000005892E+011,    2.21354000010914E+012,    2.63150000012975E+011,    0.00000000000000E+000,    2.40316500011849E+012,    1.41455000006975E+011,    5.14080500025348E+012,    0.00000000000000E+000,    1.00279356045748E-019,    0.00000000000000E+000,    0.00000000000000E+000,    3.63997577121531E-040,    1.21332525707177E-040 
    1.01999999999999E-003,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.75730851415564E-016,    1.23863423026889E-015,    8.42287358154931E-016,    2.85665243983935E-015,    2.85665243983935E-015,    7.82504298934314E+003,    1.14953752972897E+004,    7.81708365960774E+003,    9.07926181790458E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    3.30998749477480E-015,    3.30998749477480E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.13902676070194E+003,    0.00000000000000E+000,    0.00000000000000E+000,    5.41140789269651E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.82527996333608E+003,    1.14953752972897E+004,    7.81708365960774E+003,    9.07933648333660E+003,    1.35208166285510E-001,    4.78785795800084E-001,    9.31537485293881E-002,    1.20315000000000E+011,    2.21135000000000E+012,    2.61010000000000E+011,    0.00000000000000E+000,    2.39942500000000E+012,    1.42165000000000E+011,    5.13426500000000E+012,    0.00000000000000E+000,    1.00279356040803E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.85330102804778E-040,    1.21332525701195E-040 
    1.03999999999998E-003,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    7.80489138613121E-016,    1.23074444826483E-015,    8.45364280765645E-016,    2.85659786764358E-015,    2.85659786764358E-015,    7.87301331975831E+003,    1.14220627383243E+004,    7.84532489531269E+003,    9.07895632560388E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998739026191E-015,    3.30998739026191E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.87301331975831E+003,    1.14220627383243E+004,    7.84532489531269E+003,    9.07895632560388E+003,    1.35005378473177E-001,    4.68601084335205E-001,    9.31541223622481E-002,    1.21370000000000E+011,    2.20569500000000E+012,    2.60510000000000E+011,    0.00000000000000E+000,    2.40184000000000E+012,    1.41695000000000E+011,    5.13111000000000E+012,    0.00000000000000E+000,    1.20335428301155E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.85308252431376E-040,    1.21327063107844E-040 
    1.05999999999997E-003,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.84213207293475E-016,    1.22343697404864E-015,    8.48956314097933E-016,    2.85660649544009E-015,    2.85660649544009E-015,    7.91041390556685E+003,    1.13539309579700E+004,    7.87882847331867E+003,    9.07886641032860E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.09156221988399E-019,    0.00000000000000E+000,    0.00000000000000E+000,    2.09156221988399E-019,    3.30998730329405E-015,    3.30998730329405E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.29328109494742E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.81157088159104E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.91072781755506E+003,    1.13539309579700E+004,    7.87882847331867E+003,    9.07896531727584E+003,    1.34778167971445E-001,    4.64556915258056E-001,    9.31528345582738E-002,    1.19775000000000E+011,    2.20284500000000E+012,    2.62190000000000E+011,    0.00000000000000E+000,    2.39559000000000E+012,    1.42270000000000E+011,    5.12267000000000E+012,    0.00000000000000E+000,    1.40391098457125E-019,    2.00558712081607E-020,    1.21332525701195E-040,    7.27995154207167E-040,    2.42665051402389E-040 
    1.07999999999996E-003,    4.78710000000000E+004,    5.20250000000000E+004,    5.20250000000000E+004,    1.51921000000000E+005,    7.86815946363541E-016,    1.21571174798072E-015,    8.54198266244082E-016,    2.85672596058833E-015,    2.85672596058833E-015,    7.93636110495697E+003,    1.12832894554830E+004,    7.92807904843876E+003,    9.07967291468541E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    7.43200950405077E-019,    0.00000000000000E+000,    0.00000000000000E+000,    7.43200950405077E-019,    3.30998720021163E-015,    3.30998720021163E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.01650814444928E+004,    0.00000000000000E+000,    0.00000000000000E+000,    2.21261968227619E-003,    0.00000000000000E+000,    0.00000000000000E+000,    7.93800366366757E+003,    1.12832894554830E+004,    7.92807904843876E+003,    9.08019049242671E+003,    1.34560370030758E-001,    4.52093550966251E-001,    9.31519214069594E-002,    1.20470000000000E+011,    2.19833500000000E+012,    2.62745000000000E+011,    0.00000000000000E+000,    2.39014000000000E+012,    1.42090000000000E+011,    5.11378000000000E+012,    0.00000000000000E+000,    6.01673123381173E-020,    6.01673123381173E-020,    0.00000000000000E+000,    9.70791324211826E-040,    1.21348915526478E-040 
    1.09999999999995E-003,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.89909480056249E-016,    1.20857388745660E-015,    8.58138424822274E-016,    2.85662179233513E-015,    2.85662179233513E-015,    7.96806891338464E+003,    1.12163740890474E+004,    7.96419668226313E+003,    9.07915970377058E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.93663232243663E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.93663232243663E-019,    3.30998710719934E-015,    3.30998710719934E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.24467216815592E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.33996566797821E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.96833864374216E+003,    1.12163740890474E+004,    7.96419668226313E+003,    9.07924469003183E+003,    1.34594078849234E-001,    4.84416882762148E-001,    9.31535224972776E-002,    1.22000000000000E+011,    2.19696000000000E+012,    2.62420000000000E+011,    0.00000000000000E+000,    2.38642500000000E+012,    1.41810000000000E+011,    5.10961500000000E+012,    2.17988398767065E-020,    1.00279356040803E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.21332525701195E-040,    2.42665051402389E-040 
    1.11999999999994E-003,    4.78680000000000E+004,    5.20280000000000E+004,    5.20280000000000E+004,    1.51924000000000E+005,    7.91135190764498E-016,    1.20180660690939E-015,    8.63669333534877E-016,    2.85661113120880E-015,    2.85661113120880E-015,    7.98037162570666E+003,    1.11535855064148E+004,    8.01547847213430E+003,    9.07909540069561E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    2.04254152498844E-019,    0.00000000000000E+000,    0.00000000000000E+000,    2.04254152498844E-019,    3.30998703699327E-015,    3.30998703699327E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.27823189160640E+003,    0.00000000000000E+000,    0.00000000000000E+000,    6.66242480547392E-004,    0.00000000000000E+000,    0.00000000000000E+000,    7.98065979159153E+003,    1.11535855064148E+004,    8.01547847213430E+003,    9.07918619559685E+003,    1.34197948650737E-001,    4.96934096413848E-001,    9.31533784594984E-002,    1.21380000000000E+011,    2.19014000000000E+012,    2.63445000000000E+011,    0.00000000000000E+000,    2.38654500000000E+012,    1.42910000000000E+011,    5.10442000000000E+012,    0.00000000000000E+000,    1.20335227248964E-019,    4.01117424163214E-020,    0.00000000000000E+000,    6.06662628505973E-040,    3.63997577103584E-040 
    1.13999999999993E-003,    4.78690000000000E+004,    5.20270000000000E+004,    5.20270000000000E+004,    1.51923000000000E+005,    7.97471339898321E-016,    1.19434517507824E-015,    8.64795354050139E-016,    2.85661186902669E-015,    2.85661186902669E-015,    8.04397038518427E+003,    1.10842827784463E+004,    8.02596416297612E+003,    9.07897840346603E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    4.21296412935591E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.21296412935591E-019,    3.30998694608524E-015,    3.30998694608524E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.75724803395113E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.30665807530811E-003,    0.00000000000000E+000,    0.00000000000000E+000,    8.04471628299814E+003,    1.10842827784463E+004,    8.02596416297612E+003,    9.07921342635560E+003,    1.33968603114182E-001,    4.57617273720360E-001,    9.31521355604305E-002,    1.19880000000000E+011,    2.19142000000000E+012,    2.62565000000000E+011,    0.00000000000000E+000,    2.38065500000000E+012,    1.42800000000000E+011,    5.09732000000000E+012,    2.17979291155799E-020,    6.01675131470406E-020,    0.00000000000000E+000,    1.21337988635399E-040,    4.85351954541595E-040,    0.00000000000000E+000 
    1.15999999999992E-003,    4.78690000000000E+004,    5.20270000000000E+004,    5.20270000000000E+004,    1.51923000000000E+005,    8.04417495810518E-016,    1.18697615313290E-015,    8.65211735544601E-016,    2.85660538448805E-015,    2.85660538448805E-015,    8.11423936594135E+003,    1.10160071152498E+004,    8.02999370695433E+003,    9.07911777008789E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    4.27693938486917E-019,    0.00000000000000E+000,    0.00000000000000E+000,    4.27693938486917E-019,    3.30998685907214E-015,    3.30998685907214E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.76770723027314E+003,    0.00000000000000E+000,    0.00000000000000E+000,    1.32510829120531E-003,    0.00000000000000E+000,    0.00000000000000E+000,    8.11496938481542E+003,    1.10160071152498E+004,    8.02999370695433E+003,    9.07934778972602E+003,    1.33953030188273E-001,    4.68212844479843E-001,    9.31524664128228E-002,    1.22845000000000E+011,    2.18617500000000E+012,    2.63310000000000E+011,    0.00000000000000E+000,    2.37271500000000E+012,    1.44875000000000E+011,    5.08992000000000E+012,    2.17979291155799E-020,    1.00279188578401E-019,    6.01675131470406E-020,    1.21337988635399E-040,    8.49365920447792E-040,    1.21337988635399E-040 
    1.17999999999991E-003,    4.78670000000000E+004,    5.20290000000000E+004,    5.20290000000000E+004,    1.51925000000000E+005,    8.02985932194910E-016,    1.17896294628067E-015,    8.74484954764485E-016,    2.85643383324004E-015,    2.85643383324004E-015,    8.10012931821513E+003,    1.09413098134197E+004,    8.11573177932040E+003,    9.07847758501680E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    0.00000000000000E+000,    0.00000000000000E+000,    1.63403303479521E-019,    3.30998675916186E-015,    3.30998675916186E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    9.13902676070194E+003,    0.00000000000000E+000,    0.00000000000000E+000,    5.41140789269651E-004,    0.00000000000000E+000,    0.00000000000000E+000,    8.10031668101258E+003,    1.09413098134197E+004,    8.11573177932040E+003,    9.07853661740136E+003,    1.33696363955699E-001,    4.67040684103354E-001,    9.31530888098962E-002,    1.22915000000000E+011,    2.18190500000000E+012,    2.64260000000000E+011,    0.00000000000000E+000,    2.36644000000000E+012,    1.43595000000000E+011,    5.07911500000000E+012,    0.00000000000000E+000,    8.02236188674367E-020,    0.00000000000000E+000,    0.00000000000000E+000,    2.42654126215688E-040,    0.00000000000000E+000 
    1.19999999999990E-003,    4.78690000000000E+004,    5.20270000000000E+004,    5.20270000000000E+004,    1.51923000000000E+005,    8.06307583571573E-016,    1.17225923834891E-015,    8.78466090508714E-016,    2.85703291242919E-015,    2.85703291242919E-015,    8.13331411168345E+003,    1.08796623333922E+004,    8.15301016766603E+003,    9.08056361067602E+003,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    3.30998669307480E-015,    3.30998669307480E-015,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    0.00000000000000E+000,    8.13331411168345E+003,    1.08796623333922E+004,    8.15301016766603E+003,    9.08056361067602E+003,    1.33537173267961E-001,    4.84665994612438E-001,    9.31554600452316E-002,    1.20695000000000E+011,    2.17339500000000E+012,    2.66400000000000E+011,    0.00000000000000E+000,    2.36282500000000E+012,    1.44455000000000E+011,    5.06777000000000E+012,    2.17979291155799E-020,    6.01675131470406E-020,    0.00000000000000E+000,    0.00000000000000E+000,    7.28027931812393E-040,    0.00000000000000E+000 
