"ElectricFieldX","PowerDensityX-Spec01","ChargeDensity-Spec01","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.00379372e+02,2.10162858e+03,-5.67805105e-06,1,1.31316796e-01,1.31316796e-01,1.00000001e-01,1.00000001e-01
9.04601514e+02,2.12069310e+03,-5.67806958e-06,1,1.31945103e-01,1.31945103e-01,1.00000001e-01,1.00000001e-01
9.08823655e+02,2.13975761e+03,-5.67808811e-06,1,1.32573411e-01,1.32573411e-01,1.00000001e-01,1.00000001e-01
9.13045797e+02,2.15882213e+03,-5.67810664e-06,1,1.33201718e-01,1.33201718e-01,1.00000001e-01,1.00000001e-01
9.17267939e+02,2.17788665e+03,-5.67812517e-06,1,1.33830026e-01,1.33830026e-01,1.00000001e-01,1.00000001e-01
9.21490080e+02,2.19695116e+03,-5.67814370e-06,1,1.34458333e-01,1.34458333e-01,1.00000001e-01,1.00000001e-01
9.25688679e+02,2.21746307e+03,-5.67816376e-06,1,1.35086656e-01,1.35086656e-01,1.00000001e-01,1.00000001e-01
9.29877722e+02,2.23855327e+03,-5.67818442e-06,1,1.35714963e-01,1.35714963e-01,1.00000001e-01,1.00000001e-01
9.34066764e+02,2.25964346e+03,-5.67820509e-06,1,1.36343271e-01,1.36343271e-01,1.00000001e-01,1.00000001e-01
9.38255807e+02,2.28073366e+03,-5.67822576e-06,1,1.36971578e-01,1.36971578e-01,1.00000001e-01,1.00000001e-01
9.42444849e+02,2.30182386e+03,-5.67824642e-06,1,1.37599885e-01,1.37599885e-01,1.00000001e-01,1.00000001e-01
9.46633891e+02,2.32291406e+03,-5.67826709e-06,1,1.38228193e-01,1.38228193e-01,1.00000001e-01,1.00000001e-01
9.50823033e+02,2.34400475e+03,-5.67828775e-06,1,1.38856515e-01,1.38856515e-01,1.00000001e-01,1.00000001e-01
9.55012076e+02,2.36509495e+03,-5.67830842e-06,1,1.39484823e-01,1.39484823e-01,1.00000001e-01,1.00000001e-01
9.59201118e+02,2.38618515e+03,-5.67832908e-06,1,1.40113130e-01,1.40113130e-01,1.00000001e-01,1.00000001e-01
9.63390160e+02,2.40727534e+03,-5.67834975e-06,1,1.40741438e-01,1.40741438e-01,1.00000001e-01,1.00000001e-01
9.67579203e+02,2.42836554e+03,-5.67837041e-06,1,1.41369745e-01,1.41369745e-01,1.00000001e-01,1.00000001e-01
9.71768245e+02,2.44945574e+03,-5.67839108e-06,1,1.41998053e-01,1.41998053e-01,1.00000001e-01,1.00000001e-01
9.75957387e+02,2.47054644e+03,-5.67841174e-06,1,1.42626375e-01,1.42626375e-01,1.00000001e-01,1.00000001e-01
9.80146430e+02,2.49163663e+03,-5.67843241e-06,1,1.43254682e-01,1.43254682e-01,1.00000001e-01,1.00000001e-01
9.84335472e+02,2.51272683e+03,-5.67845307e-06,1,1.43882990e-01,1.43882990e-01,1.00000001e-01,1.00000001e-01
9.88524514e+02,2.53381703e+03,-5.67847374e-06,1,1.44511297e-01,1.44511297e-01,1.00000001e-01,1.00000001e-01
9.92713557e+02,2.55490722e+03,-5.67849440e-06,1,1.45139605e-01,1.45139605e-01,1.00000001e-01,1.00000001e-01
9.96902699e+02,2.57599792e+03,-5.67851507e-06,1,1.45767927e-01,1.45767927e-01,1.00000001e-01,1.00000001e-01
1.00109174e+03,2.59708812e+03,-5.67853573e-06,1,1.46396235e-01,1.46396235e-01,1.00000001e-01,1.00000001e-01
1.00528078e+03,2.61817832e+03,-5.67855640e-06,1,1.47024542e-01,1.47024542e-01,1.00000001e-01,1.00000001e-01
1.00946983e+03,2.63926851e+03,-5.67857706e-06,1,1.47652850e-01,1.47652850e-01,1.00000001e-01,1.00000001e-01
1.01365887e+03,2.66035871e+03,-5.67859773e-06,1,1.48281157e-01,1.48281157e-01,1.00000001e-01,1.00000001e-01
1.01784791e+03,2.68144891e+03,-5.67861839e-06,1,1.48909464e-01,1.48909464e-01,1.00000001e-01,1.00000001e-01
1.02203705e+03,2.70253960e+03,-5.67863906e-06,1,1.49537787e-01,1.49537787e-01,1.00000001e-01,1.00000001e-01
1.02619290e+03,2.72539850e+03,-5.67866164e-06,1,1.50166094e-01,1.50166094e-01,1.00000001e-01,1.00000001e-01
1.03034525e+03,2.74844354e+03,-5.67868443e-06,1,1.50794402e-01,1.50794402e-01,1.00000001e-01,1.00000001e-01
1.03449760e+03,2.77148859e+03,-5.67870721e-06,1,1.51422709e-01,1.51422709e-01,1.00000001e-01,1.00000001e-01
1.03864995e+03,2.79453364e+03,-5.67873000e-06,1,1.52051017e-01,1.52051017e-01,1.00000001e-01,1.00000001e-01
1.04280230e+03,2.81757869e+03,-5.67875278e-06,1,1.52679324e-01,1.52679324e-01,1.00000001e-01,1.00000001e-01
1.04695475e+03,2.84062428e+03,-5.67877557e-06,1,1.53307647e-01,1.53307647e-01,1.00000001e-01,1.00000001e-01
1.05110710e+03,2.86366933e+03,-5.67879835e-06,1,1.53935954e-01,1.53935954e-01,1.00000001e-01,1.00000001e-01
1.05525945e+03,2.88671438e+03,-5.67882114e-06,1,1.54564261e-01,1.54564261e-01,1.00000001e-01,1.00000001e-01
1.05941180e+03,2.90975943e+03,-5.67884392e-06,1,1.55192569e-01,1.55192569e-01,1.00000001e-01,1.00000001e-01
1.06356415e+03,2.93280447e+03,-5.67886670e-06,1,1.55820876e-01,1.55820876e-01,1.00000001e-01,1.00000001e-01
1.06771651e+03,2.95584952e+03,-5.67888949e-06,1,1.56449184e-01,1.56449184e-01,1.00000001e-01,1.00000001e-01
1.07186896e+03,2.97889512e+03,-5.67891227e-06,1,1.57077506e-01,1.57077506e-01,1.00000001e-01,1.00000001e-01
1.07602131e+03,3.00194016e+03,-5.67893506e-06,1,1.57705814e-01,1.57705814e-01,1.00000001e-01,1.00000001e-01
1.08017366e+03,3.02498521e+03,-5.67895784e-06,1,1.58334121e-01,1.58334121e-01,1.00000001e-01,1.00000001e-01
1.08432601e+03,3.04803026e+03,-5.67898063e-06,1,1.58962429e-01,1.58962429e-01,1.00000001e-01,1.00000001e-01
1.08847836e+03,3.07107531e+03,-5.67900341e-06,1,1.59590736e-01,1.59590736e-01,1.00000001e-01,1.00000001e-01
1.09263071e+03,3.09412035e+03,-5.67902620e-06,1,1.60219043e-01,1.60219043e-01,1.00000001e-01,1.00000001e-01
1.09678316e+03,3.11716595e+03,-5.67904898e-06,1,1.60847366e-01,1.60847366e-01,1.00000001e-01,1.00000001e-01
1.10093551e+03,3.14021100e+03,-5.67907177e-06,1,1.61475673e-01,1.61475673e-01,1.00000001e-01,1.00000001e-01
1.10508786e+03,3.16325604e+03,-5.67909455e-06,1,1.62103981e-01,1.62103981e-01,1.00000001e-01,1.00000001e-01
1.10924021e+03,3.18630109e+03,-5.67911733e-06,1,1.62732288e-01,1.62732288e-01,1.00000001e-01,1.00000001e-01
1.11339256e+03,3.20934614e+03,-5.67914012e-06,1,1.63360596e-01,1.63360596e-01,1.00000001e-01,1.00000001e-01
1.11754491e+03,3.23239119e+03,-5.67916290e-06,1,1.63988903e-01,1.63988903e-01,1.00000001e-01,1.00000001e-01
1.12169353e+03,3.25561560e+03,-5.67918589e-06,1,1.64617226e-01,1.64617226e-01,1.00000001e-01,1.00000001e-01
1.12580562e+03,3.28053804e+03,-5.67921078e-06,1,1.65245533e-01,1.65245533e-01,1.00000001e-01,1.00000001e-01
1.12991772e+03,3.30546048e+03,-5.67923566e-06,1,1.65873840e-01,1.65873840e-01,1.00000001e-01,1.00000001e-01
1.13402981e+03,3.33038292e+03,-5.67926055e-06,1,1.66502148e-01,1.66502148e-01,1.00000001e-01,1.00000001e-01
1.13814191e+03,3.35530536e+03,-5.67928544e-06,1,1.67130455e-01,1.67130455e-01,1.00000001e-01,1.00000001e-01
1.14225400e+03,3.38022780e+03,-5.67931033e-06,1,1.67758763e-01,1.67758763e-01,1.00000001e-01,1.00000001e-01
1.14636619e+03,3.40515083e+03,-5.67933521e-06,1,1.68387085e-01,1.68387085e-01,1.00000001e-01,1.00000001e-01
1.15047829e+03,3.43007327e+03,-5.67936010e-06,1,1.69015393e-01,1.69015393e-01,1.00000001e-01,1.00000001e-01
1.15459038e+03,3.45499571e+03,-5.67938499e-06,1,1.69643700e-01,1.69643700e-01,1.00000001e-01,1.00000001e-01
1.15870248e+03,3.47991815e+03,-5.67940988e-06,1,1.70272008e-01,1.70272008e-01,1.00000001e-01,1.00000001e-01
1.16281457e+03,3.50484059e+03,-5.67943476e-06,1,1.70900315e-01,1.70900315e-01,1.00000001e-01,1.00000001e-01
1.16692676e+03,3.52976363e+03,-5.67945965e-06,1,1.71528637e-01,1.71528637e-01,1.00000001e-01,1.00000001e-01
1.17103886e+03,3.55468607e+03,-5.67948454e-06,1,1.72156945e-01,1.72156945e-01,1.00000001e-01,1.00000001e-01
1.17515095e+03,3.57960851e+03,-5.67950942e-06,1,1.72785252e-01,1.72785252e-01,1.00000001e-01,1.00000001e-01
1.17926304e+03,3.60453095e+03,-5.67953431e-06,1,1.73413560e-01,1.73413560e-01,1.00000001e-01,1.00000001e-01
1.18337514e+03,3.62945339e+03,-5.67955920e-06,1,1.74041867e-01,1.74041867e-01,1.00000001e-01,1.00000001e-01
1.18748723e+03,3.65437583e+03,-5.67958409e-06,1,1.74670175e-01,1.74670175e-01,1.00000001e-01,1.00000001e-01
1.19159942e+03,3.67929886e+03,-5.67960897e-06,1,1.75298497e-01,1.75298497e-01,1.00000001e-01,1.00000001e-01
1.19571152e+03,3.70422130e+03,-5.67963386e-06,1,1.75926805e-01,1.75926805e-01,1.00000001e-01,1.00000001e-01
1.19982361e+03,3.72914374e+03,-5.67965875e-06,1,1.76555112e-01,1.76555112e-01,1.00000001e-01,1.00000001e-01
1.20393571e+03,3.75406618e+03,-5.67968364e-06,1,1.77183419e-01,1.77183419e-01,1.00000001e-01,1.00000001e-01
1.20804780e+03,3.77898862e+03,-5.67970852e-06,1,1.77811727e-01,1.77811727e-01,1.00000001e-01,1.00000001e-01
1.21215990e+03,3.80391106e+03,-5.67973341e-06,1,1.78440034e-01,1.78440034e-01,1.00000001e-01,1.00000001e-01
1.21627209e+03,3.82883409e+03,-5.67975830e-06,1,1.79068357e-01,1.79068357e-01,1.00000001e-01,1.00000001e-01
1.22037167e+03,3.85426899e+03,-5.67978378e-06,1,1.79696664e-01,1.79696664e-01,1.00000001e-01,1.00000001e-01
1.22443997e+03,3.88098498e+03,-5.67981075e-06,1,1.80324972e-01,1.80324972e-01,1.00000001e-01,1.00000001e-01
1.22850827e+03,3.90770097e+03,-5.67983772e-06,1,1.80953279e-01,1.80953279e-01,1.00000001e-01,1.00000001e-01
1.23257657e+03,3.93441695e+03,-5.67986470e-06,1,1.81581587e-01,1.81581587e-01,1.00000001e-01,1.00000001e-01
1.23664488e+03,3.96113294e+03,-5.67989167e-06,1,1.82209894e-01,1.82209894e-01,1.00000001e-01,1.00000001e-01
1.24071327e+03,3.98784956e+03,-5.67991864e-06,1,1.82838216e-01,1.82838216e-01,1.00000001e-01,1.00000001e-01
1.24478158e+03,4.01456555e+03,-5.67994561e-06,1,1.83466524e-01,1.83466524e-01,1.00000001e-01,1.00000001e-01
1.24884988e+03,4.04128154e+03,-5.67997258e-06,1,1.84094831e-01,1.84094831e-01,1.00000001e-01,1.00000001e-01
1.25291818e+03,4.06799753e+03,-5.67999956e-06,1,1.84723139e-01,1.84723139e-01,1.00000001e-01,1.00000001e-01
1.25698648e+03,4.09471351e+03,-5.68002653e-06,1,1.85351446e-01,1.85351446e-01,1.00000001e-01,1.00000001e-01
1.26105478e+03,4.12142950e+03,-5.68005350e-06,1,1.85979754e-01,1.85979754e-01,1.00000001e-01,1.00000001e-01
1.26512318e+03,4.14814612e+03,-5.68008047e-06,1,1.86608076e-01,1.86608076e-01,1.00000001e-01,1.00000001e-01
1.26919148e+03,4.17486211e+03,-5.68010744e-06,1,1.87236384e-01,1.87236384e-01,1.00000001e-01,1.00000001e-01
1.27325978e+03,4.20157810e+03,-5.68013441e-06,1,1.87864691e-01,1.87864691e-01,1.00000001e-01,1.00000001e-01
1.27732809e+03,4.22829409e+03,-5.68016139e-06,1,1.88492998e-01,1.88492998e-01,1.00000001e-01,1.00000001e-01
1.28139639e+03,4.25501007e+03,-5.68018836e-06,1,1.89121306e-01,1.89121306e-01,1.00000001e-01,1.00000001e-01
1.28546469e+03,4.28172606e+03,-5.68021533e-06,1,1.89749613e-01,1.89749613e-01,1.00000001e-01,1.00000001e-01
1.28953309e+03,4.30844268e+03,-5.68024230e-06,1,1.90377936e-01,1.90377936e-01,1.00000001e-01,1.00000001e-01
1.29360139e+03,4.33515867e+03,-5.68026927e-06,1,1.91006243e-01,1.91006243e-01,1.00000001e-01,1.00000001e-01
1.29766969e+03,4.36187466e+03,-5.68029625e-06,1,1.91634551e-01,1.91634551e-01,1.00000001e-01,1.00000001e-01
1.30173799e+03,4.38859065e+03,-5.68032322e-06,1,1.92262858e-01,1.92262858e-01,1.00000001e-01,1.00000001e-01
1.30580629e+03,4.41530663e+03,-5.68035019e-06,1,1.92891166e-01,1.92891166e-01,1.00000001e-01,1.00000001e-01
1.30987460e+03,4.44202262e+03,-5.68037716e-06,1,1.93519473e-01,1.93519473e-01,1.00000001e-01,1.00000001e-01
1.31394299e+03,4.46873924e+03,-5.68040413e-06,1,1.94147795e-01,1.94147795e-01,1.00000001e-01,1.00000001e-01
1.31798877e+03,4.49626646e+03,-5.68043209e-06,1,1.94776103e-01,1.94776103e-01,1.00000001e-01,1.00000001e-01
1.32200978e+03,4.52468600e+03,-5.68046112e-06,1,1.95404410e-01,1.95404410e-01,1.00000001e-01,1.00000001e-01
1.32603078e+03,4.55310554e+03,-5.68049016e-06,1,1.96032718e-01,1.96032718e-01,1.00000001e-01,1.00000001e-01
1.33005179e+03,4.58152509e+03,-5.68051920e-06,1,1.96661025e-01,1.96661025e-01,1.00000001e-01,1.00000001e-01
1.33407279e+03,4.60994463e+03,-5.68054823e-06,1,1.97289333e-01,1.97289333e-01,1.00000001e-01,1.00000001e-01
1.33809390e+03,4.63836485e+03,-5.68057727e-06,1,1.97917655e-01,1.97917655e-01,1.00000001e-01,1.00000001e-01
1.34211490e+03,4.66678439e+03,-5.68060630e-06,1,1.98545963e-01,1.98545963e-01,1.00000001e-01,1.00000001e-01
1.34613591e+03,4.69520393e+03,-5.68063534e-06,1,1.99174270e-01,1.99174270e-01,1.00000001e-01,1.00000001e-01
1.35015691e+03,4.72362347e+03,-5.68066438e-06,1,1.99802577e-01,1.99802577e-01,1.00000001e-01,1.00000001e-01
1.35417792e+03,4.75204302e+03,-5.68069341e-06,1,2.00430885e-01,2.00430885e-01,1.00000001e-01,1.00000001e-01
1.35819902e+03,4.78046323e+03,-5.68072245e-06,1,2.01059207e-01,2.01059207e-01,1.00000001e-01,1.00000001e-01
1.36222002e+03,4.80888278e+03,-5.68075148e-06,1,2.01687515e-01,2.01687515e-01,1.00000001e-01,1.00000001e-01
1.36624103e+03,4.83730232e+03,-5.68078052e-06,1,2.02315822e-01,2.02315822e-01,1.00000001e-01,1.00000001e-01
1.37026203e+03,4.86572186e+03,-5.68080956e-06,1,2.02944130e-01,2.02944130e-01,1.00000001e-01,1.00000001e-01
1.37428304e+03,4.89414141e+03,-5.68083859e-06,1,2.03572437e-01,2.03572437e-01,1.00000001e-01,1.00000001e-01
1.37830404e+03,4.92256095e+03,-5.68086763e-06,1,2.04200745e-01,2.04200745e-01,1.00000001e-01,1.00000001e-01
1.38232514e+03,4.95098116e+03,-5.68089667e-06,1,2.04829067e-01,2.04829067e-01,1.00000001e-01,1.00000001e-01
1.38634615e+03,4.97940071e+03,-5.68092570e-06,1,2.05457374e-01,2.05457374e-01,1.00000001e-01,1.00000001e-01
1.39036715e+03,5.00782025e+03,-5.68095474e-06,1,2.06085682e-01,2.06085682e-01,1.00000001e-01,1.00000001e-01
1.39438816e+03,5.03623979e+03,-5.68098377e-06,1,2.06713989e-01,2.06713989e-01,1.00000001e-01,1.00000001e-01
1.39840916e+03,5.06465934e+03,-5.68101281e-06,1,2.07342297e-01,2.07342297e-01,1.00000001e-01,1.00000001e-01
1.40243017e+03,5.09307888e+03,-5.68104185e-06,1,2.07970604e-01,2.07970604e-01,1.00000001e-01,1.00000001e-01
1.40645127e+03,5.12149909e+03,-5.68107088e-06,1,2.08598927e-01,2.08598927e-01,1.00000001e-01,1.00000001e-01
1.41047228e+03,5.14991864e+03,-5.68109992e-06,1,2.09227234e-01,2.09227234e-01,1.00000001e-01,1.00000001e-01
1.41445945e+03,5.17941008e+03,-5.68113031e-06,1,2.09855542e-01,2.09855542e-01,1.00000001e-01,1.00000001e-01
1.41842969e+03,5.20943736e+03,-5.68116139e-06,1,2.10483849e-01,2.10483849e-01,1.00000001e-01,1.00000001e-01
1.42239993e+03,5.23946465e+03,-5.68119247e-06,1,2.11112157e-01,2.11112157e-01,1.00000001e-01,1.00000001e-01
1.42637017e+03,5.26949193e+03,-5.68122355e-06,1,2.11740464e-01,2.11740464e-01,1.00000001e-01,1.00000001e-01
1.43034050e+03,5.29951993e+03,-5.68125463e-06,1,2.12368786e-01,2.12368786e-01,1.00000001e-01,1.00000001e-01
1.43431074e+03,5.32954721e+03,-5.68128571e-06,1,2.12997094e-01,2.12997094e-01,1.00000001e-01,1.00000001e-01
1.43828098e+03,5.35957449e+03,-5.68131679e-06,1,2.13625401e-01,2.13625401e-01,1.00000001e-01,1.00000001e-01
1.44225122e+03,5.38960178e+03,-5.68134787e-06,1,2.14253709e-01,2.14253709e-01,1.00000001e-01,1.00000001e-01
1.44622146e+03,5.41962906e+03,-5.68137895e-06,1,2.14882016e-01,2.14882016e-01,1.00000001e-01,1.00000001e-01
1.45019171e+03,5.44965635e+03,-5.68141003e-06,1,2.15510324e-01,2.15510324e-01,1.00000001e-01,1.00000001e-01
1.45416204e+03,5.47968434e+03,-5.68144111e-06,1,2.16138646e-01,2.16138646e-01,1.00000001e-01,1.00000001e-01
1.45813228e+03,5.50971162e+03,-5.68147219e-06,1,2.16766953e-01,2.16766953e-01,1.00000001e-01,1.00000001e-01
1.46210252e+03,5.53973891e+03,-5.68150326e-06,1,2.17395261e-01,2.17395261e-01,1.00000001e-01,1.00000001e-01
1.46607276e+03,5.56976619e+03,-5.68153434e-06,1,2.18023568e-01,2.18023568e-01,1.00000001e-01,1.00000001e-01
1.47004300e+03,5.59979347e+03,-5.68156542e-06,1,2.18651876e-01,2.18651876e-01,1.00000001e-01,1.00000001e-01
1.47401324e+03,5.62982076e+03,-5.68159650e-06,1,2.19280183e-01,2.19280183e-01,1.00000001e-01,1.00000001e-01
1.47798358e+03,5.65984875e+03,-5.68162758e-06,1,2.19908506e-01,2.19908506e-01,1.00000001e-01,1.00000001e-01
1.48195382e+03,5.68987604e+03,-5.68165866e-06,1,2.20536813e-01,2.20536813e-01,1.00000001e-01,1.00000001e-01
1.48592406e+03,5.71990332e+03,-5.68168974e-06,1,2.21165121e-01,2.21165121e-01,1.00000001e-01,1.00000001e-01
1.48989430e+03,5.74993060e+03,-5.68172082e-06,1,2.21793428e-01,2.21793428e-01,1.00000001e-01,1.00000001e-01
1.49386454e+03,5.77995789e+03,-5.68175190e-06,1,2.22421736e-01,2.22421736e-01,1.00000001e-01,1.00000001e-01
1.49783478e+03,5.80998517e+03,-5.68178298e-06,1,2.23050043e-01,2.23050043e-01,1.00000001e-01,1.00000001e-01
1.50180511e+03,5.84001317e+03,-5.68181406e-06,1,2.23678365e-01,2.23678365e-01,1.00000001e-01,1.00000001e-01
1.50577535e+03,5.87004045e+03,-5.68184514e-06,1,2.24306673e-01,2.24306673e-01,1.00000001e-01,1.00000001e-01
1.50969914e+03,5.90135890e+03,-5.68187795e-06,1,2.24934980e-01,2.24934980e-01,1.00000001e-01,1.00000001e-01
1.51361519e+03,5.93289254e+03,-5.68191105e-06,1,2.25563288e-01,2.25563288e-01,1.00000001e-01,1.00000001e-01
1.51753123e+03,5.96442618e+03,-5.68194414e-06,1,2.26191595e-01,2.26191595e-01,1.00000001e-01,1.00000001e-01
1.52144728e+03,5.99595982e+03,-5.68197724e-06,1,2.26819903e-01,2.26819903e-01,1.00000001e-01,1.00000001e-01
1.52536342e+03,6.02749420e+03,-5.68201034e-06,1,2.27448225e-01,2.27448225e-01,1.00000001e-01,1.00000001e-01
1.52927946e+03,6.05902784e+03,-5.68204344e-06,1,2.28076532e-01,2.28076532e-01,1.00000001e-01,1.00000001e-01
1.53319551e+03,6.09056148e+03,-5.68207654e-06,1,2.28704840e-01,2.28704840e-01,1.00000001e-01,1.00000001e-01
1.53711155e+03,6.12209511e+03,-5.68210964e-06,1,2.29333147e-01,2.29333147e-01,1.00000001e-01,1.00000001e-01
1.54102760e+03,6.15362875e+03,-5.68214274e-06,1,2.29961455e-01,2.29961455e-01,1.00000001e-01,1.00000001e-01
1.54494373e+03,6.18516314e+03,-5.68217584e-06,1,2.30589777e-01,2.30589777e-01,1.00000001e-01,1.00000001e-01
1.54885978e+03,6.21669678e+03,-5.68220894e-06,1,2.31218085e-01,2.31218085e-01,1.00000001e-01,1.00000001e-01
1.55277583e+03,6.24823041e+03,-5.68224204e-06,1,2.31846392e-01,2.31846392e-01,1.00000001e-01,1.00000001e-01
1.55669187e+03,6.27976405e+03,-5.68227514e-06,1,2.32474700e-01,2.32474700e-01,1.00000001e-01,1.00000001e-01
1.56060792e+03,6.31129769e+03,-5.68230824e-06,1,2.33103007e-01,2.33103007e-01,1.00000001e-01,1.00000001e-01
1.56452396e+03,6.34283133e+03,-5.68234133e-06,1,2.33731315e-01,2.33731315e-01,1.00000001e-01,1.00000001e-01
1.56844010e+03,6.37436571e+03,-5.68237443e-06,1,2.34359637e-01,2.34359637e-01,1.00000001e-01,1.00000001e-01
1.57235614e+03,6.40589935e+03,-5.68240753e-06,1,2.34987944e-01,2.34987944e-01,1.00000001e-01,1.00000001e-01
1.57627219e+03,6.43743299e+03,-5.68244063e-06,1,2.35616252e-01,2.35616252e-01,1.00000001e-01,1.00000001e-01
1.58018824e+03,6.46896663e+03,-5.68247373e-06,1,2.36244559e-01,2.36244559e-01,1.00000001e-01,1.00000001e-01
1.58410428e+03,6.50050027e+03,-5.68250683e-06,1,2.36872867e-01,2.36872867e-01,1.00000001e-01,1.00000001e-01
1.58802033e+03,6.53203390e+03,-5.68253993e-06,1,2.37501174e-01,2.37501174e-01,1.00000001e-01,1.00000001e-01
1.59193646e+03,6.56356829e+03,-5.68257303e-06,1,2.38129497e-01,2.38129497e-01,1.00000001e-01,1.00000001e-01
1.59585251e+03,6.59510193e+03,-5.68260613e-06,1,2.38757804e-01,2.38757804e-01,1.00000001e-01,1.00000001e-01
1.59976581e+03,6.62670222e+03,-5.68263932e-06,1,2.39386111e-01,2.39386111e-01,1.00000001e-01,1.00000001e-01
1.60362427e+03,6.65963562e+03,-5.68267442e-06,1,2.40014419e-01,2.40014419e-01,1.00000001e-01,1.00000001e-01
1.60748273e+03,6.69256901e+03,-5.68270951e-06,1,2.40642726e-01,2.40642726e-01,1.00000001e-01,1.00000001e-01
1.61134119e+03,6.72550241e+03,-5.68274461e-06,1,2.41271034e-01,2.41271034e-01,1.00000001e-01,1.00000001e-01
1.61519974e+03,6.75843658e+03,-5.68277970e-06,1,2.41899356e-01,2.41899356e-01,1.00000001e-01,1.00000001e-01
1.61905820e+03,6.79136997e+03,-5.68281480e-06,1,2.42527664e-01,2.42527664e-01,1.00000001e-01,1.00000001e-01
1.62291666e+03,6.82430337e+03,-5.68284989e-06,1,2.43155971e-01,2.43155971e-01,1.00000001e-01,1.00000001e-01
1.62677512e+03,6.85723676e+03,-5.68288498e-06,1,2.43784279e-01,2.43784279e-01,1.00000001e-01,1.00000001e-01
1.63063357e+03,6.89017015e+03,-5.68292008e-06,1,2.44412586e-01,2.44412586e-01,1.00000001e-01,1.00000001e-01
1.63449203e+03,6.92310355e+03,-5.68295517e-06,1,2.45040894e-01,2.45040894e-01,1.00000001e-01,1.00000001e-01
1.63835058e+03,6.95603772e+03,-5.68299027e-06,1,2.45669216e-01,2.45669216e-01,1.00000001e-01,1.00000001e-01
1.64220904e+03,6.98897112e+03,-5.68302536e-06,1,2.46297523e-01,2.46297523e-01,1.00000001e-01,1.00000001e-01
1.64606750e+03,7.02190451e+03,-5.68306046e-06,1,2.46925831e-01,2.46925831e-01,1.00000001e-01,1.00000001e-01
1.64992596e+03,7.05483790e+03,-5.68309555e-06,1,2.47554138e-01,2.47554138e-01,1.00000001e-01,1.00000001e-01
1.65378442e+03,7.08777130e+03,-5.68313065e-06,1,2.48182446e-01,2.48182446e-01,1.00000001e-01,1.00000001e-01
1.65764288e+03,7.12070469e+03,-5.68316574e-06,1,2.48810753e-01,2.48810753e-01,1.00000001e-01,1.00000001e-01
1.66150143e+03,7.15363887e+03,-5.68320083e-06,1,2.49439076e-01,2.49439076e-01,1.00000001e-01,1.00000001e-01
1.66535989e+03,7.18657226e+03,-5.68323593e-06,1,2.50067383e-01,2.50067383e-01,1.00000001e-01,1.00000001e-01
1.66921825e+03,7.21950487e+03,-5.68327102e-06,1,2.50695676e-01,2.50695676e-01,1.00000001e-01,1.00000001e-01
1.67307680e+03,7.25243905e+03,-5.68330612e-06,1,2.51323998e-01,2.51323998e-01,1.00000001e-01,1.00000001e-01
1.67693536e+03,7.28537322e+03,-5.68334121e-06,1,2.51952320e-01,2.51952320e-01,1.00000001e-01,1.00000001e-01
1.68079372e+03,7.31830583e+03,-5.68337631e-06,1,2.52580613e-01,2.52580613e-01,1.00000001e-01,1.00000001e-01
1.68465227e+03,7.35124001e+03,-5.68341140e-06,1,2.53208935e-01,2.53208935e-01,1.00000001e-01,1.00000001e-01
1.68851064e+03,7.38417262e+03,-5.68344650e-06,1,2.53837228e-01,2.53837228e-01,1.00000001e-01,1.00000001e-01
1.69235468e+03,7.41741352e+03,-5.68348206e-06,1,2.54465550e-01,2.54465550e-01,1.00000001e-01,1.00000001e-01
1.69615230e+03,7.45163599e+03,-5.68351912e-06,1,2.55093873e-01,2.55093873e-01,1.00000001e-01,1.00000001e-01
1.69994973e+03,7.48585682e+03,-5.68355619e-06,1,2.55722165e-01,2.55722165e-01,1.00000001e-01,1.00000001e-01
1.70374735e+03,7.52007928e+03,-5.68359325e-06,1,2.56350487e-01,2.56350487e-01,1.00000001e-01,1.00000001e-01
1.70754478e+03,7.55430012e+03,-5.68363031e-06,1,2.56978780e-01,2.56978780e-01,1.00000001e-01,1.00000001e-01
1.71134239e+03,7.58852258e+03,-5.68366738e-06,1,2.57607102e-01,2.57607102e-01,1.00000001e-01,1.00000001e-01
1.71514001e+03,7.62274504e+03,-5.68370444e-06,1,2.58235425e-01,2.58235425e-01,1.00000001e-01,1.00000001e-01
1.71893744e+03,7.65696588e+03,-5.68374151e-06,1,2.58863717e-01,2.58863717e-01,1.00000001e-01,1.00000001e-01
1.72273506e+03,7.69118834e+03,-5.68377857e-06,1,2.59492040e-01,2.59492040e-01,1.00000001e-01,1.00000001e-01
1.72653249e+03,7.72540918e+03,-5.68381563e-06,1,2.60120332e-01,2.60120332e-01,1.00000001e-01,1.00000001e-01
1.73033011e+03,7.75963164e+03,-5.68385270e-06,1,2.60748655e-01,2.60748655e-01,1.00000001e-01,1.00000001e-01
